picking_id,order_id,picker_id,store_id,product_id,aisle_id,pick_start_time,pick_end_time,quantity_picked,distance_travelled_m
7035336,5008802,2019,103,10038,A01,2026-06-02 18:07:17,2026-06-02 18:07:38.092418067,1,29.78
7035337,5008803,2034,110,10005,A04,2026-01-03 15:06:34,2026-01-03 15:07:10.123997324,3,42.82
7035338,5008803,2017,110,10006,A03,2026-01-03 15:05:34,2026-01-03 15:06:11.305126912,2,58.58
7035339,5008804,2007,101,10005,A01,2026-03-08 14:07:01,2026-03-08 14:07:34.751626256,1,41.9
7035340,5008804,2039,101,10006,A06,2026-03-08 14:06:21,2026-03-08 14:06:38.326430598,1,25.82
7035341,5008805,2002,110,10068,A06,2026-02-14 09:04:09,2026-02-14 09:04:32.859874505,1,26.2
7035342,5008805,2007,110,10043,A01,2026-02-14 09:06:18,2026-02-14 09:06:41.476435356,3,27.58
7035343,5008806,2037,108,10001,A03,2026-02-28 17:05:41,2026-02-28 17:06:16.280346932,2,52.3
7035344,5008806,2033,108,10197,A05,2026-02-28 17:07:10,2026-02-28 17:07:37.297209710,1,54.36
7035345,5008806,2024,108,10057,A08,2026-02-28 17:05:31,2026-02-28 17:05:57.083911866,1,50.98
7035346,5008806,2019,108,10003,A01,2026-02-28 17:07:48,2026-02-28 17:08:08.085349970,1,40.16
7035347,5008806,2029,108,10357,A09,2026-02-28 17:06:18,2026-02-28 17:06:41.567927750,1,36.88
7035348,5008807,2006,102,10003,A09,2026-04-26 09:09:01,2026-04-26 09:09:21.023851186,1,26.08
7035349,5008807,2014,102,10004,A08,2026-04-26 09:09:10,2026-04-26 09:09:26.135603831,1,13.76
7035350,5008807,2040,102,10317,A01,2026-04-26 09:06:32,2026-04-26 09:07:05.464774288,1,62.28
7035351,5008807,2032,102,10033,A08,2026-04-26 09:08:18,2026-04-26 09:08:41.212278919,2,27.04
7035352,5008808,2008,103,10496,A12,2026-04-03 15:07:38,2026-04-03 15:07:58.720272876,2,24.06
7035353,5008808,2024,103,10101,A11,2026-04-03 15:07:36,2026-04-03 15:08:11.498153670,1,66.42
7035354,5008808,2024,103,10061,A10,2026-04-03 15:08:51,2026-04-03 15:09:16.090112270,1,35.84
7035355,5008808,2025,103,10026,A09,2026-04-03 15:08:15,2026-04-03 15:08:48.584015793,1,63.96
7035356,5008808,2021,103,10087,A07,2026-04-03 15:07:56,2026-04-03 15:08:32.746795510,1,66.02
7035357,5008809,2002,104,10019,A05,2026-03-29 13:05:05,2026-03-29 13:05:26.505350733,1,21.42
7035358,5008809,2022,104,10005,A07,2026-03-29 13:06:53,2026-03-29 13:07:25.463683639,3,34.5
7035359,5008809,2034,104,10004,A05,2026-03-29 13:05:37,2026-03-29 13:05:59.216475919,1,24.4
7035360,5008810,2020,110,10142,A04,2026-03-20 20:05:18,2026-03-20 20:05:41.517116759,1,40.16
7035361,5008810,2012,110,10012,A08,2026-03-20 20:06:55,2026-03-20 20:07:18.638131148,1,32.78
7035362,5008811,2007,106,10014,A05,2026-04-27 15:08:39,2026-04-27 15:09:06.633183641,1,41.64
7035363,5008811,2028,106,10053,A04,2026-04-27 15:08:55,2026-04-27 15:09:11.387484567,1,24.1
7035364,5008811,2032,106,10038,A02,2026-04-27 15:07:42,2026-04-27 15:08:15.556231078,1,61.92
7035365,5008811,2033,106,10062,A03,2026-04-27 15:07:18,2026-04-27 15:08:04.618849664,2,83.88
7035366,5008812,2032,103,10208,A10,2026-05-04 07:08:20,2026-05-04 07:08:37.091184552,1,14.98
7035367,5008812,2017,103,10158,A03,2026-05-04 07:06:36,2026-05-04 07:07:19.711069465,1,75.98
7035368,5008812,2026,103,10006,A08,2026-05-04 07:08:02,2026-05-04 07:08:29.870766655,1,48.18
7035369,5008812,2031,103,10126,A02,2026-05-04 07:08:23,2026-05-04 07:08:52.839428997,1,57.36
7035370,5008812,2029,103,10083,A07,2026-05-04 07:05:15,2026-05-04 07:05:30.207724365,1,18.32
7035371,5008812,2007,103,10442,A03,2026-05-04 07:08:47,2026-05-04 07:09:25.456946972,1,67.96
7035372,5008813,2002,110,10003,A11,2026-01-08 15:07:10,2026-01-08 15:07:31.847703723,3,11.02
7035373,5008813,2026,110,10298,A01,2026-01-08 15:06:36,2026-01-08 15:06:56.931379787,1,30.44
7035374,5008813,2030,110,10018,A04,2026-01-08 15:05:34,2026-01-08 15:06:03.096935685,1,38.02
7035375,5008813,2021,110,10029,A04,2026-01-08 15:07:53,2026-01-08 15:08:18.251324209,2,25.96
7035376,5008813,2032,110,10044,A06,2026-01-08 15:07:44,2026-01-08 15:08:03.294111285,1,19.02
7035377,5008813,2040,110,10481,A03,2026-01-08 15:06:22,2026-01-08 15:06:38.718000282,1,26.18
7035378,5008813,2018,110,10475,A05,2026-01-08 15:06:06,2026-01-08 15:06:45.490154917,2,70.96
7035379,5008813,2015,110,10089,A03,2026-01-08 15:08:10,2026-01-08 15:08:30.401751784,1,30.16
7035380,5008813,2028,110,10075,A11,2026-01-08 15:08:09,2026-01-08 15:08:46.007508680,1,76.8
7035381,5008814,2036,102,10026,A05,2026-01-25 10:06:09,2026-01-25 10:06:43.058183491,1,43.26
7035382,5008814,2024,102,10051,A10,2026-01-25 10:07:23,2026-01-25 10:07:42.567797619,2,13.56
7035383,5008815,2013,109,10395,A05,2026-03-03 13:05:37,2026-03-03 13:06:01.118203797,1,34.06
7035384,5008815,2011,109,10019,A06,2026-03-03 13:08:37,2026-03-03 13:09:02.409749651,1,38.18
7035385,5008815,2032,109,10041,A01,2026-03-03 13:07:13,2026-03-03 13:07:36.381907557,1,42.2
7035386,5008815,2010,109,10175,A11,2026-03-03 13:08:14,2026-03-03 13:08:50.338649104,1,64.98
7035387,5008815,2003,109,10118,A10,2026-03-03 13:08:40,2026-03-03 13:09:21.446727529,1,75.08
7035388,5008816,2004,109,10005,A05,2026-03-20 12:09:36,2026-03-20 12:10:02.890323134,1,49.76
7035389,5008816,2002,109,10006,A01,2026-03-20 12:07:48,2026-03-20 12:08:13.833925769,1,42.92
7035390,5008816,2009,109,10009,A01,2026-03-20 12:07:25,2026-03-20 12:07:52.127070942,2,41.68
7035391,5008816,2024,109,10367,A12,2026-03-20 12:09:28,2026-03-20 12:09:56.723768415,1,51.52
7035392,5008816,2036,109,10395,A05,2026-03-20 12:09:41,2026-03-20 12:10:05.877465191,1,34.06
7035393,5008816,2040,109,10134,A09,2026-03-20 12:09:54,2026-03-20 12:10:34.807781532,3,58.62
7035394,5008817,2039,104,10461,A01,2026-06-30 09:07:56,2026-06-30 09:08:16.990338858,1,28.24
7035395,5008817,2008,104,10064,A07,2026-06-30 09:06:42,2026-06-30 09:07:20.003690722,3,62.76
7035396,5008817,2034,104,10363,A01,2026-06-30 09:05:13,2026-06-30 09:05:39.781039282,1,34.82
7035397,5008817,2018,104,10006,A09,2026-06-30 09:07:51,2026-06-30 09:08:21.665124929,2,48.18
7035398,5008817,2021,104,10248,A07,2026-06-30 09:07:05,2026-06-30 09:07:35.800508808,1,48.5
7035399,5008817,2009,104,10040,A02,2026-06-30 09:06:57,2026-06-30 09:07:18.555867795,2,19.98
7035400,5008818,2013,101,10029,A03,2026-06-11 23:05:42,2026-06-11 23:06:09.935592107,1,48.44
7035401,5008818,2003,101,10015,A11,2026-06-11 23:04:09,2026-06-11 23:04:29.401450638,1,27.82
7035402,5008818,2034,101,10078,A11,2026-06-11 23:05:38,2026-06-11 23:06:16.723560306,2,69.92
7035403,5008819,2027,109,10006,A01,2026-04-28 11:06:05,2026-04-28 11:06:30.457181033,1,42.92
7035404,5008819,2004,109,10002,A12,2026-04-28 11:06:08,2026-04-28 11:06:18.684578089,1,10.44
7035405,5008819,2035,109,10249,A02,2026-04-28 11:04:02,2026-04-28 11:04:34.386247265,3,39.74
7035406,5008819,2003,109,10004,A03,2026-04-28 11:06:40,2026-04-28 11:07:04.956712692,1,44.1
7035407,5008820,2032,110,10007,A01,2026-01-07 15:04:04,2026-01-07 15:04:28.793495890,1,26.54
7035408,5008820,2038,110,10073,A06,2026-01-07 15:05:38,2026-01-07 15:06:01.542525016,1,37.5
7035409,5008820,2036,110,10070,A02,2026-01-07 15:04:28,2026-01-07 15:05:09.996673732,1,83.72
7035410,5008821,2031,104,10025,A10,2026-01-19 21:08:26,2026-01-19 21:08:50.074854477,2,28.3
7035411,5008821,2031,104,10030,A06,2026-01-19 21:06:54,2026-01-19 21:07:15.640381923,1,35.72
7035412,5008821,2001,104,10020,A07,2026-01-19 21:08:59,2026-01-19 21:09:17.314233180,1,25.42
7035413,5008821,2034,104,10077,A02,2026-01-19 21:07:15,2026-01-19 21:07:44.249710896,1,35.12
7035414,5008821,2016,104,10009,A03,2026-01-19 21:09:55,2026-01-19 21:10:30.233071631,1,54.32
7035415,5008821,2021,104,10480,A07,2026-01-19 21:09:49,2026-01-19 21:10:29.329907774,2,77.84
7035416,5008822,2020,102,10015,A07,2026-03-24 13:09:42,2026-03-24 13:10:04.443688661,1,37.94
7035417,5008822,2027,102,10297,A06,2026-03-24 13:07:43,2026-03-24 13:08:21.978175042,1,74.96
7035418,5008822,2021,102,10421,A06,2026-03-24 13:06:35,2026-03-24 13:07:14.000065897,2,76.7
7035419,5008823,2018,103,10005,A08,2026-04-17 22:04:40,2026-04-17 22:04:57.309095199,2,16.18
7035420,5008823,2018,103,10006,A08,2026-04-17 22:07:28,2026-04-17 22:08:00.489824685,1,48.18
7035421,5008824,2014,102,10181,A10,2026-04-30 13:06:00,2026-04-30 13:06:39.889036382,1,81.5
7035422,5008824,2038,102,10142,A03,2026-04-30 13:07:28,2026-04-30 13:07:57.109290227,1,43.52
7035423,5008824,2026,102,10009,A09,2026-04-30 13:07:41,2026-04-30 13:08:04.904729850,1,24.88
7035424,5008824,2001,102,10281,A01,2026-04-30 13:05:29,2026-04-30 13:06:00.354287995,1,52.8
7035425,5008824,2019,102,10356,A02,2026-04-30 13:04:34,2026-04-30 13:05:14.233304743,1,83.2
7035426,5008824,2019,102,10004,A08,2026-04-30 13:05:22,2026-04-30 13:05:39.906477055,1,13.76
7035427,5008825,2021,107,10328,A04,2026-01-26 23:05:38,2026-01-26 23:05:47.359804845,1,8.96
7035428,5008825,2023,107,10050,A12,2026-01-26 23:07:27,2026-01-26 23:07:52.202570784,2,39.02
7035429,5008826,2005,106,10144,A06,2026-06-10 14:04:11,2026-06-10 14:04:48.446661873,2,64.48
7035430,5008826,2035,106,10238,A09,2026-06-10 14:06:06,2026-06-10 14:06:38.173660118,2,59.16
7035431,5008827,2032,104,10310,A01,2026-03-31 07:08:53,2026-03-31 07:09:36.150591600,3,74.22
7035432,5008827,2006,104,10269,A07,2026-03-31 07:07:29,2026-03-31 07:08:07.376973415,2,70.24
7035433,5008827,2014,104,10034,A07,2026-03-31 07:08:22,2026-03-31 07:08:43.204931884,1,37.14
7035434,5008827,2019,104,10020,A07,2026-03-31 07:09:47,2026-03-31 07:10:11.723478775,2,25.42
7035435,5008827,2032,104,10055,A08,2026-03-31 07:07:07,2026-03-31 07:07:34.831415371,1,49.56
7035436,5008827,2014,104,10300,A03,2026-03-31 07:07:47,2026-03-31 07:08:09.658528810,1,31.66
7035437,5008828,2007,107,10057,A12,2026-04-18 21:05:43,2026-04-18 21:06:03.160663463,1,32.36
7035438,5008828,2003,107,10247,A03,2026-04-18 21:05:04,2026-04-18 21:05:26.153820836,2,19.1
7035439,5008829,2013,107,10374,A12,2026-01-08 21:06:31,2026-01-08 21:07:12.876779995,1,80.84
7035440,5008829,2037,107,10198,A04,2026-01-08 21:05:06,2026-01-08 21:05:41.389323521,1,71.5
7035441,5008829,2035,107,10034,A03,2026-01-08 21:06:57,2026-01-08 21:07:12.275937085,1,10.9
7035442,5008829,2039,107,10065,A08,2026-01-08 21:07:00,2026-01-08 21:07:31.589516823,1,53.0
7035443,5008830,2016,101,10108,A07,2026-05-30 23:09:49,2026-05-30 23:10:03.496481955,1,15.5
7035444,5008830,2022,101,10002,A03,2026-05-30 23:09:50,2026-05-30 23:10:07.980973985,1,27.94
7035445,5008830,2002,101,10381,A11,2026-05-30 23:08:56,2026-05-30 23:09:33.649197925,1,73.92
7035446,5008830,2021,101,10033,A08,2026-05-30 23:06:07,2026-05-30 23:06:36.374783301,1,54.14
7035447,5008831,2023,105,10006,A12,2026-04-09 09:07:47,2026-04-09 09:08:02.191791461,1,18.18
7035448,5008831,2022,105,10071,A08,2026-04-09 09:05:09,2026-04-09 09:05:38.328518125,1,54.56
7035449,5008831,2004,105,10022,A02,2026-04-09 09:04:27,2026-04-09 09:04:38.973067369,1,10.14
7035450,5008831,2040,105,10131,A08,2026-04-09 09:04:23,2026-04-09 09:04:46.525913261,1,32.18
7035451,5008831,2020,105,10198,A02,2026-04-09 09:05:03,2026-04-09 09:05:36.773720584,1,78.18
7035452,5008832,2028,109,10009,A01,2026-02-10 21:06:01,2026-02-10 21:06:33.717796767,3,41.68
7035453,5008832,2010,109,10010,A05,2026-02-10 21:06:42,2026-02-10 21:07:08.452949458,2,35.78
7035454,5008833,2011,108,10001,A03,2026-02-27 12:08:41,2026-02-27 12:09:12.120909677,1,52.3
7035455,5008833,2035,108,10002,A12,2026-02-27 12:08:20,2026-02-27 12:08:34.550760336,1,10.64
7035456,5008833,2019,108,10009,A11,2026-02-27 12:06:06,2026-02-27 12:06:35.773399959,1,49.34
7035457,5008833,2030,108,10387,A08,2026-02-27 12:07:19,2026-02-27 12:07:53.457942712,2,53.18
7035458,5008833,2020,108,10444,A03,2026-02-27 12:05:55,2026-02-27 12:06:12.164989856,2,16.9
7035459,5008833,2005,108,10110,A03,2026-02-27 12:07:52,2026-02-27 12:08:15.907987443,1,37.68
7035460,5008834,2022,109,10498,A01,2026-03-05 21:06:33,2026-03-05 21:06:56.643279598,1,31.02
7035461,5008834,2025,109,10272,A08,2026-03-05 21:07:52,2026-03-05 21:08:41.406868922,3,82.5
7035462,5008834,2030,109,10046,A08,2026-03-05 21:08:26,2026-03-05 21:08:43.596062028,1,22.9
7035463,5008835,2001,110,10035,A09,2026-01-05 23:06:08,2026-01-05 23:06:25.148626334,1,25.52
7035464,5008835,2031,110,10382,A01,2026-01-05 23:06:13,2026-01-05 23:06:33.781011966,1,41.32
7035465,5008835,2022,110,10324,A06,2026-01-05 23:08:33,2026-01-05 23:09:08.680062822,2,62.84
7035466,5008835,2030,110,10090,A06,2026-01-05 23:06:38,2026-01-05 23:06:49.084416758,1,12.92
7035467,5008835,2034,110,10018,A04,2026-01-05 23:06:58,2026-01-05 23:07:17.434316539,1,38.02
7035468,5008836,2007,101,10004,A05,2026-06-20 10:07:05,2026-06-20 10:07:32.642975302,1,57.62
7035469,5008836,2025,101,10005,A01,2026-06-20 10:05:19,2026-06-20 10:05:46.453756482,1,41.9
7035470,5008836,2003,101,10006,A06,2026-06-20 10:05:22,2026-06-20 10:05:45.056975690,2,25.82
7035471,5008836,2001,101,10115,A07,2026-06-20 10:04:46,2026-06-20 10:05:03.189777729,1,12.54
7035472,5008837,2040,103,10050,A02,2026-05-26 13:05:04,2026-05-26 13:05:32.105854125,1,45.54
7035473,5008837,2005,103,10368,A07,2026-05-26 13:07:03,2026-05-26 13:07:30.931137201,1,49.76
7035474,5008838,2022,105,10025,A10,2026-06-10 11:08:39,2026-06-10 11:09:08.148074127,1,59.4
7035475,5008838,2004,105,10009,A05,2026-06-10 11:07:01,2026-06-10 11:07:22.108117652,2,19.48
7035476,5008838,2001,105,10156,A01,2026-06-10 11:07:07,2026-06-10 11:07:30.205361517,1,29.98
7035477,5008838,2001,105,10107,A05,2026-06-10 11:07:22,2026-06-10 11:07:50.644314504,1,45.84
7035478,5008839,2005,106,10021,A05,2026-03-06 12:06:21,2026-03-06 12:06:46.269256925,1,35.54
7035479,5008839,2040,106,10273,A06,2026-03-06 12:06:50,2026-03-06 12:07:25.830007417,1,70.34
7035480,5008840,2006,108,10060,A11,2026-04-11 17:06:11,2026-04-11 17:06:42.606123563,3,46.84
7035481,5008840,2017,108,10002,A12,2026-04-11 17:04:52,2026-04-11 17:05:07.112088380,1,10.64
7035482,5008840,2028,108,10100,A05,2026-04-11 17:05:16,2026-04-11 17:05:52.907950784,1,78.72
7035483,5008840,2003,108,10001,A03,2026-04-11 17:04:21,2026-04-11 17:04:57.820354555,3,52.3
7035484,5008840,2031,108,10110,A03,2026-04-11 17:04:06,2026-04-11 17:04:30.272812883,1,37.68
7035485,5008841,2026,108,10001,A03,2026-03-24 14:08:06,2026-03-24 14:08:30.340814620,1,52.3
7035486,5008841,2038,108,10002,A12,2026-03-24 14:06:58,2026-03-24 14:07:10.312578844,1,10.64
7035487,5008841,2039,108,10168,A05,2026-03-24 14:08:56,2026-03-24 14:09:35.119072763,2,57.28
7035488,5008841,2031,108,10075,A09,2026-03-24 14:08:56,2026-03-24 14:09:38.151921089,1,81.72
7035489,5008841,2008,108,10017,A05,2026-03-24 14:07:21,2026-03-24 14:07:44.930876425,3,24.9
7035490,5008841,2031,108,10102,A10,2026-03-24 14:07:41,2026-03-24 14:08:18.868726965,1,74.18
7035491,5008842,2037,108,10003,A01,2026-03-28 18:06:22,2026-03-28 18:06:51.611804949,1,40.16
7035492,5008842,2038,108,10004,A08,2026-03-28 18:07:18,2026-03-28 18:07:40.518183431,3,13.14
7035493,5008842,2005,108,10002,A12,2026-03-28 18:06:35,2026-03-28 18:06:54.075650595,2,10.64
7035494,5008842,2006,108,10017,A05,2026-03-28 18:07:31,2026-03-28 18:07:50.960678654,1,24.9
7035495,5008843,2032,102,10016,A02,2026-04-17 18:06:04,2026-04-17 18:06:22.687943312,1,27.32
7035496,5008843,2012,102,10198,A01,2026-04-17 18:09:16,2026-04-17 18:09:35.040153353,1,9.46
7035497,5008843,2024,102,10004,A08,2026-04-17 18:09:16,2026-04-17 18:09:29.864326142,1,13.76
7035498,5008843,2038,102,10011,A06,2026-04-17 18:08:47,2026-04-17 18:09:18.030721077,2,44.34
7035499,5008843,2025,102,10217,A08,2026-04-17 18:09:15,2026-04-17 18:09:51.116492602,1,76.4
7035500,5008843,2029,102,10065,A11,2026-04-17 18:07:13,2026-04-17 18:07:40.166722086,1,41.94
7035501,5008843,2020,102,10016,A02,2026-04-17 18:06:58,2026-04-17 18:07:15.097348079,1,27.32
7035502,5008843,2012,102,10029,A05,2026-04-17 18:07:01,2026-04-17 18:07:33.486194478,1,62.98
7035503,5008844,2031,107,10093,A10,2026-03-23 10:06:12,2026-03-23 10:06:35.141618791,1,34.1
7035504,5008844,2040,107,10308,A02,2026-03-23 10:07:41,2026-03-23 10:08:08.628500483,2,36.58
7035505,5008844,2002,107,10091,A10,2026-03-23 10:07:05,2026-03-23 10:07:32.788913570,3,36.66
7035506,5008844,2010,107,10170,A09,2026-03-23 10:06:36,2026-03-23 10:06:53.464426618,2,19.18
7035507,5008844,2006,107,10210,A09,2026-03-23 10:06:22,2026-03-23 10:07:01.246527788,1,71.98
7035508,5008844,2019,107,10125,A07,2026-03-23 10:04:47,2026-03-23 10:05:05.888007785,1,20.16
7035509,5008845,2034,108,10007,A09,2026-05-20 07:08:23,2026-05-20 07:08:46.850915703,3,11.32
7035510,5008845,2031,108,10008,A08,2026-05-20 07:05:59,2026-05-20 07:06:22.234870611,2,19.74
7035511,5008845,2024,108,10003,A01,2026-05-20 07:07:43,2026-05-20 07:08:04.283179030,1,40.16
7035512,5008845,2035,108,10009,A11,2026-05-20 07:08:12,2026-05-20 07:08:39.598917069,1,49.34
7035513,5008845,2003,108,10190,A01,2026-05-20 07:06:21,2026-05-20 07:06:41.038918177,1,37.22
7035514,5008846,2024,108,10064,A02,2026-01-11 19:07:04,2026-01-11 19:07:18.809113932,1,21.32
7035515,5008846,2020,108,10074,A12,2026-01-11 19:09:36,2026-01-11 19:09:54.573280584,1,38.42
7035516,5008846,2024,108,10043,A08,2026-01-11 19:07:44,2026-01-11 19:08:01.964175044,1,14.36
7035517,5008846,2032,108,10424,A08,2026-01-11 19:08:19,2026-01-11 19:09:02.450639596,1,82.54
7035518,5008846,2025,108,10104,A08,2026-01-11 19:09:28,2026-01-11 19:10:01.323963074,1,58.62
7035519,5008847,2013,106,10004,A04,2026-02-04 10:07:46,2026-02-04 10:08:08.982410020,1,27.44
7035520,5008847,2024,106,10025,A05,2026-02-04 10:08:56,2026-02-04 10:09:13.253808623,1,29.3
7035521,5008847,2009,106,10027,A05,2026-02-04 10:09:19,2026-02-04 10:09:45.554624585,1,29.34
7035522,5008847,2033,106,10057,A12,2026-02-04 10:07:51,2026-02-04 10:08:19.793484744,1,48.1
7035523,5008847,2017,106,10045,A06,2026-02-04 10:08:34,2026-02-04 10:08:49.251406328,1,22.26
7035524,5008847,2010,106,10048,A10,2026-02-04 10:06:07,2026-02-04 10:06:32.897892327,1,51.68
7035525,5008848,2018,101,10166,A05,2026-06-11 10:07:46,2026-06-11 10:08:29.319947261,1,83.78
7035526,5008848,2009,101,10248,A07,2026-06-11 10:05:39,2026-06-11 10:05:50.702480546,1,10.78
7035527,5008848,2029,101,10039,A08,2026-06-11 10:04:14,2026-06-11 10:04:34.529458548,1,37.82
7035528,5008848,2008,101,10385,A03,2026-06-11 10:06:57,2026-06-11 10:07:13.762742431,1,23.3
7035529,5008848,2007,101,10101,A11,2026-06-11 10:05:50,2026-06-11 10:06:29.250658243,2,74.4
7035530,5008849,2021,102,10009,A09,2026-06-09 17:08:37,2026-06-09 17:08:59.999882671,2,24.88
7035531,5008849,2022,102,10010,A04,2026-06-09 17:06:18,2026-06-09 17:06:45.627736420,1,44.16
7035532,5008849,2039,102,10364,A02,2026-06-09 17:08:15,2026-06-09 17:08:55.584498465,1,80.78
7035533,5008849,2003,102,10192,A01,2026-06-09 17:06:12,2026-06-09 17:06:55.428580172,1,81.76
7035534,5008849,2017,102,10144,A09,2026-06-09 17:05:17,2026-06-09 17:05:48.949381017,1,63.82
7035535,5008849,2022,102,10016,A02,2026-06-09 17:05:59,2026-06-09 17:06:17.568587145,1,27.32
7035536,5008850,2016,108,10005,A09,2026-05-29 11:07:03,2026-05-29 11:07:27.191661845,2,32.14
7035537,5008850,2009,108,10006,A10,2026-05-29 11:07:02,2026-05-29 11:07:29.075819997,1,45.18
7035538,5008850,2018,108,10204,A02,2026-05-29 11:05:59,2026-05-29 11:06:40.743100317,1,76.62
7035539,5008850,2035,108,10276,A11,2026-05-29 11:04:18,2026-05-29 11:04:40.920400673,1,32.06
7035540,5008851,2015,109,10003,A10,2026-03-08 10:08:27,2026-03-08 10:08:48.922865947,1,42.12
7035541,5008851,2005,109,10004,A03,2026-03-08 10:08:21,2026-03-08 10:08:42.620903300,1,44.1
7035542,5008851,2037,109,10020,A02,2026-03-08 10:08:22,2026-03-08 10:08:51.480257000,2,32.16
7035543,5008852,2020,109,10254,A10,2026-03-24 12:07:51,2026-03-24 12:08:11.332630517,1,29.8
7035544,5008852,2034,109,10235,A02,2026-03-24 12:07:19,2026-03-24 12:08:01.545167613,1,79.84
7035545,5008852,2022,109,10163,A08,2026-03-24 12:05:15,2026-03-24 12:05:52.609117226,1,77.58
7035546,5008852,2029,109,10002,A12,2026-03-24 12:05:41,2026-03-24 12:05:51.967089419,2,10.44
7035547,5008853,2004,105,10009,A05,2026-01-05 15:09:18,2026-01-05 15:09:34.758406051,1,19.48
7035548,5008853,2038,105,10018,A09,2026-01-05 15:08:12,2026-01-05 15:08:31.131654314,1,21.16
7035549,5008853,2015,105,10492,A03,2026-01-05 15:06:57,2026-01-05 15:07:35.446782359,1,72.4
7035550,5008853,2014,105,10034,A05,2026-01-05 15:09:38,2026-01-05 15:10:04.458674442,1,54.86
7035551,5008853,2002,105,10153,A10,2026-01-05 15:06:26,2026-01-05 15:06:58.408688021,3,52.3
7035552,5008854,2031,106,10022,A05,2026-02-20 21:08:02,2026-02-20 21:08:19.188413603,1,14.76
7035553,5008854,2013,106,10226,A04,2026-02-20 21:07:59,2026-02-20 21:08:28.751216321,1,48.22
7035554,5008854,2001,106,10322,A04,2026-02-20 21:09:21,2026-02-20 21:09:54.267656237,1,69.36
7035555,5008854,2025,106,10129,A03,2026-02-20 21:08:31,2026-02-20 21:09:01.048606579,2,44.82
7035556,5008854,2007,106,10363,A12,2026-02-20 21:07:22,2026-02-20 21:07:48.855452127,1,56.12
7035557,5008854,2012,106,10115,A04,2026-02-20 21:08:39,2026-02-20 21:09:11.534914648,1,59.02
7035558,5008854,2008,106,10067,A07,2026-02-20 21:06:11,2026-02-20 21:06:40.161616536,1,57.44
7035559,5008854,2034,106,10301,A05,2026-02-20 21:08:44,2026-02-20 21:09:17.065714179,1,54.9
7035560,5008855,2006,102,10001,A01,2026-05-12 23:08:05,2026-05-12 23:08:27.891815907,1,33.92
7035561,5008855,2035,102,10405,A10,2026-05-12 23:05:32,2026-05-12 23:05:49.004582202,1,23.56
7035562,5008855,2034,102,10209,A04,2026-05-12 23:07:20,2026-05-12 23:07:43.897149485,1,49.2
7035563,5008855,2022,102,10345,A11,2026-05-12 23:08:38,2026-05-12 23:09:22.492176238,1,82.5
7035564,5008855,2005,102,10021,A09,2026-05-12 23:07:32,2026-05-12 23:07:58.044006920,1,43.32
7035565,5008856,2007,106,10139,A05,2026-03-04 19:07:51,2026-03-04 19:08:18.943771999,1,42.68
7035566,5008856,2030,106,10116,A09,2026-03-04 19:09:29,2026-03-04 19:09:51.830349249,1,34.28
7035567,5008856,2023,106,10431,A07,2026-03-04 19:07:35,2026-03-04 19:08:22.093316626,3,83.84
7035568,5008856,2033,106,10001,A06,2026-03-04 19:09:11,2026-03-04 19:09:39.175834550,1,62.5
7035569,5008857,2001,102,10182,A03,2026-03-28 22:06:10,2026-03-28 22:06:42.792190018,3,58.82
7035570,5008857,2013,102,10012,A07,2026-03-28 22:07:36,2026-03-28 22:08:02.989362560,1,43.58
7035571,5008857,2018,102,10234,A08,2026-03-28 22:07:16,2026-03-28 22:07:27.690137167,1,11.96
7035572,5008857,2020,102,10055,A06,2026-03-28 22:07:58,2026-03-28 22:08:23.682679597,1,41.12
7035573,5008857,2019,102,10017,A02,2026-03-28 22:07:55,2026-03-28 22:08:17.988245530,1,38.3
7035574,5008858,2010,108,10052,A11,2026-01-23 16:07:49,2026-01-23 16:08:11.758835307,1,17.98
7035575,5008858,2039,108,10025,A10,2026-01-23 16:07:12,2026-01-23 16:07:25.814937598,1,11.3
7035576,5008858,2039,108,10221,A05,2026-01-23 16:07:34,2026-01-23 16:08:11.120366255,1,74.62
7035577,5008859,2014,108,10009,A11,2026-03-31 13:08:37,2026-03-31 13:09:05.677925756,2,49.34
7035578,5008859,2040,108,10010,A07,2026-03-31 13:06:16,2026-03-31 13:06:39.116958351,1,26.96
7035579,5008859,2030,108,10001,A03,2026-03-31 13:07:31,2026-03-31 13:08:04.033694262,2,52.3
7035580,5008859,2014,108,10245,A03,2026-03-31 13:08:58,2026-03-31 13:09:19.386416817,1,27.9
7035581,5008859,2034,108,10165,A07,2026-03-31 13:07:29,2026-03-31 13:08:09.144369360,1,71.6
7035582,5008859,2013,108,10329,A07,2026-03-31 13:06:02,2026-03-31 13:06:22.081237344,1,23.8
7035583,5008860,2011,101,10031,A09,2026-05-11 20:04:29,2026-05-11 20:04:58.220064967,1,50.4
7035584,5008860,2040,101,10196,A07,2026-05-11 20:07:58,2026-05-11 20:08:40.573379898,1,79.14
7035585,5008860,2036,101,10163,A02,2026-05-11 20:06:55,2026-05-11 20:07:25.719037953,1,46.8
7035586,5008861,2037,110,10067,A02,2026-04-14 12:06:16,2026-04-14 12:06:27.836732627,1,8.46
7035587,5008861,2005,110,10054,A04,2026-04-14 12:05:01,2026-04-14 12:05:36.283806772,2,61.9
7035588,5008862,2039,108,10001,A03,2026-04-11 20:07:16,2026-04-11 20:07:46.064054268,2,52.3
