order_item_id,order_id,product_id,quantity,unit_price
9033115,5008247,10208,1,17.71
9033116,5008247,10053,1,16.49
9033117,5008247,10004,1,76.16
9033118,5008247,10025,1,25.02
9033119,5008248,10010,1,87.16
9033120,5008248,10001,2,36.98
9033121,5008248,10022,1,67.86
9033122,5008248,10403,1,15.63
9033123,5008248,10016,1,85.42
9033124,5008248,10025,1,25.02
9033125,5008249,10397,1,31.33
9033126,5008249,10136,1,55.48
9033127,5008249,10202,1,115.49
9033128,5008250,10301,1,55.82
9033129,5008250,10080,1,79.02
9033130,5008250,10040,1,43.76
9033131,5008250,10017,1,38.1
9033132,5008250,10004,1,76.16
9033133,5008251,10009,1,46.79
9033134,5008251,10010,1,87.16
9033135,5008251,10402,1,44.01
9033136,5008251,10057,1,61.8
9033137,5008251,10107,1,135.73
9033138,5008252,10026,1,47.06
9033139,5008252,10001,1,36.98
9033140,5008252,10116,2,40.9
9033141,5008252,10431,1,111.96
9033142,5008252,10009,1,46.79
9033143,5008253,10106,1,61.84
9033144,5008253,10061,2,60.44
9033145,5008253,10253,1,24.29
9033146,5008253,10251,2,80.55
9033147,5008253,10098,3,31.94
9033148,5008254,10179,3,52.42
9033149,5008255,10022,1,67.86
9033150,5008255,10001,1,36.98
9033151,5008256,10007,1,47.32
9033152,5008256,10008,2,68.51
9033153,5008256,10413,3,69.37
9033154,5008256,10004,1,76.16
9033155,5008257,10055,1,23.49
9033156,5008257,10213,1,34.55
9033157,5008257,10093,1,48.12
9033158,5008258,10101,2,30.32
9033159,5008258,10048,2,68.45
9033160,5008259,10037,2,106.47
9033161,5008259,10003,1,35.67
9033162,5008259,10051,1,41.7
9033163,5008259,10013,2,20.18
9033164,5008260,10055,2,23.49
9033165,5008260,10106,2,61.84
9033166,5008260,10224,1,75.47
9033167,5008260,10331,1,44.66
9033168,5008260,10260,1,86.96
9033169,5008260,10001,1,36.98
9033170,5008261,10186,2,62.56
9033171,5008261,10074,2,35.01
9033172,5008261,10006,1,65.58
9033173,5008261,10128,1,68.25
9033174,5008262,10018,1,25.76
9033175,5008262,10006,2,65.58
9033176,5008262,10302,1,49.33
9033177,5008263,10002,1,67.7
9033178,5008263,10179,1,52.42
9033179,5008263,10419,1,40.0
9033180,5008264,10261,1,134.13
9033181,5008264,10063,1,77.74
9033182,5008264,10274,1,68.12
9033183,5008264,10127,1,26.79
9033184,5008264,10034,1,123.28
9033185,5008264,10098,1,31.94
9033186,5008265,10003,1,35.67
9033187,5008265,10004,1,76.16
9033188,5008265,10069,1,52.27
9033189,5008266,10005,2,93.94
9033190,5008266,10006,1,65.58
9033191,5008266,10490,1,32.43
9033192,5008266,10329,2,39.88
9033193,5008266,10484,1,55.55
9033194,5008267,10036,1,35.03
9033195,5008267,10186,1,62.56
9033196,5008267,10017,2,38.1
9033197,5008267,10009,3,46.79
9033198,5008267,10199,2,43.92
9033199,5008267,10017,1,38.1
9033200,5008268,10003,1,35.67
9033201,5008268,10004,1,76.16
9033202,5008269,10478,3,51.68
9033203,5008269,10064,1,76.05
9033204,5008269,10011,1,21.85
9033205,5008269,10418,1,120.8
9033206,5008270,10013,1,20.18
9033207,5008270,10456,2,85.05
9033208,5008270,10118,3,39.89
9033209,5008270,10013,1,20.18
9033210,5008270,10042,1,58.31
9033211,5008270,10098,1,31.94
9033212,5008271,10002,2,67.7
9033213,5008271,10035,2,33.61
9033214,5008271,10024,1,68.89
9033215,5008272,10008,1,68.51
9033216,5008272,10332,2,61.69
9033217,5008273,10007,1,47.32
9033218,5008273,10060,1,50.42
9033219,5008273,10027,1,57.38
9033220,5008273,10243,2,30.87
9033221,5008273,10393,2,51.85
9033222,5008273,10013,2,20.18
9033223,5008273,10002,1,67.7
9033224,5008273,10170,2,64.05
9033225,5008274,10251,1,80.55
9033226,5008274,10025,3,25.02
9033227,5008274,10113,1,61.61
9033228,5008274,10218,1,53.07
9033229,5008275,10005,1,93.94
9033230,5008275,10097,1,47.14
9033231,5008275,10007,1,47.32
9033232,5008275,10375,2,33.41
9033233,5008275,10007,1,47.32
9033234,5008276,10003,3,35.67
9033235,5008276,10208,3,17.71
9033236,5008276,10031,3,76.26
9033237,5008276,10468,2,30.53
9033238,5008277,10336,1,112.04
9033239,5008277,10034,1,123.28
9033240,5008277,10028,2,52.3
9033241,5008277,10169,1,73.23
9033242,5008277,10011,1,21.85
9033243,5008277,10189,1,82.92
9033244,5008277,10228,2,54.27
9033245,5008278,10055,1,23.49
9033246,5008278,10395,1,61.12
9033247,5008278,10194,2,50.23
9033248,5008279,10007,1,47.32
9033249,5008279,10008,2,68.51
9033250,5008279,10044,2,119.39
9033251,5008280,10005,1,93.94
9033252,5008280,10006,3,65.58
9033253,5008280,10031,1,76.26
9033254,5008281,10006,1,65.58
9033255,5008281,10002,1,67.7
9033256,5008281,10162,1,22.98
9033257,5008282,10001,1,36.98
9033258,5008282,10002,1,67.7
9033259,5008282,10460,1,45.7
9033260,5008282,10336,1,112.04
9033261,5008283,10105,1,29.63
9033262,5008283,10059,1,48.1
9033263,5008283,10128,1,68.25
9033264,5008283,10118,1,39.89
9033265,5008284,10008,1,68.51
9033266,5008285,10009,1,46.79
9033267,5008285,10010,1,87.16
9033268,5008285,10040,1,43.76
9033269,5008285,10018,2,25.76
9033270,5008285,10186,1,62.56
9033271,5008285,10057,1,61.8
9033272,5008286,10142,1,107.91
9033273,5008286,10091,3,106.49
9033274,5008286,10044,1,119.39
9033275,5008286,10127,2,26.79
9033276,5008287,10007,1,47.32
9033277,5008287,10008,2,68.51
9033278,5008287,10020,1,41.61
9033279,5008287,10239,1,34.42
9033280,5008287,10002,1,67.7
9033281,5008288,10001,1,36.98
9033282,5008288,10002,1,67.7
9033283,5008288,10034,1,123.28
9033284,5008288,10089,2,60.03
9033285,5008289,10006,1,65.58
9033286,5008289,10399,2,31.61
9033287,5008289,10024,1,68.89
9033288,5008289,10348,1,45.15
9033289,5008290,10054,3,36.84
9033290,5008290,10205,1,63.88
9033291,5008290,10074,2,35.01
9033292,5008290,10128,1,68.25
9033293,5008290,10009,1,46.79
9033294,5008291,10009,2,46.79
9033295,5008291,10007,2,47.32
9033296,5008291,10047,1,43.63
9033297,5008291,10137,1,62.46
9033298,5008292,10304,2,50.63
9033299,5008293,10104,1,122.19
9033300,5008293,10028,1,52.3
9033301,5008294,10262,1,70.68
9033302,5008294,10011,1,21.85
9033303,5008295,10206,1,48.28
9033304,5008295,10184,2,15.14
9033305,5008295,10177,1,34.77
9033306,5008295,10015,1,107.98
9033307,5008296,10073,1,29.31
9033308,5008296,10005,1,93.94
9033309,5008296,10020,1,41.61
9033310,5008296,10033,1,85.53
9033311,5008296,10006,2,65.58
9033312,5008297,10001,2,36.98
9033313,5008297,10002,1,67.7
9033314,5008297,10007,1,47.32
9033315,5008297,10002,1,67.7
9033316,5008297,10326,2,40.9
9033317,5008297,10051,2,41.7
9033318,5008298,10477,2,33.08
9033319,5008299,10363,2,38.34
9033320,5008299,10188,1,28.26
9033321,5008299,10005,1,93.94
9033322,5008299,10101,1,30.32
9033323,5008300,10074,1,35.01
9033324,5008301,10001,1,36.98
9033325,5008301,10002,1,67.7
9033326,5008302,10047,1,43.63
9033327,5008302,10337,1,30.54
9033328,5008302,10009,1,46.79
9033329,5008303,10001,1,36.98
9033330,5008303,10002,2,67.7
9033331,5008303,10150,2,47.32
9033332,5008303,10379,3,38.6
9033333,5008304,10041,1,113.02
9033334,5008304,10242,1,80.13
9033335,5008304,10007,1,47.32
9033336,5008304,10007,2,47.32
9033337,5008305,10025,1,25.02
9033338,5008305,10233,1,45.81
9033339,5008306,10007,3,47.32
9033340,5008306,10008,1,68.51
9033341,5008306,10243,1,30.87
9033342,5008306,10239,1,34.42
9033343,5008307,10201,3,81.08
9033344,5008307,10439,1,50.25
9033345,5008307,10302,1,49.33
9033346,5008308,10019,1,15.0
9033347,5008308,10055,1,23.49
9033348,5008308,10026,1,47.06
9033349,5008309,10007,1,47.32
9033350,5008309,10008,2,68.51
9033351,5008310,10339,1,21.52
9033352,5008310,10068,1,151.04
9033353,5008310,10047,1,43.63
9033354,5008310,10371,1,64.6
9033355,5008311,10010,1,87.16
9033356,5008311,10117,1,103.26
9033357,5008311,10292,1,66.59
9033358,5008312,10069,2,52.27
9033359,5008312,10318,3,66.0
9033360,5008313,10009,1,46.79
9033361,5008313,10001,2,36.98
9033362,5008313,10376,1,26.55
9033363,5008313,10264,1,34.93
9033364,5008314,10306,1,29.22
9033365,5008314,10001,1,36.98
9033366,5008314,10252,1,81.74
9033367,5008315,10270,1,96.35
9033368,5008315,10021,1,183.13
9033369,5008316,10003,2,35.67
9033370,5008316,10004,1,76.16
9033371,5008317,10001,1,36.98
9033372,5008317,10466,1,68.43
9033373,5008317,10313,1,91.19
9033374,5008317,10059,1,48.1
9033375,5008317,10152,1,31.29
9033376,5008318,10104,2,122.19
9033377,5008319,10475,1,122.54
9033378,5008319,10003,3,35.67
9033379,5008319,10046,1,34.1
9033380,5008319,10063,2,77.74
9033381,5008319,10007,2,47.32
9033382,5008319,10028,1,52.3
9033383,5008320,10371,1,64.6
9033384,5008320,10105,1,29.63
9033385,5008320,10423,3,56.54
9033386,5008321,10001,1,36.98
9033387,5008321,10046,1,34.1
9033388,5008321,10422,1,28.83
9033389,5008322,10006,1,65.58
9033390,5008322,10022,1,67.86
9033391,5008322,10006,2,65.58
9033392,5008323,10003,3,35.67
9033393,5008323,10091,1,106.49
9033394,5008323,10312,1,92.72
9033395,5008323,10463,3,66.12
9033396,5008323,10207,1,87.88
9033397,5008323,10002,1,67.7
9033398,5008323,10191,1,179.7
9033399,5008324,10020,1,41.61
9033400,5008324,10160,1,50.86
9033401,5008324,10112,1,81.97
9033402,5008324,10010,3,87.16
9033403,5008324,10096,1,30.63
9033404,5008324,10078,1,37.23
9033405,5008325,10022,1,67.86
9033406,5008325,10051,1,41.7
9033407,5008325,10088,1,34.82
9033408,5008325,10014,1,25.85
9033409,5008326,10127,1,26.79
9033410,5008326,10348,1,45.15
9033411,5008326,10003,1,35.67
9033412,5008326,10021,1,183.13
9033413,5008327,10003,1,35.67
9033414,5008327,10004,1,76.16
9033415,5008327,10122,2,68.31
9033416,5008328,10005,3,93.94
9033417,5008328,10006,1,65.58
9033418,5008328,10037,1,106.47
9033419,5008329,10007,1,47.32
9033420,5008329,10008,2,68.51
9033421,5008329,10024,1,68.89
9033422,5008329,10217,1,32.61
9033423,5008329,10429,3,89.45
9033424,5008329,10277,2,79.04
9033425,5008330,10159,1,46.12
9033426,5008330,10152,2,31.29
9033427,5008330,10006,1,65.58
9033428,5008330,10068,1,151.04
9033429,5008330,10012,3,46.16
9033430,5008331,10239,2,34.42
9033431,5008331,10289,1,54.93
9033432,5008331,10323,1,46.55
9033433,5008331,10084,1,59.98
9033434,5008332,10041,1,113.02
9033435,5008332,10013,1,20.18
9033436,5008332,10008,1,68.51
9033437,5008332,10002,1,67.7
9033438,5008333,10005,2,93.94
9033439,5008333,10006,1,65.58
9033440,5008333,10002,1,67.7
9033441,5008333,10185,1,80.84
9033442,5008333,10030,1,64.87
9033443,5008333,10421,1,48.78
9033444,5008333,10174,1,46.44
9033445,5008334,10004,1,76.16
9033446,5008334,10002,1,67.7
9033447,5008334,10401,1,101.75
9033448,5008334,10011,1,21.85
9033449,5008334,10217,1,32.61
9033450,5008334,10155,1,25.86
9033451,5008334,10064,1,76.05
9033452,5008335,10082,1,39.39
9033453,5008335,10214,1,49.38
9033454,5008336,10068,1,151.04
9033455,5008336,10122,2,68.31
9033456,5008336,10031,1,76.26
9033457,5008337,10063,1,77.74
9033458,5008337,10012,2,46.16
9033459,5008338,10217,1,32.61
9033460,5008338,10029,3,81.08
9033461,5008338,10018,1,25.76
9033462,5008338,10068,1,151.04
9033463,5008338,10001,1,36.98
9033464,5008339,10005,1,93.94
9033465,5008339,10006,1,65.58
9033466,5008339,10107,2,135.73
9033467,5008339,10001,1,36.98
9033468,5008339,10398,2,30.39
9033469,5008339,10016,2,85.42
9033470,5008339,10294,1,28.46
9033471,5008339,10002,1,67.7
9033472,5008339,10001,1,36.98
9033473,5008340,10001,1,36.98
9033474,5008340,10002,1,67.7
9033475,5008340,10039,1,110.16
9033476,5008341,10150,1,47.32
9033477,5008341,10002,1,67.7
9033478,5008341,10126,1,61.41
9033479,5008341,10418,1,120.8
9033480,5008341,10055,1,23.49
9033481,5008342,10189,3,82.92
9033482,5008342,10237,1,17.46
9033483,5008342,10185,2,80.84
9033484,5008343,10067,1,63.32
9033485,5008343,10008,3,68.51
9033486,5008343,10048,2,68.45
9033487,5008343,10002,1,67.7
9033488,5008344,10123,2,23.5
9033489,5008344,10410,1,92.27
9033490,5008345,10035,1,33.61
9033491,5008345,10024,2,68.89
9033492,5008345,10015,1,107.98
9033493,5008345,10012,1,46.16
9033494,5008345,10005,1,93.94
9033495,5008346,10001,1,36.98
9033496,5008346,10002,2,67.7
9033497,5008346,10272,2,83.72
9033498,5008346,10055,1,23.49
9033499,5008346,10120,1,71.56
9033500,5008346,10015,1,107.98
9033501,5008346,10043,1,62.12
9033502,5008347,10214,2,49.38
9033503,5008347,10004,1,76.16
9033504,5008347,10358,1,52.11
9033505,5008347,10155,1,25.86
9033506,5008347,10066,3,72.12
9033507,5008347,10498,2,78.87
9033508,5008348,10141,2,44.44
9033509,5008348,10031,1,76.26
9033510,5008348,10307,1,70.5
9033511,5008348,10061,1,60.44
9033512,5008349,10284,1,126.58
9033513,5008349,10011,1,21.85
9033514,5008349,10040,1,43.76
9033515,5008349,10035,3,33.61
9033516,5008349,10007,1,47.32
9033517,5008349,10103,2,61.42
9033518,5008350,10003,1,35.67
9033519,5008350,10004,2,76.16
9033520,5008350,10275,1,101.99
9033521,5008350,10113,1,61.61
9033522,5008350,10337,1,30.54
9033523,5008351,10171,1,35.36
9033524,5008351,10022,2,67.86
9033525,5008351,10224,1,75.47
9033526,5008351,10010,1,87.16
9033527,5008351,10011,1,21.85
9033528,5008352,10194,3,50.23
9033529,5008352,10066,1,72.12
9033530,5008353,10137,1,62.46
9033531,5008353,10307,1,70.5
9033532,5008353,10001,1,36.98
9033533,5008353,10231,1,24.98
9033534,5008354,10058,2,49.92
9033535,5008354,10004,2,76.16
9033536,5008354,10046,1,34.1
9033537,5008355,10030,1,64.87
9033538,5008355,10001,3,36.98
9033539,5008355,10103,1,61.42
9033540,5008355,10123,1,23.5
9033541,5008356,10088,2,34.82
9033542,5008356,10093,1,48.12
9033543,5008356,10038,2,49.62
9033544,5008357,10262,1,70.68
9033545,5008357,10175,1,23.43
9033546,5008357,10055,1,23.49
9033547,5008357,10052,1,96.92
9033548,5008358,10001,1,36.98
9033549,5008358,10043,1,62.12
9033550,5008358,10024,1,68.89
9033551,5008358,10075,2,52.7
9033552,5008358,10116,1,40.9
9033553,5008358,10026,1,47.06
9033554,5008358,10015,1,107.98
9033555,5008359,10111,1,42.09
9033556,5008359,10006,1,65.58
9033557,5008359,10286,3,107.73
9033558,5008359,10045,1,45.56
9033559,5008359,10057,2,61.8
9033560,5008360,10001,1,36.98
9033561,5008360,10002,1,67.7
9033562,5008361,10005,1,93.94
9033563,5008361,10072,2,32.59
9033564,5008361,10039,1,110.16
9033565,5008362,10208,3,17.71
9033566,5008362,10015,1,107.98
9033567,5008362,10001,1,36.98
9033568,5008363,10007,1,47.32
9033569,5008363,10012,1,46.16
9033570,5008363,10268,1,152.08
9033571,5008363,10038,1,49.62
9033572,5008363,10104,2,122.19
9033573,5008363,10072,1,32.59
9033574,5008364,10075,1,52.7
9033575,5008364,10043,1,62.12
9033576,5008364,10280,2,22.38
9033577,5008364,10332,2,61.69
9033578,5008365,10182,3,69.48
9033579,5008365,10041,1,113.02
9033580,5008365,10255,1,90.1
9033581,5008366,10173,1,100.11
9033582,5008366,10010,1,87.16
9033583,5008366,10441,2,50.16
9033584,5008367,10003,1,35.67
9033585,5008367,10004,1,76.16
9033586,5008367,10101,1,30.32
9033587,5008368,10049,2,24.96
9033588,5008368,10009,1,46.79
9033589,5008368,10003,2,35.67
9033590,5008368,10029,1,81.08
9033591,5008368,10008,1,68.51
9033592,5008368,10202,1,115.49
9033593,5008369,10002,1,67.7
9033594,5008369,10152,1,31.29
9033595,5008369,10048,1,68.45
9033596,5008370,10008,1,68.51
9033597,5008370,10287,1,62.03
9033598,5008370,10380,2,82.72
9033599,5008371,10001,1,36.98
9033600,5008371,10002,1,67.7
9033601,5008371,10124,1,71.45
9033602,5008371,10156,3,77.45
9033603,5008371,10175,1,23.43
9033604,5008371,10002,1,67.7
9033605,5008371,10099,1,78.04
9033606,5008371,10060,3,50.42
9033607,5008371,10029,1,81.08
9033608,5008372,10032,1,38.7
9033609,5008372,10086,1,52.77
9033610,5008372,10013,1,20.18
9033611,5008372,10007,2,47.32
9033612,5008372,10008,1,68.51
9033613,5008373,10288,1,107.27
9033614,5008373,10052,1,96.92
9033615,5008373,10019,1,15.0
9033616,5008374,10003,2,35.67
9033617,5008374,10329,1,39.88
9033618,5008374,10415,1,66.34
9033619,5008374,10205,2,63.88
9033620,5008374,10292,2,66.59
9033621,5008374,10007,1,47.32
9033622,5008375,10027,1,57.38
9033623,5008375,10005,1,93.94
9033624,5008375,10059,2,48.1
9033625,5008375,10035,3,33.61
9033626,5008375,10155,1,25.86
9033627,5008375,10109,1,28.77
9033628,5008375,10269,2,133.3
9033629,5008376,10235,1,52.03
9033630,5008376,10013,3,20.18
9033631,5008377,10087,1,62.24
9033632,5008377,10013,1,20.18
9033633,5008377,10199,1,43.92
9033634,5008377,10004,1,76.16
9033635,5008377,10337,1,30.54
9033636,5008378,10020,2,41.61
9033637,5008378,10052,1,96.92
9033638,5008378,10195,1,82.14
9033639,5008379,10154,1,70.97
9033640,5008379,10067,1,63.32
9033641,5008380,10425,1,37.49
9033642,5008380,10163,1,59.28
9033643,5008380,10001,1,36.98
9033644,5008380,10026,1,47.06
9033645,5008381,10143,1,32.45
9033646,5008381,10191,3,179.7
9033647,5008381,10018,2,25.76
9033648,5008382,10004,2,76.16
9033649,5008382,10039,1,110.16
9033650,5008382,10040,1,43.76
9033651,5008382,10070,1,46.83
9033652,5008382,10027,1,57.38
9033653,5008382,10071,1,37.46
9033654,5008382,10117,3,103.26
9033655,5008383,10003,2,35.67
9033656,5008383,10028,2,52.3
9033657,5008383,10228,2,54.27
9033658,5008384,10122,2,68.31
9033659,5008385,10005,1,93.94
9033660,5008385,10006,3,65.58
9033661,5008385,10303,1,31.78
9033662,5008385,10048,1,68.45
9033663,5008386,10001,1,36.98
9033664,5008386,10077,1,56.01
9033665,5008387,10009,2,46.79
9033666,5008387,10243,3,30.87
9033667,5008387,10226,1,77.54
9033668,5008387,10081,1,50.41
9033669,5008387,10223,2,48.87
9033670,5008387,10013,1,20.18
9033671,5008387,10178,1,46.01
9033672,5008387,10268,1,152.08
9033673,5008388,10427,1,72.08
9033674,5008388,10011,1,21.85
9033675,5008388,10034,1,123.28
9033676,5008389,10129,1,36.48
9033677,5008389,10191,2,179.7
9033678,5008389,10005,1,93.94
9033679,5008389,10452,1,52.25
9033680,5008390,10005,3,93.94
9033681,5008390,10006,1,65.58
9033682,5008391,10056,1,36.12
9033683,5008391,10069,1,52.27
9033684,5008391,10180,1,23.27
9033685,5008392,10013,1,20.18
9033686,5008393,10009,1,46.79
9033687,5008393,10010,1,87.16
9033688,5008393,10011,1,21.85
9033689,5008393,10063,1,77.74
9033690,5008393,10004,2,76.16
9033691,5008393,10064,1,76.05
9033692,5008393,10168,3,31.44
9033693,5008394,10009,1,46.79
9033694,5008394,10010,1,87.16
9033695,5008394,10119,1,39.71
9033696,5008394,10002,2,67.7
9033697,5008394,10247,1,71.83
9033698,5008394,10003,1,35.67
9033699,5008395,10001,1,36.98
9033700,5008395,10002,1,67.7
9033701,5008396,10007,1,47.32
9033702,5008397,10019,2,15.0
9033703,5008397,10078,1,37.23
9033704,5008397,10220,1,33.52
9033705,5008398,10009,1,46.79
9033706,5008398,10010,1,87.16
9033707,5008398,10182,2,69.48
9033708,5008398,10297,1,134.13
9033709,5008398,10045,1,45.56
9033710,5008398,10097,3,47.14
9033711,5008399,10026,1,47.06
9033712,5008399,10402,1,44.01
9033713,5008400,10010,1,87.16
9033714,5008400,10051,2,41.7
9033715,5008400,10124,2,71.45
9033716,5008401,10034,1,123.28
9033717,5008401,10002,1,67.7
9033718,5008401,10090,1,26.38
9033719,5008401,10140,1,41.82
9033720,5008401,10066,1,72.12
9033721,5008402,10004,1,76.16
9033722,5008402,10003,1,35.67
9033723,5008403,10189,2,82.92
9033724,5008403,10018,2,25.76
9033725,5008403,10009,1,46.79
9033726,5008403,10256,1,98.88
9033727,5008403,10073,1,29.31
9033728,5008403,10085,1,26.47
9033729,5008404,10009,1,46.79
9033730,5008404,10010,1,87.16
9033731,5008404,10145,1,122.18
9033732,5008404,10136,3,55.48
9033733,5008404,10015,2,107.98
9033734,5008404,10013,1,20.18
9033735,5008405,10280,2,22.38
9033736,5008406,10007,1,47.32
9033737,5008406,10008,3,68.51
9033738,5008406,10116,2,40.9
9033739,5008406,10421,1,48.78
9033740,5008407,10013,1,20.18
9033741,5008407,10001,1,36.98
9033742,5008407,10046,1,34.1
9033743,5008407,10025,1,25.02
9033744,5008408,10037,1,106.47
9033745,5008408,10159,3,46.12
9033746,5008408,10425,1,37.49
9033747,5008409,10005,1,93.94
9033748,5008409,10006,1,65.58
9033749,5008409,10360,1,65.55
9033750,5008409,10027,1,57.38
9033751,5008410,10002,1,67.7
9033752,5008410,10110,3,44.18
9033753,5008410,10030,1,64.87
9033754,5008411,10009,1,46.79
9033755,5008411,10252,1,81.74
9033756,5008411,10332,1,61.69
9033757,5008412,10486,1,51.78
9033758,5008412,10040,2,43.76
9033759,5008412,10002,1,67.7
9033760,5008412,10092,1,101.9
9033761,5008413,10222,1,72.19
9033762,5008413,10055,2,23.49
9033763,5008413,10008,1,68.51
9033764,5008413,10161,1,74.26
9033765,5008413,10072,1,32.59
9033766,5008413,10129,1,36.48
9033767,5008414,10164,1,44.91
9033768,5008414,10022,2,67.86
9033769,5008415,10030,2,64.87
9033770,5008415,10123,1,23.5
9033771,5008415,10075,1,52.7
9033772,5008415,10206,2,48.28
9033773,5008416,10008,1,68.51
9033774,5008416,10353,1,136.82
9033775,5008416,10003,1,35.67
9033776,5008416,10088,1,34.82
9033777,5008416,10330,1,63.8
9033778,5008416,10162,1,22.98
9033779,5008416,10010,1,87.16
9033780,5008417,10003,1,35.67
9033781,5008417,10004,1,76.16
9033782,5008417,10038,1,49.62
9033783,5008417,10007,1,47.32
9033784,5008417,10198,1,42.07
9033785,5008418,10261,1,134.13
9033786,5008418,10106,1,61.84
9033787,5008418,10126,1,61.41
9033788,5008419,10255,1,90.1
9033789,5008419,10001,1,36.98
9033790,5008419,10016,1,85.42
9033791,5008419,10169,1,73.23
9033792,5008420,10008,1,68.51
9033793,5008420,10061,3,60.44
9033794,5008420,10124,1,71.45
9033795,5008421,10019,1,15.0
9033796,5008421,10399,2,31.61
9033797,5008421,10036,1,35.03
9033798,5008422,10009,1,46.79
9033799,5008422,10010,1,87.16
9033800,5008422,10067,1,63.32
9033801,5008422,10051,1,41.7
9033802,5008423,10006,1,65.58
9033803,5008424,10165,1,137.54
9033804,5008424,10164,2,44.91
9033805,5008424,10087,1,62.24
9033806,5008424,10005,2,93.94
9033807,5008425,10333,1,62.59
9033808,5008425,10430,1,97.39
9033809,5008425,10004,1,76.16
9033810,5008425,10010,1,87.16
9033811,5008425,10101,1,30.32
9033812,5008425,10091,1,106.49
9033813,5008426,10005,2,93.94
9033814,5008427,10055,1,23.49
9033815,5008428,10021,1,183.13
9033816,5008428,10287,1,62.03
9033817,5008428,10022,3,67.86
9033818,5008429,10023,1,41.27
9033819,5008429,10251,1,80.55
9033820,5008429,10031,1,76.26
9033821,5008430,10011,1,21.85
9033822,5008430,10050,1,75.09
9033823,5008430,10060,3,50.42
9033824,5008430,10017,1,38.1
9033825,5008430,10286,1,107.73
9033826,5008430,10047,1,43.63
9033827,5008431,10004,1,76.16
9033828,5008431,10327,1,61.96
9033829,5008431,10080,1,79.02
9033830,5008431,10002,1,67.7
9033831,5008431,10273,1,75.17
9033832,5008432,10003,1,35.67
9033833,5008432,10271,2,34.45
9033834,5008433,10309,1,22.35
9033835,5008433,10289,1,54.93
9033836,5008433,10150,1,47.32
9033837,5008434,10009,1,46.79
9033838,5008434,10010,2,87.16
9033839,5008434,10284,1,126.58
9033840,5008434,10003,1,35.67
9033841,5008435,10088,1,34.82
9033842,5008435,10022,2,67.86
9033843,5008436,10003,2,35.67
9033844,5008436,10166,2,50.04
9033845,5008436,10393,2,51.85
9033846,5008436,10003,1,35.67
9033847,5008437,10140,1,41.82
9033848,5008437,10416,1,57.47
9033849,5008437,10008,1,68.51
9033850,5008438,10195,1,82.14
9033851,5008438,10182,1,69.48
9033852,5008438,10443,2,48.61
9033853,5008438,10027,1,57.38
9033854,5008439,10230,1,29.73
9033855,5008439,10008,1,68.51
9033856,5008439,10044,1,119.39
9033857,5008439,10052,1,96.92
9033858,5008439,10224,1,75.47
9033859,5008439,10021,1,183.13
9033860,5008439,10002,1,67.7
9033861,5008440,10007,3,47.32
9033862,5008440,10172,2,59.66
9033863,5008440,10109,1,28.77
9033864,5008440,10083,1,71.82
9033865,5008440,10244,1,31.19
9033866,5008441,10089,1,60.03
9033867,5008441,10320,1,94.63
9033868,5008441,10001,1,36.98
9033869,5008441,10140,1,41.82
9033870,5008441,10203,3,43.41
9033871,5008442,10001,2,36.98
9033872,5008442,10002,1,67.7
9033873,5008442,10171,2,35.36
9033874,5008442,10259,1,57.37
9033875,5008443,10003,2,35.67
9033876,5008443,10454,2,84.18
9033877,5008443,10316,2,31.76
9033878,5008444,10078,1,37.23
9033879,5008444,10242,1,80.13
9033880,5008444,10172,1,59.66
9033881,5008444,10323,1,46.55
9033882,5008444,10023,2,41.27
9033883,5008444,10256,1,98.88
9033884,5008444,10025,1,25.02
9033885,5008445,10022,1,67.86
9033886,5008445,10032,2,38.7
9033887,5008445,10005,1,93.94
9033888,5008445,10031,2,76.26
9033889,5008446,10119,1,39.71
9033890,5008447,10007,1,47.32
9033891,5008447,10008,1,68.51
9033892,5008447,10156,2,77.45
9033893,5008447,10235,1,52.03
9033894,5008447,10145,1,122.18
9033895,5008447,10145,1,122.18
9033896,5008447,10003,3,35.67
9033897,5008447,10001,1,36.98
9033898,5008447,10039,1,110.16
9033899,5008448,10032,1,38.7
9033900,5008448,10271,3,34.45
9033901,5008448,10009,1,46.79
9033902,5008448,10290,1,60.42
9033903,5008448,10013,2,20.18
9033904,5008449,10053,1,16.49
9033905,5008450,10065,2,66.19
9033906,5008450,10413,2,69.37
9033907,5008451,10004,2,76.16
9033908,5008451,10323,1,46.55
9033909,5008451,10033,1,85.53
9033910,5008451,10011,3,21.85
9033911,5008451,10411,1,38.94
9033912,5008451,10093,1,48.12
9033913,5008452,10208,1,17.71
9033914,5008452,10197,1,102.09
9033915,5008452,10003,2,35.67
9033916,5008452,10218,2,53.07
9033917,5008452,10076,1,64.53
9033918,5008452,10373,1,20.73
9033919,5008452,10003,2,35.67
9033920,5008453,10004,1,76.16
9033921,5008453,10006,1,65.58
9033922,5008454,10075,1,52.7
9033923,5008454,10012,2,46.16
9033924,5008454,10038,2,49.62
9033925,5008454,10181,2,24.34
9033926,5008454,10004,2,76.16
9033927,5008455,10006,1,65.58
9033928,5008456,10003,1,35.67
9033929,5008456,10004,1,76.16
9033930,5008456,10017,1,38.1
9033931,5008457,10009,1,46.79
9033932,5008457,10010,3,87.16
9033933,5008457,10133,1,40.17
9033934,5008457,10261,2,134.13
9033935,5008457,10310,1,51.35
9033936,5008458,10004,1,76.16
