dispatch_id,order_id,store_id,rider_id,rider_assigned_at,rider_arrived_at,dispatch_time,delivery_deadline
8009072,5009072,109,3068,2026-06-10 18:10:44.134827940,2026-06-10 18:12:11.134827940,2026-06-10 18:12:49.511380938,2026-06-10 18:28:00
8009073,5009073,110,3017,2026-02-19 12:10:03.959210988,2026-02-19 12:10:55.959210988,2026-02-19 12:11:46.676960022,2026-02-19 12:33:00
8009074,5009074,103,3084,2026-05-20 18:14:14.838944550,2026-05-20 18:14:55.838944550,2026-05-20 18:17:03.773614398,2026-05-20 18:33:00
8009075,5009075,107,3054,2026-05-19 19:12:15.033347768,2026-05-19 19:13:32.033347768,2026-05-19 19:13:50.593091616,2026-05-19 19:28:00
8009076,5009076,106,3032,2026-04-06 17:12:40.925654426,2026-04-06 17:14:29.925654426,2026-04-06 17:15:16.515946194,2026-04-06 17:23:00
8009077,5009077,101,3030,2026-01-16 08:13:38.759362022,2026-01-16 08:13:59.759362022,2026-01-16 08:14:00.519029928,2026-01-16 08:33:00
8009078,5009078,106,3010,2026-06-21 15:12:13.396876144,2026-06-21 15:13:43.396876144,2026-06-21 15:12:08.666297904,2026-06-21 15:23:00
8009079,5009079,107,3045,2026-05-04 19:11:15.978482216,2026-05-04 19:11:09.978482216,2026-05-04 19:13:23.605531272,2026-05-04 19:23:00
8009080,5009080,103,3059,2026-03-18 10:13:12.370486073,2026-03-18 10:14:15.370486073,2026-03-18 10:15:11.081702213,2026-03-18 10:28:00
8009081,5009081,104,3084,2026-06-04 20:10:02.614047270,2026-06-04 20:11:46.614047270,2026-06-04 20:12:33.364549884,2026-06-04 20:28:00
8009082,5009082,106,3050,2026-05-23 21:12:20.793000518,2026-05-23 21:13:32.793000518,2026-05-23 21:14:48.772707732,2026-05-23 21:33:00
8009083,5009083,110,3010,2026-05-18 16:11:33.823724258,2026-05-18 16:12:54.823724258,2026-05-18 16:13:38.098595322,2026-05-18 16:33:00
8009084,5009084,101,3094,2026-01-31 23:12:17.827883794,2026-01-31 23:12:54.827883794,2026-01-31 23:13:53.708451996,2026-01-31 23:23:00
8009085,5009085,110,3092,2026-04-25 21:10:59.561089926,2026-04-25 21:12:55.561089926,2026-04-25 21:11:39.445962888,2026-04-25 21:33:00
8009086,5009086,109,3090,2026-02-21 14:11:36.037707234,2026-02-21 14:12:19.037707234,2026-02-21 14:12:29.510924202,2026-02-21 14:33:00
8009087,5009087,109,3008,2026-01-15 22:11:44.060322832,2026-01-15 22:12:45.060322832,2026-01-15 22:11:08.784443970,2026-01-15 22:28:00
8009088,5009088,101,3060,2026-03-03 22:14:18.697903876,2026-03-03 22:15:00.697903876,2026-03-03 22:15:34.565407860,2026-03-03 22:23:00
8009089,5009089,106,3097,2026-01-19 08:13:19.995314646,2026-01-19 08:14:42.995314646,2026-01-19 08:14:13.497342876,2026-01-19 08:23:00
8009090,5009090,104,3013,2026-01-20 23:09:13.106537310,2026-01-20 23:10:12.106537310,2026-01-20 23:10:47.284269168,2026-01-20 23:33:00
8009091,5009091,110,3093,2026-05-12 07:09:36.872057580,2026-05-12 07:11:33.872057580,2026-05-12 07:11:19.664102874,2026-05-12 07:28:00
8009092,5009092,108,3052,2026-04-01 15:10:56.669557942,2026-04-01 15:11:26.669557942,2026-04-01 15:10:28.669557942,2026-04-01 15:28:00
8009093,5009093,107,3091,2026-03-14 22:13:04.505909802,2026-03-14 22:13:14.505909802,2026-03-14 22:14:17.003189610,2026-03-14 22:23:00
8009094,5009094,101,3090,2026-02-04 19:12:47.407796387,2026-02-04 19:13:50.407796387,2026-02-04 19:15:42.789879011,2026-02-04 19:28:00
8009095,5009095,109,3041,2026-05-20 11:13:43.017040552,2026-05-20 11:15:01.017040552,2026-05-20 11:14:06.814539216,2026-05-20 11:23:00
8009096,5009096,105,3081,2026-04-25 17:11:55.991273280,2026-04-25 17:13:39.991273280,2026-04-25 17:12:38.142670092,2026-04-25 17:28:00
8009097,5009097,102,3022,2026-04-16 10:11:40.320939918,2026-04-16 10:12:23.320939918,2026-04-16 10:12:12.773113206,2026-04-16 10:23:00
8009098,5009098,109,3049,2026-02-04 11:10:27.978403824,2026-02-04 11:11:00.978403824,2026-02-04 11:11:06.608955798,2026-02-04 11:28:00
8009099,5009099,110,3045,2026-01-23 22:12:42.689126560,2026-01-23 22:14:09.689126560,2026-01-23 22:13:11.612087028,2026-01-23 22:33:00
8009100,5009100,105,3005,2026-01-23 07:08:37.842739914,2026-01-23 07:10:34.842739914,2026-01-23 07:10:31.820200116,2026-01-23 07:28:00
8009101,5009101,107,3081,2026-01-05 23:12:29.521995090,2026-01-05 23:12:38.521995090,2026-01-05 23:14:15.376420404,2026-01-05 23:28:00
8009102,5009102,107,3022,2026-06-25 14:10:42.870167102,2026-06-25 14:11:43.870167102,2026-06-25 14:11:27.365942892,2026-06-25 14:23:00
8009103,5009103,104,3082,2026-03-08 08:09:32.330648342,2026-03-08 08:11:25.330648342,2026-03-08 08:10:44.272914906,2026-03-08 08:28:00
8009104,5009104,108,3071,2026-04-30 20:11:02.410388568,2026-04-30 20:11:45.410388568,2026-04-30 20:11:19.472965398,2026-04-30 20:28:00
8009105,5009105,110,3042,2026-06-27 07:16:28.042689018,2026-06-27 07:16:26.042689018,2026-06-27 07:17:43.157208468,2026-06-27 07:33:00
8009106,5009106,110,3029,2026-06-19 12:11:15.921982649,2026-06-19 12:10:57.921982649,2026-06-19 12:11:47.901341717,2026-06-19 12:33:00
8009107,5009107,107,3072,2026-02-28 11:09:37.253145003,2026-02-28 11:09:38.253145003,2026-02-28 11:10:24.411908645,2026-02-28 11:23:00
8009108,5009108,104,3024,2026-03-30 20:08:59.140349608,2026-03-30 20:08:55.140349608,2026-03-30 20:10:45.346955526,2026-03-30 20:28:00
8009109,5009109,110,3007,2026-03-25 13:10:53.411167814,2026-03-25 13:11:57.411167814,2026-03-25 13:12:19.926907475,2026-03-25 13:33:00
8009110,5009110,110,3060,2026-01-07 18:12:58.878143228,2026-01-07 18:14:45.878143228,2026-01-07 18:15:44.590205112,2026-01-07 18:23:00
8009111,5009111,101,3075,2026-05-20 08:11:02.725820214,2026-05-20 08:11:11.725820214,2026-05-20 08:12:23.003913504,2026-05-20 08:33:00
8009112,5009112,104,3032,2026-04-14 18:11:38.400082408,2026-04-14 18:13:05.400082408,2026-04-14 18:12:40.250151906,2026-04-14 18:33:00
8009113,5009113,106,3025,2026-03-09 19:14:02.177830604,2026-03-09 19:15:32.177830604,2026-03-09 19:14:03.026352210,2026-03-09 19:28:00
8009114,5009114,106,3057,2026-04-12 11:15:53.380740508,2026-04-12 11:16:34.380740508,2026-04-12 11:17:05.147921237,2026-04-12 11:23:00
8009115,5009115,108,3023,2026-05-14 21:10:07.453560774,2026-05-14 21:11:00.453560774,2026-05-14 21:12:19.836189294,2026-05-14 21:23:00
8009116,5009116,106,3085,2026-01-03 14:13:20.496741100,2026-01-03 14:14:19.496741100,2026-01-03 14:13:21.222190386,2026-01-03 14:33:00
8009117,5009117,101,3055,2026-04-27 18:14:01.296299992,2026-04-27 18:15:10.296299992,2026-04-27 18:14:36.677176518,2026-04-27 18:23:00
8009118,5009118,102,3063,2026-06-05 10:14:03.329104744,2026-06-05 10:14:47.329104744,2026-06-05 10:14:36.881265024,2026-06-05 10:28:00
8009119,5009119,108,3091,2026-05-12 22:13:08.501227138,2026-05-12 22:14:05.501227138,2026-05-12 22:13:34.713599130,2026-05-12 22:23:00
8009120,5009120,107,3027,2026-04-23 11:12:01.857623906,2026-04-23 11:13:34.857623906,2026-04-23 11:13:36.471765396,2026-04-23 11:28:00
8009121,5009121,107,3045,2026-01-17 17:08:58.376944692,2026-01-17 17:09:43.376944692,2026-01-17 17:10:49.448475906,2026-01-17 17:33:00
8009122,5009122,105,3008,2026-05-15 08:08:51.884820216,2026-05-15 08:10:17.884820216,2026-05-15 08:10:44.991819168,2026-05-15 08:23:00
8009123,5009123,103,3038,2026-05-16 07:12:12.268984112,2026-05-16 07:12:34.268984112,2026-05-16 07:12:23.971223700,2026-05-16 07:33:00
8009124,5009124,104,3086,2026-03-31 09:10:39.522805428,2026-03-31 09:12:09.522805428,2026-03-31 09:12:16.249581078,2026-03-31 09:33:00
8009125,5009125,107,3002,2026-04-16 23:12:35.438043748,2026-04-16 23:12:56.438043748,2026-04-16 23:14:13.000151544,2026-04-16 23:23:00
8009126,5009126,106,3061,2026-04-22 10:10:37.369943614,2026-04-22 10:12:25.369943614,2026-04-22 10:12:00.600651822,2026-04-22 10:23:00
8009127,5009127,102,3022,2026-01-22 21:14:37.851677088,2026-01-22 21:15:48.851677088,2026-01-22 21:15:06.630063822,2026-01-22 21:23:00
8009128,5009128,104,3041,2026-02-16 16:13:42.607102724,2026-02-16 16:15:48.607102724,2026-02-16 16:15:40.523139204,2026-02-16 16:33:00
8009129,5009129,109,3090,2026-05-24 08:13:01.698686126,2026-05-24 08:14:40.698686126,2026-05-24 08:15:45.717194502,2026-05-24 08:23:00
8009130,5009130,106,3013,2026-06-26 14:13:02.928865876,2026-06-26 14:13:31.928865876,2026-06-26 14:14:55.945000721,2026-06-26 14:28:00
8009131,5009131,109,3071,2026-02-18 15:11:11.589682328,2026-02-18 15:12:01.589682328,2026-02-18 15:11:58.606491726,2026-02-18 15:23:00
8009132,5009132,106,3083,2026-03-14 11:11:52.125477829,2026-03-14 11:12:18.125477829,2026-03-14 11:12:32.088306947,2026-03-14 11:23:00
8009133,5009133,105,3029,2026-06-15 17:11:17.805454040,2026-06-15 17:11:44.805454040,2026-06-15 17:12:42.908145612,2026-06-15 17:28:00
8009134,5009134,110,3017,2026-01-30 21:09:09.959729130,2026-01-30 21:09:49.959729130,2026-01-30 21:09:21.786861774,2026-01-30 21:28:00
8009135,5009135,106,3003,2026-02-17 22:13:25.853672430,2026-02-17 22:13:29.853672430,2026-02-17 22:13:30.793533066,2026-02-17 22:33:00
8009136,5009136,102,3062,2026-01-11 15:10:56.890348654,2026-01-11 15:12:34.890348654,2026-01-11 15:12:32.982295380,2026-01-11 15:28:00
8009137,5009137,105,3074,2026-02-12 22:11:58.231105900,2026-02-12 22:14:22.231105900,2026-02-12 22:14:51.533513064,2026-02-12 22:23:00
8009138,5009138,107,3091,2026-04-26 22:13:56.660359638,2026-04-26 22:14:59.660359638,2026-04-26 22:15:54.833234970,2026-04-26 22:28:00
8009139,5009139,104,3084,2026-03-05 08:11:14.400201510,2026-03-05 08:13:01.400201510,2026-03-05 08:12:32.630764128,2026-03-05 08:23:00
8009140,5009140,105,3003,2026-06-27 17:08:41.239391782,2026-06-27 17:09:08.239391782,2026-06-27 17:07:50.953177937,2026-06-27 17:23:00
8009141,5009141,109,3004,2026-06-11 20:10:51.307364146,2026-06-11 20:12:35.307364146,2026-06-11 20:10:44.307364146,2026-06-11 20:23:00
8009142,5009142,105,3005,2026-06-12 07:09:15.369255525,2026-06-12 07:10:17.369255525,2026-06-12 07:10:48.020168855,2026-06-12 07:23:00
8009143,5009143,104,3047,2026-05-12 17:09:49.951849462,2026-05-12 17:11:39.951849462,2026-05-12 17:12:46.652907660,2026-05-12 17:28:00
8009144,5009144,102,3087,2026-05-08 22:11:27.427151664,2026-05-08 22:12:48.427151664,2026-05-08 22:11:38.605031898,2026-05-08 22:33:00
8009145,5009145,105,3022,2026-04-03 11:11:24.858265510,2026-04-03 11:12:05.858265510,2026-04-03 11:13:44.254800954,2026-04-03 11:23:00
8009146,5009146,108,3036,2026-06-29 21:13:52.647159016,2026-06-29 21:14:27.647159016,2026-06-29 21:15:30.472685988,2026-06-29 21:33:00
8009147,5009147,103,3021,2026-01-18 22:10:31.811770336,2026-01-18 22:11:00.811770336,2026-01-18 22:11:33.268246398,2026-01-18 22:28:00
8009148,5009148,105,3077,2026-05-11 17:09:07.034826146,2026-05-11 17:10:23.034826146,2026-05-11 17:10:00.318669798,2026-05-11 17:33:00
8009149,5009149,107,3008,2026-01-26 17:12:22.512728154,2026-01-26 17:12:48.512728154,2026-01-26 17:11:58.689669582,2026-01-26 17:33:00
8009150,5009150,110,3084,2026-03-03 16:10:56.459252987,2026-03-03 16:12:00.459252987,2026-03-03 16:12:56.564035967,2026-03-03 16:33:00
8009151,5009151,109,3031,2026-02-16 13:13:38.964497567,2026-02-16 13:13:28.964497567,2026-02-16 13:14:07.527620879,2026-02-16 13:23:00
8009152,5009152,103,3019,2026-04-19 14:11:43.522773304,2026-04-19 14:13:21.522773304,2026-04-19 14:13:26.257999986,2026-04-19 14:28:00
8009153,5009153,102,3009,2026-05-23 15:12:37.425110666,2026-05-23 15:13:18.425110666,2026-05-23 15:14:09.603741258,2026-05-23 15:28:00
8009154,5009154,107,3018,2026-01-15 15:16:22.561196876,2026-01-15 15:17:39.561196876,2026-01-15 15:17:03.337229448,2026-01-15 15:33:00
8009155,5009155,103,3073,2026-04-19 21:10:45.254035370,2026-04-19 21:12:38.254035370,2026-04-19 21:10:49.769874654,2026-04-19 21:23:00
8009156,5009156,104,3026,2026-02-10 20:10:43.736418258,2026-02-10 20:11:15.736418258,2026-02-10 20:11:45.570239664,2026-02-10 20:33:00
8009157,5009157,102,3089,2026-01-14 12:10:51.529089516,2026-01-14 12:12:23.529089516,2026-01-14 12:13:07.046769582,2026-01-14 12:23:00
8009158,5009158,108,3009,2026-03-17 15:11:49.811111506,2026-03-17 15:12:31.811111506,2026-03-17 15:14:19.234902366,2026-03-17 15:23:00
8009159,5009159,102,3094,2026-04-16 10:13:13.666402432,2026-04-16 10:13:24.666402432,2026-04-16 10:13:29.111728338,2026-04-16 10:28:00
8009160,5009160,104,3042,2026-02-06 09:11:53.709611251,2026-02-06 09:12:48.709611251,2026-02-06 09:13:04.429586309,2026-02-06 09:23:00
8009161,5009161,105,3079,2026-03-12 13:12:39.490051194,2026-03-12 13:12:35.490051194,2026-03-12 13:14:04.678372782,2026-03-12 13:23:00
8009162,5009162,101,3056,2026-06-22 07:10:54.632257720,2026-06-22 07:11:50.632257720,2026-06-22 07:11:40.369439412,2026-06-22 07:33:00
8009163,5009163,108,3062,2026-03-04 21:12:21.583320274,2026-03-04 21:13:13.583320274,2026-03-04 21:12:50.528957508,2026-03-04 21:23:00
8009164,5009164,107,3100,2026-06-30 09:11:44.577570496,2026-06-30 09:11:44.577570496,2026-06-30 09:11:55.613605511,2026-06-30 09:28:00
8009165,5009165,106,3066,2026-05-31 12:11:43.050260318,2026-05-31 12:12:16.050260318,2026-05-31 12:11:45.102570198,2026-05-31 12:28:00
8009166,5009166,102,3088,2026-03-09 11:12:50.096936014,2026-03-09 11:14:19.096936014,2026-03-09 11:14:12.095585970,2026-03-09 11:23:00
8009167,5009167,101,3060,2026-04-15 10:11:47.437369002,2026-04-15 10:12:58.437369002,2026-04-15 10:12:35.206919448,2026-04-15 10:33:00
8009168,5009168,101,3041,2026-05-09 13:13:24.490883750,2026-05-09 13:15:16.490883750,2026-05-09 13:15:12.668713044,2026-05-09 13:23:00
8009169,5009169,107,3007,2026-03-26 19:13:50.158812582,2026-03-26 19:15:39.158812582,2026-03-26 19:15:35.232982122,2026-03-26 19:23:00
8009170,5009170,108,3003,2026-03-15 22:10:56.048651604,2026-03-15 22:12:46.048651604,2026-03-15 22:12:39.474849864,2026-03-15 22:23:00
8009171,5009171,108,3100,2026-03-01 10:13:09.346211356,2026-03-01 10:14:35.346211356,2026-03-01 10:15:07.102801680,2026-03-01 10:28:00
8009172,5009172,109,3070,2026-01-26 11:11:17.657099518,2026-01-26 11:11:21.657099518,2026-01-26 11:12:00.906613266,2026-01-26 11:23:00
8009173,5009173,104,3029,2026-01-05 14:11:43.836628068,2026-01-05 14:11:41.836628068,2026-01-05 14:12:13.114194426,2026-01-05 14:23:00
8009174,5009174,101,3007,2026-03-02 12:11:05.332451464,2026-03-02 12:11:32.332451464,2026-03-02 12:11:38.242092120,2026-03-02 12:23:00
8009175,5009175,103,3005,2026-05-25 20:11:30.036224324,2026-05-25 20:11:55.036224324,2026-05-25 20:13:28.617302094,2026-05-25 20:33:00
8009176,5009176,108,3060,2026-02-12 10:13:09.035599598,2026-02-12 10:13:22.035599598,2026-02-12 10:14:53.902448118,2026-02-12 10:28:00
8009177,5009177,108,3081,2026-02-02 13:10:13.876492672,2026-02-02 13:10:08.876492672,2026-02-02 13:12:10.019630664,2026-02-02 13:23:00
8009178,5009178,106,3010,2026-03-01 16:13:13.084700108,2026-03-01 16:13:36.084700108,2026-03-01 16:14:53.169989238,2026-03-01 16:33:00
8009179,5009179,101,3098,2026-04-19 13:11:50.744071624,2026-04-19 13:13:13.744071624,2026-04-19 13:12:24.340431168,2026-04-19 13:23:00
8009180,5009180,108,3057,2026-02-08 17:11:27.654642150,2026-02-08 17:13:04.654642150,2026-02-08 17:11:59.507024448,2026-02-08 17:28:00
8009181,5009181,109,3089,2026-02-09 20:09:07.437531190,2026-02-09 20:10:01.437531190,2026-02-09 20:09:47.095319088,2026-02-09 20:28:00
8009182,5009182,103,3026,2026-01-21 16:11:24.610118196,2026-01-21 16:11:40.610118196,2026-01-21 16:11:08.456005650,2026-01-21 16:23:00
8009183,5009183,109,3005,2026-03-02 14:10:04.391240416,2026-03-02 14:10:16.391240416,2026-03-02 14:12:16.738855344,2026-03-02 14:28:00
8009184,5009184,107,3059,2026-02-09 23:14:05.427947790,2026-02-09 23:14:34.427947790,2026-02-09 23:15:35.782797197,2026-02-09 23:33:00
8009185,5009185,109,3038,2026-05-31 23:13:29.315170792,2026-05-31 23:15:21.315170792,2026-05-31 23:16:44.449203281,2026-05-31 23:33:00
8009186,5009186,107,3030,2026-06-13 23:13:07.514530276,2026-06-13 23:13:54.514530276,2026-06-13 23:13:45.730515498,2026-06-13 23:23:00
8009187,5009187,101,3038,2026-03-09 07:11:08.686726240,2026-03-09 07:11:38.686726240,2026-03-09 07:12:43.435417170,2026-03-09 07:28:00
8009188,5009188,107,3032,2026-01-16 21:12:08.169430442,2026-01-16 21:12:46.169430442,2026-01-16 21:13:29.538449214,2026-01-16 21:33:00
8009189,5009189,102,3028,2026-01-16 22:08:58.581713316,2026-01-16 22:11:31.581713316,2026-01-16 22:11:18.298628640,2026-01-16 22:28:00
8009190,5009190,103,3018,2026-02-28 20:10:13.192253342,2026-02-28 20:11:01.192253342,2026-02-28 20:10:41.774508984,2026-02-28 20:33:00
8009191,5009191,109,3046,2026-03-25 19:13:35.876857412,2026-03-25 19:15:17.876857412,2026-03-25 19:14:55.866634404,2026-03-25 19:28:00
8009192,5009192,110,3072,2026-04-06 13:10:17.205634960,2026-04-06 13:12:06.205634960,2026-04-06 13:12:17.221415832,2026-04-06 13:23:00
8009193,5009193,105,3075,2026-02-25 19:10:54.459568870,2026-02-25 19:11:22.459568870,2026-02-25 19:13:12.792754344,2026-02-25 19:33:00
8009194,5009194,103,3007,2026-03-06 16:10:43.042453712,2026-03-06 16:12:14.042453712,2026-03-06 16:10:54.121011480,2026-03-06 16:33:00
8009195,5009195,104,3087,2026-02-21 21:11:50.291125204,2026-02-21 21:12:55.291125204,2026-02-21 21:13:43.645047588,2026-02-21 21:33:00
8009196,5009196,103,3075,2026-04-04 12:11:36.204781182,2026-04-04 12:13:52.204781182,2026-04-04 12:13:28.616688689,2026-04-04 12:23:00
8009197,5009197,106,3017,2026-05-07 19:13:21.408656341,2026-05-07 19:15:14.408656341,2026-05-07 19:14:15.127600721,2026-05-07 19:23:00
8009198,5009198,105,3071,2026-01-08 20:09:32.621364480,2026-01-08 20:11:10.621364480,2026-01-08 20:11:42.162724674,2026-01-08 20:28:00
8009199,5009199,101,3085,2026-03-28 21:11:22.468884798,2026-03-28 21:12:56.468884798,2026-03-28 21:14:08.914133796,2026-03-28 21:23:00
8009200,5009200,107,3091,2026-04-28 09:13:35.244969276,2026-04-28 09:13:15.244969276,2026-04-28 09:14:37.831292148,2026-04-28 09:23:00
8009201,5009201,107,3036,2026-05-02 21:13:56.398842404,2026-05-02 21:15:03.398842404,2026-05-02 21:14:28.903356354,2026-05-02 21:33:00
8009202,5009202,107,3010,2026-04-12 10:13:53.069172489,2026-04-12 10:14:07.069172489,2026-04-12 10:13:31.624180427,2026-04-12 10:28:00
8009203,5009203,110,3045,2026-04-06 22:09:47.798309084,2026-04-06 22:10:33.798309084,2026-04-06 22:11:36.265154861,2026-04-06 22:23:00
8009204,5009204,108,3066,2026-05-04 07:12:09.382563709,2026-05-04 07:12:31.382563709,2026-05-04 07:14:10.679162705,2026-05-04 07:23:00
8009205,5009205,107,3053,2026-03-10 10:12:48.229143780,2026-03-10 10:14:01.229143780,2026-03-10 10:13:35.263100370,2026-03-10 10:23:00
8009206,5009206,103,3091,2026-04-13 17:09:19.088446984,2026-04-13 17:11:25.088446984,2026-04-13 17:11:18.530229006,2026-04-13 17:33:00
8009207,5009207,105,3049,2026-02-27 16:09:39.146371440,2026-02-27 16:11:53.146371440,2026-02-27 16:13:03.952026894,2026-02-27 16:23:00
8009208,5009208,105,3055,2026-03-21 18:12:17.413054458,2026-03-21 18:14:03.413054458,2026-03-21 18:14:06.527498820,2026-03-21 18:23:00
8009209,5009209,110,3043,2026-01-23 13:11:42.426596994,2026-01-23 13:13:25.426596994,2026-01-23 13:12:51.145801554,2026-01-23 13:23:00
8009210,5009210,105,3047,2026-03-05 07:12:51.236648154,2026-03-05 07:14:40.236648154,2026-03-05 07:12:52.674753132,2026-03-05 07:28:00
8009211,5009211,107,3084,2026-01-26 17:12:41.950888278,2026-01-26 17:13:56.950888278,2026-01-26 17:14:56.571768546,2026-01-26 17:33:00
8009212,5009212,106,3091,2026-02-10 15:10:36.679086348,2026-02-10 15:11:31.679086348,2026-02-10 15:12:21.470777682,2026-02-10 15:28:00
8009213,5009213,101,3080,2026-03-17 15:15:04.691565644,2026-03-17 15:15:26.691565644,2026-03-17 15:16:54.321657966,2026-03-17 15:33:00
8009214,5009214,110,3049,2026-04-01 13:12:19.797618450,2026-04-01 13:13:07.797618450,2026-04-01 13:12:07.659983622,2026-04-01 13:28:00
8009215,5009215,107,3010,2026-06-20 22:10:54.108744466,2026-06-20 22:12:22.108744466,2026-06-20 22:11:48.591772092,2026-06-20 22:33:00
8009216,5009216,103,3046,2026-01-05 20:13:40.469528954,2026-01-05 20:13:46.469528954,2026-01-05 20:15:03.314011446,2026-01-05 20:23:00
8009217,5009217,101,3058,2026-06-12 10:12:54.941989168,2026-06-12 10:13:47.941989168,2026-06-12 10:12:52.502107110,2026-06-12 10:23:00
8009218,5009218,110,3094,2026-03-01 07:10:57.660914928,2026-03-01 07:12:10.660914928,2026-03-01 07:12:22.009669338,2026-03-01 07:28:00
8009219,5009219,104,3012,2026-05-12 10:13:49.029554822,2026-05-12 10:15:23.029554822,2026-05-12 10:15:36.169120110,2026-05-12 10:23:00
8009220,5009220,101,3073,2026-05-03 07:11:48.952320191,2026-05-03 07:12:37.952320191,2026-05-03 07:12:06.147312371,2026-05-03 07:23:00
8009221,5009221,107,3080,2026-06-25 19:12:02.465053814,2026-06-25 19:13:04.465053814,2026-06-25 19:14:06.316363668,2026-06-25 19:28:00
8009222,5009222,101,3081,2026-01-20 17:13:12.025091790,2026-01-20 17:15:28.025091790,2026-01-20 17:14:43.344779364,2026-01-20 17:28:00
8009223,5009223,103,3096,2026-06-25 14:12:18.369242086,2026-06-25 14:13:15.369242086,2026-06-25 14:14:04.006785372,2026-06-25 14:33:00
8009224,5009224,109,3070,2026-01-12 17:12:39.062317352,2026-01-12 17:14:27.062317352,2026-01-12 17:14:39.301039188,2026-01-12 17:28:00
8009225,5009225,101,3006,2026-06-08 20:11:34.046014520,2026-06-08 20:12:27.046014520,2026-06-08 20:11:44.267846460,2026-06-08 20:33:00
8009226,5009226,108,3011,2026-04-29 21:11:39.060641790,2026-04-29 21:14:03.060641790,2026-04-29 21:12:25.003416612,2026-04-29 21:28:00
8009227,5009227,107,3084,2026-03-29 14:10:28.367346990,2026-03-29 14:13:02.367346990,2026-03-29 14:12:03.618486402,2026-03-29 14:23:00
8009228,5009228,104,3009,2026-03-13 17:11:25.684906996,2026-03-13 17:11:50.684906996,2026-03-13 17:12:28.432927080,2026-03-13 17:33:00
8009229,5009229,103,3099,2026-01-17 16:12:41.481652427,2026-01-17 16:13:41.481652427,2026-01-17 16:14:49.276789733,2026-01-17 16:23:00
8009230,5009230,105,3027,2026-05-26 23:09:40.396490480,2026-05-26 23:10:50.396490480,2026-05-26 23:11:47.551517520,2026-05-26 23:23:00
8009231,5009231,106,3081,2026-05-12 19:13:05.796185186,2026-05-12 19:13:50.796185186,2026-05-12 19:14:10.072461162,2026-05-12 19:23:00
8009232,5009232,109,3071,2026-06-19 12:12:05.751980056,2026-06-19 12:13:19.751980056,2026-06-19 12:13:36.567502704,2026-06-19 12:33:00
8009233,5009233,103,3040,2026-05-13 22:11:30.714111692,2026-05-13 22:13:26.714111692,2026-05-13 22:13:08.671434816,2026-05-13 22:33:00
8009234,5009234,106,3089,2026-06-23 13:14:53.868703640,2026-06-23 13:15:13.868703640,2026-06-23 13:17:35.152139574,2026-06-23 13:33:00
8009235,5009235,107,3014,2026-06-10 19:14:21.618496008,2026-06-10 19:15:50.618496008,2026-06-10 19:16:10.307261778,2026-06-10 19:28:00
8009236,5009236,101,3076,2026-03-19 23:14:01.303037926,2026-03-19 23:14:25.303037926,2026-03-19 23:15:43.224127332,2026-03-19 23:28:00
8009237,5009237,109,3056,2026-05-08 20:13:26.491692490,2026-05-08 20:15:42.491692490,2026-05-08 20:14:52.789574574,2026-05-08 20:33:00
8009238,5009238,110,3035,2026-02-17 08:12:50.283893426,2026-02-17 08:14:24.283893426,2026-02-17 08:14:13.197656580,2026-02-17 08:23:00
8009239,5009239,101,3010,2026-05-24 10:11:20.101859554,2026-05-24 10:13:07.101859554,2026-05-24 10:12:44.228715036,2026-05-24 10:33:00
8009240,5009240,103,3007,2026-04-21 20:12:13.448310962,2026-04-21 20:13:10.448310962,2026-04-21 20:13:15.657747510,2026-04-21 20:23:00
8009241,5009241,108,3092,2026-03-21 09:14:39.402865738,2026-03-21 09:15:30.402865738,2026-03-21 09:16:58.372249092,2026-03-21 09:33:00
8009242,5009242,109,3083,2026-04-24 07:14:55.600493528,2026-04-24 07:17:02.600493528,2026-04-24 07:15:25.213182576,2026-04-24 07:23:00
8009243,5009243,102,3031,2026-02-20 11:11:45.124321358,2026-02-20 11:12:41.124321358,2026-02-20 11:12:49.069467618,2026-02-20 11:23:00
8009244,5009244,110,3071,2026-04-23 15:15:17.821543440,2026-04-23 15:15:41.821543440,2026-04-23 15:17:02.654931048,2026-04-23 15:28:00
8009245,5009245,104,3059,2026-03-27 09:10:30.599281452,2026-03-27 09:12:03.599281452,2026-03-27 09:11:30.226874028,2026-03-27 09:23:00
8009246,5009246,103,3089,2026-02-28 09:09:37.797987410,2026-02-28 09:10:17.797987410,2026-02-28 09:09:43.181186346,2026-02-28 09:33:00
8009247,5009247,104,3014,2026-06-26 12:10:18.584643804,2026-06-26 12:10:37.584643804,2026-06-26 12:12:03.846945720,2026-06-26 12:33:00
8009248,5009248,107,3043,2026-01-12 17:10:05.244567082,2026-01-12 17:10:57.244567082,2026-01-12 17:11:52.322301390,2026-01-12 17:33:00
8009249,5009249,103,3073,2026-05-18 16:11:38.501528294,2026-05-18 16:11:43.501528294,2026-05-18 16:13:02.104513512,2026-05-18 16:33:00
8009250,5009250,106,3040,2026-02-08 20:12:28.534797917,2026-02-08 20:13:22.534797917,2026-02-08 20:14:06.809693789,2026-02-08 20:28:00
8009251,5009251,101,3100,2026-02-10 23:11:46.004321924,2026-02-10 23:11:29.004321924,2026-02-10 23:12:24.358281222,2026-02-10 23:28:00
8009252,5009252,102,3086,2026-01-28 07:13:52.487298388,2026-01-28 07:14:37.487298388,2026-01-28 07:14:47.139025710,2026-01-28 07:23:00
