store_id,product_id,location_id,aisle_id,shelf_id,rack_position,zone,distance_from_packing_m
108,10408,3908,A04,S03,R02,Bakery,7.59
108,10409,3909,A03,S07,R04,Fruits,29.35
108,10410,3910,A08,S07,R03,Snacks,39.74
108,10411,3911,A07,S02,R02,Frozen,9.81
108,10412,3912,A11,S07,R04,Personal Care,35.47
108,10413,3913,A04,S06,R04,Household,10.95
108,10414,3914,A02,S03,R05,Snacks,15.83
108,10415,3915,A09,S04,R05,Beverages,31.32
108,10416,3916,A07,S04,R01,Bakery,22.46
108,10417,3917,A08,S01,R03,Staples,39.07
108,10418,3918,A11,S02,R05,Staples,34.64
108,10419,3919,A12,S05,R05,Dairy,7.03
108,10420,3920,A09,S02,R05,Household,17.18
108,10421,3921,A04,S05,R01,Dairy,38.33
108,10422,3922,A10,S03,R02,Household,18.02
108,10423,3923,A06,S05,R05,Staples,11.61
108,10424,3924,A08,S02,R02,Bakery,41.27
108,10425,3925,A04,S03,R05,Beverages,29.65
108,10426,3926,A07,S03,R03,Bakery,37.18
108,10427,3927,A08,S01,R02,Snacks,9.62
108,10428,3928,A01,S04,R02,Frozen,23.89
108,10429,3929,A02,S06,R04,Dairy,9.58
108,10430,3930,A02,S03,R03,Vegetables,18.81
108,10431,3931,A05,S05,R01,Frozen,4.2
108,10432,3932,A06,S02,R05,Vegetables,38.01
108,10433,3933,A01,S03,R03,Bakery,30.91
108,10434,3934,A05,S05,R01,Beverages,27.97
108,10435,3935,A11,S05,R04,Snacks,35.72
108,10436,3936,A09,S07,R02,Personal Care,41.35
108,10437,3937,A06,S03,R02,Vegetables,21.98
108,10438,3938,A01,S06,R01,Frozen,9.57
108,10439,3939,A09,S02,R03,Snacks,23.48
108,10440,3940,A01,S02,R05,Fruits,28.72
108,10441,3941,A11,S07,R03,Frozen,39.13
108,10442,3942,A01,S07,R05,Frozen,41.92
108,10443,3943,A05,S03,R03,Beverages,37.73
108,10444,3944,A03,S02,R04,Dairy,8.45
108,10445,3945,A08,S01,R02,Snacks,20.76
108,10446,3946,A01,S06,R02,Snacks,11.73
108,10447,3947,A03,S02,R03,Bakery,22.48
108,10448,3948,A05,S03,R01,Personal Care,28.06
108,10449,3949,A12,S02,R01,Staples,35.76
108,10450,3950,A03,S03,R01,Bakery,11.93
108,10451,3951,A10,S04,R01,Household,25.33
108,10452,3952,A04,S02,R04,Bakery,11.01
108,10453,3953,A10,S07,R01,Household,40.69
108,10454,3954,A01,S07,R05,Beverages,23.24
108,10455,3955,A07,S07,R03,Dairy,7.0
108,10456,3956,A08,S06,R01,Frozen,41.61
108,10457,3957,A10,S07,R05,Bakery,39.47
108,10458,3958,A04,S04,R02,Snacks,41.33
108,10459,3959,A11,S07,R05,Bakery,12.81
108,10460,3960,A04,S01,R01,Frozen,8.79
108,10461,3961,A06,S02,R02,Household,12.28
108,10462,3962,A03,S05,R03,Staples,10.83
108,10463,3963,A08,S02,R03,Beverages,21.01
108,10464,3964,A01,S02,R05,Beverages,6.11
108,10465,3965,A03,S03,R03,Personal Care,23.68
108,10466,3966,A11,S03,R03,Household,6.32
108,10467,3967,A03,S05,R04,Staples,39.02
108,10468,3968,A07,S01,R02,Dairy,36.71
108,10469,3969,A09,S01,R03,Personal Care,8.98
108,10470,3970,A05,S01,R02,Bakery,26.16
108,10471,3971,A07,S06,R03,Fruits,22.83
108,10472,3972,A01,S06,R03,Staples,31.41
108,10473,3973,A04,S01,R01,Fruits,35.22
108,10474,3974,A08,S04,R02,Household,11.25
108,10475,3975,A03,S05,R04,Beverages,16.95
108,10476,3976,A09,S02,R03,Fruits,6.06
108,10477,3977,A12,S06,R05,Vegetables,21.61
108,10478,3978,A04,S01,R04,Snacks,12.33
108,10479,3979,A03,S07,R01,Household,14.49
108,10480,3980,A05,S03,R05,Personal Care,24.07
108,10481,3981,A01,S06,R01,Frozen,7.61
108,10482,3982,A01,S06,R05,Staples,16.93
108,10483,3983,A10,S02,R04,Household,33.59
108,10484,3984,A07,S07,R04,Personal Care,29.07
108,10485,3985,A02,S04,R02,Fruits,36.6
108,10486,3986,A06,S06,R04,Beverages,31.24
108,10487,3987,A11,S03,R04,Bakery,4.84
108,10488,3988,A09,S07,R02,Vegetables,7.22
108,10489,3989,A07,S01,R01,Frozen,20.92
108,10490,3990,A02,S07,R03,Beverages,19.7
108,10491,3991,A01,S03,R01,Bakery,4.69
108,10492,3992,A11,S06,R05,Personal Care,41.13
108,10493,3993,A03,S01,R01,Frozen,21.28
108,10494,3994,A09,S03,R05,Staples,37.47
108,10495,3995,A08,S04,R03,Fruits,30.38
108,10496,3996,A11,S05,R03,Beverages,5.69
108,10497,3997,A10,S05,R02,Snacks,12.72
108,10498,3998,A09,S02,R02,Fruits,10.37
108,10499,3999,A03,S05,R01,Fruits,33.41
108,10500,4000,A12,S04,R05,Fruits,19.59
109,10001,4001,A06,S06,R03,Snacks,15.69
109,10002,4002,A12,S06,R03,Frozen,5.22
109,10003,4003,A10,S06,R04,Household,21.06
109,10004,4004,A03,S02,R01,Household,22.05
109,10005,4005,A05,S01,R03,Household,24.88
109,10006,4006,A01,S07,R03,Household,21.46
109,10007,4007,A01,S06,R04,Snacks,12.0
109,10008,4008,A07,S02,R01,Bakery,23.6
109,10009,4009,A01,S01,R01,Staples,20.84
109,10010,4010,A05,S05,R03,Beverages,17.89
109,10011,4011,A05,S03,R02,Snacks,26.19
109,10012,4012,A05,S07,R04,Vegetables,9.62
109,10013,4013,A09,S06,R05,Bakery,5.54
109,10014,4014,A10,S05,R01,Frozen,14.6
109,10015,4015,A02,S01,R05,Household,9.1
109,10016,4016,A11,S04,R04,Personal Care,9.09
109,10017,4017,A04,S06,R05,Beverages,6.55
109,10018,4018,A08,S02,R05,Staples,9.79
109,10019,4019,A06,S02,R05,Snacks,19.09
109,10020,4020,A02,S07,R01,Beverages,16.08
109,10021,4021,A12,S01,R04,Beverages,9.95
109,10022,4022,A08,S01,R05,Fruits,31.86
109,10023,4023,A04,S04,R01,Dairy,17.87
109,10024,4024,A08,S01,R04,Snacks,22.02
109,10025,4025,A02,S06,R04,Staples,16.84
109,10026,4026,A07,S02,R02,Dairy,8.69
109,10027,4027,A02,S07,R05,Staples,24.71
109,10028,4028,A09,S02,R03,Staples,8.96
109,10029,4029,A12,S07,R04,Fruits,7.73
109,10030,4030,A08,S07,R02,Personal Care,5.7
109,10031,4031,A11,S06,R03,Bakery,19.45
109,10032,4032,A03,S04,R02,Household,31.84
109,10033,4033,A10,S07,R02,Household,22.46
109,10034,4034,A04,S07,R02,Vegetables,6.12
109,10035,4035,A05,S02,R01,Dairy,28.85
109,10036,4036,A01,S05,R01,Frozen,10.54
109,10037,4037,A10,S04,R02,Beverages,26.67
109,10038,4038,A11,S06,R04,Staples,11.77
109,10039,4039,A04,S05,R05,Personal Care,28.02
109,10040,4040,A12,S06,R02,Household,28.33
109,10041,4041,A01,S02,R04,Household,21.1
109,10042,4042,A10,S05,R04,Bakery,21.44
109,10043,4043,A07,S01,R03,Vegetables,11.46
109,10044,4044,A05,S07,R05,Beverages,23.25
109,10045,4045,A07,S03,R01,Beverages,22.22
109,10046,4046,A08,S02,R04,Dairy,11.45
109,10047,4047,A10,S05,R02,Snacks,23.82
109,10048,4048,A04,S04,R03,Bakery,20.73
109,10049,4049,A01,S04,R05,Household,5.19
109,10050,4050,A11,S07,R04,Personal Care,25.65
109,10051,4051,A03,S01,R05,Frozen,18.94
109,10052,4052,A10,S01,R03,Household,21.55
109,10053,4053,A01,S01,R01,Vegetables,28.71
109,10054,4054,A11,S05,R02,Frozen,8.92
109,10055,4055,A04,S03,R04,Beverages,26.02
109,10056,4056,A11,S03,R05,Vegetables,12.4
109,10057,4057,A12,S05,R05,Frozen,31.34
109,10058,4058,A04,S03,R03,Vegetables,30.48
109,10059,4059,A08,S05,R04,Dairy,28.02
109,10060,4060,A05,S03,R05,Beverages,27.08
109,10061,4061,A03,S01,R01,Household,35.56
109,10062,4062,A08,S06,R01,Bakery,27.49
109,10063,4063,A06,S05,R03,Beverages,5.49
109,10064,4064,A03,S04,R01,Bakery,8.58
109,10065,4065,A08,S01,R01,Personal Care,27.14
109,10066,4066,A01,S07,R01,Beverages,11.54
109,10067,4067,A02,S01,R04,Vegetables,15.93
109,10068,4068,A05,S06,R05,Fruits,14.22
109,10069,4069,A06,S03,R03,Snacks,41.47
109,10070,4070,A02,S05,R03,Personal Care,16.0
109,10071,4071,A08,S04,R04,Frozen,22.49
109,10072,4072,A07,S01,R01,Beverages,4.14
109,10073,4073,A04,S01,R04,Bakery,21.36
109,10074,4074,A11,S05,R04,Staples,23.9
109,10075,4075,A05,S06,R03,Personal Care,32.03
109,10076,4076,A04,S03,R03,Household,31.18
109,10077,4077,A08,S06,R02,Dairy,39.86
109,10078,4078,A12,S06,R05,Vegetables,27.65
109,10079,4079,A04,S07,R02,Household,24.23
109,10080,4080,A06,S06,R04,Staples,8.28
109,10081,4081,A05,S02,R01,Beverages,8.12
109,10082,4082,A07,S03,R05,Staples,24.25
109,10083,4083,A11,S01,R05,Staples,9.18
109,10084,4084,A02,S04,R05,Vegetables,16.37
109,10085,4085,A09,S07,R05,Staples,28.01
109,10086,4086,A01,S05,R01,Fruits,33.84
109,10087,4087,A08,S05,R05,Fruits,31.66
109,10088,4088,A08,S05,R05,Personal Care,17.7
109,10089,4089,A11,S05,R01,Personal Care,41.81
109,10090,4090,A10,S03,R04,Bakery,8.04
109,10091,4091,A09,S06,R03,Staples,18.34
109,10092,4092,A04,S04,R01,Bakery,6.93
109,10093,4093,A03,S03,R04,Staples,39.57
109,10094,4094,A05,S04,R03,Dairy,29.5
109,10095,4095,A01,S05,R03,Household,37.2
109,10096,4096,A09,S02,R02,Household,33.06
109,10097,4097,A10,S05,R05,Household,13.02
109,10098,4098,A05,S06,R02,Personal Care,8.96
109,10099,4099,A08,S02,R05,Beverages,16.87
109,10100,4100,A01,S06,R05,Household,16.23
109,10101,4101,A03,S06,R05,Fruits,12.27
109,10102,4102,A07,S03,R02,Household,35.62
109,10103,4103,A11,S04,R04,Snacks,20.56
109,10104,4104,A11,S02,R02,Beverages,25.37
109,10105,4105,A03,S05,R05,Snacks,12.32
109,10106,4106,A04,S03,R03,Snacks,22.99
109,10107,4107,A02,S07,R03,Dairy,40.42
109,10108,4108,A06,S04,R05,Bakery,21.62
109,10109,4109,A11,S05,R01,Fruits,20.9
109,10110,4110,A09,S06,R03,Bakery,37.11
109,10111,4111,A11,S03,R01,Beverages,22.67
109,10112,4112,A05,S04,R04,Personal Care,35.75
109,10113,4113,A10,S03,R01,Personal Care,30.4
109,10114,4114,A06,S05,R03,Beverages,19.69
109,10115,4115,A09,S05,R01,Staples,21.79
109,10116,4116,A08,S03,R02,Snacks,27.56
109,10117,4117,A08,S02,R04,Dairy,19.8
109,10118,4118,A10,S05,R05,Household,37.54
109,10119,4119,A05,S03,R03,Snacks,13.86
109,10120,4120,A06,S01,R05,Personal Care,33.15
109,10121,4121,A01,S07,R05,Snacks,20.65
109,10122,4122,A08,S07,R02,Snacks,15.38
109,10123,4123,A03,S03,R05,Dairy,19.44
109,10124,4124,A05,S02,R05,Snacks,33.9
109,10125,4125,A03,S07,R01,Household,8.48
109,10126,4126,A05,S04,R05,Vegetables,18.8
109,10127,4127,A09,S02,R05,Personal Care,16.94
109,10128,4128,A02,S05,R03,Dairy,23.9
109,10129,4129,A01,S02,R03,Vegetables,27.59
109,10130,4130,A03,S04,R02,Beverages,18.78
109,10131,4131,A04,S02,R05,Frozen,34.51
109,10132,4132,A03,S07,R01,Fruits,23.36
109,10133,4133,A01,S07,R03,Fruits,30.5
109,10134,4134,A09,S07,R05,Beverages,29.31
109,10135,4135,A01,S02,R01,Frozen,26.29
109,10136,4136,A05,S06,R04,Staples,20.25
109,10137,4137,A09,S07,R04,Dairy,26.24
109,10138,4138,A03,S06,R04,Fruits,12.37
109,10139,4139,A06,S04,R03,Staples,27.75
109,10140,4140,A10,S01,R02,Dairy,35.91
109,10141,4141,A08,S04,R01,Staples,20.87
109,10142,4142,A06,S07,R05,Fruits,35.5
109,10143,4143,A10,S03,R04,Frozen,6.1
109,10144,4144,A09,S03,R01,Fruits,23.0
109,10145,4145,A04,S06,R01,Beverages,7.85
109,10146,4146,A10,S02,R02,Personal Care,5.09
109,10147,4147,A04,S02,R01,Bakery,30.09
109,10148,4148,A05,S06,R03,Snacks,34.15
109,10149,4149,A03,S02,R03,Snacks,34.64
109,10150,4150,A08,S01,R03,Household,13.01
109,10151,4151,A04,S07,R02,Frozen,31.13
109,10152,4152,A01,S05,R04,Personal Care,27.01
109,10153,4153,A01,S03,R01,Beverages,13.65
109,10154,4154,A07,S05,R04,Beverages,34.25
109,10155,4155,A07,S04,R01,Beverages,40.41
109,10156,4156,A02,S02,R03,Staples,36.75
109,10157,4157,A12,S04,R04,Vegetables,12.41
109,10158,4158,A04,S04,R02,Bakery,25.68
109,10159,4159,A08,S03,R05,Vegetables,25.8
109,10160,4160,A12,S04,R01,Dairy,15.74
109,10161,4161,A03,S02,R03,Bakery,28.55
109,10162,4162,A07,S05,R03,Dairy,16.73
109,10163,4163,A08,S02,R05,Household,38.79
109,10164,4164,A04,S06,R02,Household,20.4
109,10165,4165,A06,S02,R05,Personal Care,5.96
109,10166,4166,A11,S02,R02,Beverages,30.14
109,10167,4167,A10,S05,R02,Household,21.77
109,10168,4168,A05,S05,R01,Bakery,7.88
109,10169,4169,A07,S02,R03,Frozen,37.58
109,10170,4170,A02,S07,R05,Snacks,17.43
109,10171,4171,A07,S01,R02,Frozen,33.2
109,10172,4172,A08,S02,R01,Bakery,14.99
109,10173,4173,A06,S01,R02,Beverages,40.92
109,10174,4174,A11,S04,R05,Personal Care,30.57
109,10175,4175,A11,S05,R01,Beverages,32.49
109,10176,4176,A07,S07,R02,Beverages,16.89
109,10177,4177,A04,S01,R01,Bakery,19.24
109,10178,4178,A08,S05,R04,Vegetables,10.97
109,10179,4179,A08,S06,R01,Fruits,5.24
109,10180,4180,A04,S03,R05,Vegetables,29.42
109,10181,4181,A01,S04,R05,Personal Care,6.03
109,10182,4182,A03,S06,R05,Personal Care,37.15
109,10183,4183,A03,S03,R03,Personal Care,10.45
109,10184,4184,A06,S02,R02,Vegetables,39.98
109,10185,4185,A10,S01,R01,Frozen,9.19
109,10186,4186,A04,S04,R01,Dairy,4.83
109,10187,4187,A10,S02,R03,Vegetables,15.23
109,10188,4188,A08,S03,R03,Bakery,34.56
109,10189,4189,A08,S06,R03,Vegetables,25.57
109,10190,4190,A03,S06,R02,Frozen,33.04
109,10191,4191,A03,S06,R05,Vegetables,13.28
109,10192,4192,A09,S07,R05,Frozen,37.19
109,10193,4193,A09,S04,R05,Beverages,8.37
109,10194,4194,A02,S02,R02,Personal Care,6.03
109,10195,4195,A05,S01,R01,Beverages,12.84
109,10196,4196,A09,S07,R04,Fruits,12.55
109,10197,4197,A07,S05,R04,Household,5.55
109,10198,4198,A04,S07,R04,Frozen,20.41
109,10199,4199,A11,S02,R04,Fruits,13.07
109,10200,4200,A06,S05,R01,Household,8.57
109,10201,4201,A12,S07,R04,Fruits,33.83
109,10202,4202,A06,S05,R01,Household,32.21
109,10203,4203,A03,S05,R02,Household,13.42
109,10204,4204,A10,S06,R02,Beverages,9.55
109,10205,4205,A08,S02,R01,Household,7.48
109,10206,4206,A12,S03,R03,Fruits,36.31
109,10207,4207,A11,S04,R05,Dairy,39.64
109,10208,4208,A09,S07,R03,Dairy,9.54
109,10209,4209,A09,S03,R04,Beverages,27.51
109,10210,4210,A03,S05,R05,Frozen,16.0
109,10211,4211,A04,S06,R04,Bakery,37.96
109,10212,4212,A02,S05,R05,Beverages,27.21
109,10213,4213,A06,S03,R04,Household,10.87
109,10214,4214,A11,S07,R02,Fruits,11.83
109,10215,4215,A02,S06,R03,Household,22.96
109,10216,4216,A06,S07,R04,Vegetables,39.24
109,10217,4217,A05,S03,R01,Staples,25.08
109,10218,4218,A03,S04,R03,Snacks,14.07
109,10219,4219,A12,S05,R01,Snacks,41.41
109,10220,4220,A02,S02,R03,Bakery,6.93
109,10221,4221,A08,S07,R05,Beverages,27.92
109,10222,4222,A05,S04,R05,Staples,16.41
109,10223,4223,A01,S07,R05,Dairy,36.19
109,10224,4224,A03,S02,R01,Household,19.1
109,10225,4225,A03,S07,R03,Beverages,6.15
109,10226,4226,A07,S01,R02,Household,17.48
109,10227,4227,A04,S07,R04,Personal Care,33.13
109,10228,4228,A10,S04,R01,Beverages,10.78
109,10229,4229,A12,S06,R04,Vegetables,34.64
109,10230,4230,A01,S03,R02,Personal Care,23.48
109,10231,4231,A01,S01,R02,Bakery,11.36
109,10232,4232,A12,S06,R05,Snacks,38.36
109,10233,4233,A02,S01,R05,Dairy,12.94
109,10234,4234,A01,S05,R05,Personal Care,18.33
109,10235,4235,A02,S01,R04,Personal Care,39.92
109,10236,4236,A01,S05,R01,Dairy,41.63
109,10237,4237,A03,S03,R03,Household,22.2
109,10238,4238,A02,S05,R03,Beverages,14.28
109,10239,4239,A01,S03,R04,Household,10.77
109,10240,4240,A08,S07,R05,Dairy,13.19
109,10241,4241,A04,S07,R04,Bakery,5.86
109,10242,4242,A12,S02,R03,Beverages,28.29
109,10243,4243,A08,S07,R05,Bakery,34.46
109,10244,4244,A06,S02,R01,Vegetables,5.23
109,10245,4245,A05,S07,R02,Personal Care,39.37
109,10246,4246,A02,S06,R05,Bakery,9.75
109,10247,4247,A09,S05,R05,Personal Care,34.5
109,10248,4248,A01,S07,R03,Bakery,12.56
109,10249,4249,A02,S07,R02,Bakery,19.87
109,10250,4250,A12,S05,R05,Snacks,30.31
109,10251,4251,A06,S05,R01,Household,34.76
109,10252,4252,A02,S04,R04,Bakery,15.16
109,10253,4253,A01,S02,R05,Fruits,19.88
109,10254,4254,A10,S03,R02,Frozen,14.9
109,10255,4255,A01,S05,R04,Frozen,26.08
109,10256,4256,A03,S05,R05,Snacks,9.21
109,10257,4257,A08,S05,R04,Beverages,14.62
109,10258,4258,A04,S02,R01,Vegetables,37.01
109,10259,4259,A02,S02,R02,Personal Care,26.95
109,10260,4260,A12,S06,R03,Snacks,40.33
109,10261,4261,A05,S04,R05,Fruits,11.23
109,10262,4262,A09,S04,R04,Dairy,38.82
109,10263,4263,A07,S07,R03,Bakery,30.13
109,10264,4264,A05,S05,R01,Frozen,39.71
109,10265,4265,A08,S07,R04,Beverages,21.41
109,10266,4266,A02,S03,R02,Beverages,5.72
109,10267,4267,A03,S05,R01,Beverages,25.4
109,10268,4268,A08,S05,R01,Household,18.11
109,10269,4269,A05,S06,R02,Dairy,13.01
109,10270,4270,A10,S03,R05,Dairy,8.98
109,10271,4271,A05,S06,R05,Fruits,8.75
109,10272,4272,A08,S03,R04,Beverages,41.25
109,10273,4273,A08,S04,R03,Personal Care,40.78
109,10274,4274,A08,S04,R05,Beverages,39.73
109,10275,4275,A10,S04,R02,Beverages,5.92
109,10276,4276,A02,S04,R02,Frozen,33.01
109,10277,4277,A11,S07,R04,Bakery,9.0
109,10278,4278,A12,S02,R01,Snacks,16.55
109,10279,4279,A07,S02,R01,Snacks,32.67
109,10280,4280,A07,S01,R02,Beverages,12.96
109,10281,4281,A06,S07,R05,Staples,38.9
109,10282,4282,A04,S04,R04,Fruits,8.06
109,10283,4283,A08,S06,R04,Frozen,17.99
109,10284,4284,A09,S04,R02,Vegetables,14.05
109,10285,4285,A01,S04,R01,Snacks,22.01
109,10286,4286,A10,S02,R02,Snacks,8.87
109,10287,4287,A10,S06,R02,Staples,31.21
109,10288,4288,A10,S04,R02,Beverages,10.87
109,10289,4289,A03,S01,R04,Fruits,9.29
109,10290,4290,A12,S06,R02,Dairy,32.65
109,10291,4291,A04,S05,R02,Vegetables,38.93
109,10292,4292,A01,S02,R05,Staples,37.77
109,10293,4293,A06,S03,R03,Dairy,13.96
109,10294,4294,A05,S07,R01,Staples,35.45
109,10295,4295,A03,S05,R01,Snacks,12.89
109,10296,4296,A06,S06,R02,Bakery,10.62
109,10297,4297,A12,S05,R01,Vegetables,15.33
109,10298,4298,A01,S03,R03,Snacks,37.43
109,10299,4299,A08,S05,R05,Vegetables,22.42
109,10300,4300,A06,S04,R04,Bakery,18.5
109,10301,4301,A12,S03,R01,Personal Care,19.4
109,10302,4302,A09,S03,R01,Personal Care,35.65
109,10303,4303,A12,S06,R01,Bakery,39.83
109,10304,4304,A06,S06,R04,Fruits,14.61
109,10305,4305,A09,S02,R02,Fruits,22.12
109,10306,4306,A07,S01,R02,Personal Care,29.09
109,10307,4307,A09,S03,R03,Household,19.94
109,10308,4308,A08,S01,R03,Household,24.17
109,10309,4309,A06,S04,R01,Frozen,34.75
109,10310,4310,A04,S01,R05,Household,27.62
109,10311,4311,A12,S03,R04,Vegetables,8.58
109,10312,4312,A08,S07,R03,Bakery,28.27
109,10313,4313,A08,S03,R05,Personal Care,22.41
109,10314,4314,A12,S07,R05,Frozen,36.32
109,10315,4315,A10,S02,R01,Frozen,36.49
109,10316,4316,A10,S07,R05,Fruits,7.25
109,10317,4317,A03,S07,R04,Fruits,13.03
109,10318,4318,A03,S07,R03,Dairy,29.36
109,10319,4319,A07,S01,R01,Bakery,4.97
109,10320,4320,A05,S02,R04,Snacks,11.46
109,10321,4321,A08,S02,R02,Snacks,23.82
109,10322,4322,A05,S02,R05,Vegetables,14.65
109,10323,4323,A02,S05,R01,Vegetables,14.69
109,10324,4324,A09,S05,R01,Staples,14.11
109,10325,4325,A07,S04,R02,Beverages,6.95
109,10326,4326,A01,S07,R03,Staples,18.76
109,10327,4327,A11,S05,R04,Frozen,5.7
109,10328,4328,A07,S05,R04,Vegetables,39.49
109,10329,4329,A05,S07,R04,Fruits,18.82
109,10330,4330,A01,S02,R01,Frozen,17.24
109,10331,4331,A09,S04,R05,Personal Care,10.82
109,10332,4332,A12,S07,R05,Fruits,40.29
109,10333,4333,A06,S05,R04,Personal Care,35.91
109,10334,4334,A05,S06,R03,Snacks,8.89
109,10335,4335,A11,S03,R03,Frozen,41.82
109,10336,4336,A10,S04,R03,Fruits,24.69
109,10337,4337,A10,S04,R01,Frozen,14.16
109,10338,4338,A09,S05,R03,Frozen,10.1
109,10339,4339,A09,S06,R03,Bakery,33.75
109,10340,4340,A08,S07,R03,Bakery,25.51
109,10341,4341,A03,S05,R02,Snacks,8.56
109,10342,4342,A05,S06,R04,Dairy,31.75
109,10343,4343,A09,S02,R03,Fruits,41.71
109,10344,4344,A03,S03,R04,Beverages,30.32
109,10345,4345,A11,S07,R01,Frozen,41.31
109,10346,4346,A07,S01,R05,Frozen,12.22
109,10347,4347,A10,S01,R05,Bakery,27.34
109,10348,4348,A03,S02,R01,Staples,19.96
109,10349,4349,A12,S07,R04,Dairy,28.95
109,10350,4350,A12,S03,R03,Household,34.65
109,10351,4351,A08,S04,R01,Staples,14.67
109,10352,4352,A07,S06,R01,Staples,30.62
109,10353,4353,A02,S05,R02,Fruits,30.66
109,10354,4354,A07,S04,R02,Staples,13.83
109,10355,4355,A01,S03,R04,Bakery,34.23
109,10356,4356,A05,S03,R01,Snacks,10.07
109,10357,4357,A12,S06,R05,Beverages,30.25
109,10358,4358,A06,S06,R05,Vegetables,32.23
109,10359,4359,A12,S02,R05,Dairy,25.72
109,10360,4360,A03,S06,R01,Household,41.79
109,10361,4361,A04,S04,R03,Vegetables,8.68
109,10362,4362,A09,S07,R02,Personal Care,39.0
109,10363,4363,A12,S07,R02,Beverages,12.05
109,10364,4364,A03,S01,R05,Vegetables,23.65
109,10365,4365,A05,S05,R05,Staples,16.68
109,10366,4366,A07,S06,R05,Dairy,13.04
109,10367,4367,A12,S02,R03,Household,25.76
109,10368,4368,A10,S02,R05,Household,29.59
109,10369,4369,A06,S03,R01,Vegetables,8.59
109,10370,4370,A07,S06,R01,Fruits,21.35
109,10371,4371,A06,S04,R04,Dairy,34.93
109,10372,4372,A01,S01,R01,Frozen,19.93
109,10373,4373,A12,S04,R03,Frozen,14.37
109,10374,4374,A08,S04,R03,Fruits,28.7
109,10375,4375,A05,S03,R02,Dairy,33.13
109,10376,4376,A08,S01,R01,Bakery,34.38
109,10377,4377,A04,S04,R04,Dairy,37.0
109,10378,4378,A12,S04,R05,Staples,16.6
109,10379,4379,A09,S01,R04,Staples,23.76
109,10380,4380,A02,S01,R04,Bakery,6.1
109,10381,4381,A05,S02,R01,Household,16.48
109,10382,4382,A06,S01,R03,Bakery,31.33
109,10383,4383,A04,S05,R05,Vegetables,28.4
109,10384,4384,A08,S04,R02,Snacks,15.74
109,10385,4385,A08,S07,R04,Household,24.44
109,10386,4386,A05,S07,R04,Staples,8.44
109,10387,4387,A12,S07,R02,Dairy,30.06
109,10388,4388,A05,S01,R02,Bakery,38.4
109,10389,4389,A08,S07,R01,Fruits,33.18
109,10390,4390,A07,S07,R05,Vegetables,14.93
109,10391,4391,A11,S02,R02,Frozen,36.06
109,10392,4392,A02,S03,R05,Household,29.45
109,10393,4393,A09,S03,R04,Vegetables,22.39
109,10394,4394,A03,S06,R02,Frozen,17.31
109,10395,4395,A05,S02,R02,Beverages,17.03
109,10396,4396,A08,S05,R04,Snacks,9.94
109,10397,4397,A12,S03,R03,Beverages,27.56
109,10398,4398,A01,S02,R03,Bakery,15.44
109,10399,4399,A12,S01,R02,Frozen,37.6
109,10400,4400,A05,S05,R02,Dairy,17.7
109,10401,4401,A02,S05,R01,Bakery,39.92
109,10402,4402,A11,S06,R03,Fruits,25.68
109,10403,4403,A08,S07,R01,Fruits,9.76
109,10404,4404,A01,S07,R05,Bakery,39.09
109,10405,4405,A01,S06,R03,Dairy,38.27
109,10406,4406,A11,S03,R02,Personal Care,16.36
109,10407,4407,A08,S01,R04,Frozen,23.4
109,10408,4408,A09,S06,R05,Bakery,36.65
109,10409,4409,A07,S02,R01,Fruits,6.26
109,10410,4410,A02,S02,R03,Snacks,32.07
109,10411,4411,A11,S07,R04,Frozen,30.81
109,10412,4412,A09,S07,R01,Personal Care,36.74
109,10413,4413,A12,S06,R02,Household,30.77
109,10414,4414,A06,S02,R04,Snacks,23.97
109,10415,4415,A10,S01,R02,Beverages,18.02
109,10416,4416,A03,S05,R05,Bakery,32.53
109,10417,4417,A08,S06,R05,Staples,8.52
109,10418,4418,A11,S02,R02,Staples,21.63
109,10419,4419,A07,S02,R02,Dairy,34.05
109,10420,4420,A12,S04,R03,Household,9.41
109,10421,4421,A07,S04,R01,Dairy,40.97
109,10422,4422,A10,S01,R02,Household,10.34
109,10423,4423,A08,S04,R01,Staples,8.51
109,10424,4424,A12,S03,R04,Bakery,29.59
109,10425,4425,A07,S02,R01,Beverages,32.39
109,10426,4426,A07,S02,R04,Bakery,30.06
109,10427,4427,A12,S06,R02,Snacks,18.73
109,10428,4428,A04,S06,R03,Frozen,19.2
109,10429,4429,A07,S06,R04,Dairy,12.93
109,10430,4430,A04,S04,R02,Vegetables,6.77
109,10431,4431,A11,S07,R03,Frozen,29.33
109,10432,4432,A04,S06,R01,Vegetables,4.07
109,10433,4433,A08,S04,R01,Bakery,16.47
109,10434,4434,A08,S01,R02,Beverages,9.27
109,10435,4435,A02,S06,R01,Snacks,6.56
109,10436,4436,A09,S01,R02,Personal Care,14.71
109,10437,4437,A12,S01,R05,Vegetables,31.72
109,10438,4438,A04,S03,R04,Frozen,18.73
109,10439,4439,A11,S01,R04,Snacks,22.64
109,10440,4440,A06,S03,R02,Fruits,20.91
109,10441,4441,A06,S01,R02,Frozen,29.91
109,10442,4442,A12,S01,R01,Frozen,40.22
109,10443,4443,A08,S06,R01,Beverages,31.63
109,10444,4444,A10,S02,R05,Dairy,7.73
109,10445,4445,A11,S03,R01,Snacks,25.78
109,10446,4446,A04,S01,R01,Snacks,7.94
