inventory_id,store_id,product_id,inventory_date,stock_qty,reorder_level,stockout_flag
400841,109,10341,2026-03-23,80,22,False
400842,109,10342,2026-03-23,37,10,False
400843,109,10343,2026-03-23,32,7,False
400844,109,10344,2026-03-23,154,32,False
400845,109,10345,2026-03-23,120,31,False
400846,109,10346,2026-03-23,136,36,False
400847,109,10347,2026-03-23,177,37,False
400848,109,10348,2026-03-23,126,36,False
400849,109,10349,2026-03-23,114,30,False
400850,109,10350,2026-03-23,79,25,False
400851,109,10351,2026-03-23,51,14,False
400852,109,10352,2026-03-23,34,8,False
400853,109,10353,2026-03-23,10,5,False
400854,109,10354,2026-03-23,64,15,False
400855,109,10355,2026-03-23,48,14,False
400856,109,10356,2026-03-23,6,5,False
400857,109,10357,2026-03-23,102,27,False
400858,109,10358,2026-03-23,106,27,False
400859,109,10359,2026-03-23,28,6,False
400860,109,10360,2026-03-23,102,27,False
400861,109,10361,2026-03-23,114,32,False
400862,109,10362,2026-03-23,13,5,False
400863,109,10363,2026-03-23,98,27,False
400864,109,10364,2026-03-23,27,7,False
400865,109,10365,2026-03-23,38,9,False
400866,109,10366,2026-03-23,40,9,False
400867,109,10367,2026-03-23,68,15,False
400868,109,10368,2026-03-23,90,22,False
400869,109,10369,2026-03-23,104,28,False
400870,109,10370,2026-03-23,21,5,False
400871,109,10371,2026-03-23,45,11,False
400872,109,10372,2026-03-23,145,34,False
400873,109,10373,2026-03-23,116,27,False
400874,109,10374,2026-03-23,36,9,False
400875,109,10375,2026-03-23,88,27,False
400876,109,10376,2026-03-23,86,22,False
400877,109,10377,2026-03-23,22,5,False
400878,109,10378,2026-03-23,110,29,False
400879,109,10379,2026-03-23,28,8,False
400880,109,10380,2026-03-23,108,28,False
400881,109,10381,2026-03-23,23,6,False
400882,109,10382,2026-03-23,40,8,False
400883,109,10383,2026-03-23,31,9,False
400884,109,10384,2026-03-23,80,20,False
400885,109,10385,2026-03-23,15,5,False
400886,109,10386,2026-03-23,93,23,False
400887,109,10387,2026-03-23,105,21,False
400888,109,10388,2026-03-23,32,8,False
400889,109,10389,2026-03-23,44,12,False
400890,109,10390,2026-03-23,114,25,False
400891,109,10391,2026-03-23,114,27,False
400892,109,10392,2026-03-23,107,29,False
400893,109,10393,2026-03-23,97,23,False
400894,109,10394,2026-03-23,73,19,False
400895,109,10395,2026-03-23,110,27,False
400896,109,10396,2026-03-23,101,25,False
400897,109,10397,2026-03-23,109,27,False
400898,109,10398,2026-03-23,130,31,False
400899,109,10399,2026-03-23,22,5,False
400900,109,10400,2026-03-23,57,15,False
400901,109,10401,2026-03-23,58,16,False
400902,109,10402,2026-03-23,33,10,False
400903,109,10403,2026-03-23,14,5,False
400904,109,10404,2026-03-23,71,16,False
400905,109,10405,2026-03-23,33,8,False
400906,109,10406,2026-03-23,93,23,False
400907,109,10407,2026-03-23,48,9,False
400908,109,10408,2026-03-23,90,30,False
400909,109,10409,2026-03-23,111,30,False
400910,109,10410,2026-03-23,91,19,False
400911,109,10411,2026-03-23,151,35,False
400912,109,10412,2026-03-23,28,7,False
400913,109,10413,2026-03-23,33,7,False
400914,109,10414,2026-03-23,69,20,False
400915,109,10415,2026-03-23,102,24,False
400916,109,10416,2026-03-23,155,33,False
400917,109,10417,2026-03-23,78,20,False
400918,109,10418,2026-03-23,95,26,False
400919,109,10419,2026-03-23,14,5,False
400920,109,10420,2026-03-23,113,31,False
400921,109,10421,2026-03-23,42,9,False
400922,109,10422,2026-03-23,103,31,False
400923,109,10423,2026-03-23,48,11,False
400924,109,10424,2026-03-23,98,30,False
400925,109,10425,2026-03-23,28,7,False
400926,109,10426,2026-03-23,36,8,False
400927,109,10427,2026-03-23,40,10,False
400928,109,10428,2026-03-23,113,25,False
400929,109,10429,2026-03-23,94,30,False
400930,109,10430,2026-03-23,17,5,False
400931,109,10431,2026-03-23,86,17,False
400932,109,10432,2026-03-23,70,22,False
400933,109,10433,2026-03-23,36,11,False
400934,109,10434,2026-03-23,107,29,False
400935,109,10435,2026-03-23,138,31,False
400936,109,10436,2026-03-23,110,26,False
400937,109,10437,2026-03-23,90,23,False
400938,109,10438,2026-03-23,104,28,False
400939,109,10439,2026-03-23,134,31,False
400940,109,10440,2026-03-23,63,18,False
400941,109,10441,2026-03-23,55,13,False
400942,109,10442,2026-03-23,99,25,False
400943,109,10443,2026-03-23,54,13,False
400944,109,10444,2026-03-23,146,30,False
400945,109,10445,2026-03-23,51,11,False
400946,109,10446,2026-03-23,125,35,False
400947,109,10447,2026-03-23,46,11,False
400948,109,10448,2026-03-23,102,26,False
400949,109,10449,2026-03-23,60,14,False
400950,109,10450,2026-03-23,123,32,False
400951,109,10451,2026-03-23,11,5,False
400952,109,10452,2026-03-23,150,37,False
400953,109,10453,2026-03-23,75,20,False
400954,109,10454,2026-03-23,89,23,False
400955,109,10455,2026-03-23,34,8,False
400956,109,10456,2026-03-23,94,23,False
400957,109,10457,2026-03-23,143,35,False
400958,109,10458,2026-03-23,142,34,False
400959,109,10459,2026-03-23,15,5,False
400960,109,10460,2026-03-23,6,5,False
400961,109,10461,2026-03-23,122,27,False
400962,109,10462,2026-03-23,68,20,False
400963,109,10463,2026-03-23,118,27,False
400964,109,10464,2026-03-23,110,26,False
400965,109,10465,2026-03-23,61,17,False
400966,109,10466,2026-03-23,74,22,False
400967,109,10467,2026-03-23,154,32,False
400968,109,10468,2026-03-23,18,5,False
400969,109,10469,2026-03-23,81,20,False
400970,109,10470,2026-03-23,94,23,False
400971,109,10471,2026-03-23,110,29,False
400972,109,10472,2026-03-23,18,6,False
400973,109,10473,2026-03-23,146,35,False
400974,109,10474,2026-03-23,86,26,False
400975,109,10475,2026-03-23,31,7,False
400976,109,10476,2026-03-23,132,37,False
400977,109,10477,2026-03-23,157,36,False
400978,109,10478,2026-03-23,76,22,False
400979,109,10479,2026-03-23,108,28,False
400980,109,10480,2026-03-23,72,18,False
400981,109,10481,2026-03-23,121,26,False
400982,109,10482,2026-03-23,98,22,False
400983,109,10483,2026-03-23,108,28,False
400984,109,10484,2026-03-23,138,35,False
400985,109,10485,2026-03-23,121,28,False
400986,109,10486,2026-03-23,133,32,False
400987,109,10487,2026-03-23,102,25,False
400988,109,10488,2026-03-23,116,23,False
400989,109,10489,2026-03-23,89,22,False
400990,109,10490,2026-03-23,29,6,False
400991,109,10491,2026-03-23,120,29,False
400992,109,10492,2026-03-23,149,36,False
400993,109,10493,2026-03-23,185,37,False
400994,109,10494,2026-03-23,62,15,False
400995,109,10495,2026-03-23,118,25,False
400996,109,10496,2026-03-23,158,32,False
400997,109,10497,2026-03-23,50,13,False
400998,109,10498,2026-03-23,91,26,False
400999,109,10499,2026-03-23,102,28,False
401000,109,10500,2026-03-23,37,8,False
401001,109,10001,2026-03-24,62,15,False
401002,109,10002,2026-03-24,34,7,False
401003,109,10003,2026-03-24,106,21,False
401004,109,10004,2026-03-24,103,24,False
401005,109,10005,2026-03-24,16,5,False
401006,109,10006,2026-03-24,64,13,False
401007,109,10007,2026-03-24,62,14,False
401008,109,10008,2026-03-24,113,28,False
401009,109,10009,2026-03-24,77,22,False
401010,109,10010,2026-03-24,98,30,False
401011,109,10011,2026-03-24,64,13,False
401012,109,10012,2026-03-24,22,5,False
401013,109,10013,2026-03-24,54,13,False
401014,109,10014,2026-03-24,9,5,False
401015,109,10015,2026-03-24,11,5,False
401016,109,10016,2026-03-24,82,19,False
401017,109,10017,2026-03-24,63,20,False
401018,109,10018,2026-03-24,147,33,False
401019,109,10019,2026-03-24,62,15,False
401020,109,10020,2026-03-24,103,27,False
401021,109,10021,2026-03-24,29,7,False
401022,109,10022,2026-03-24,130,33,False
401023,109,10023,2026-03-24,40,8,False
401024,109,10024,2026-03-24,58,16,False
401025,109,10025,2026-03-24,91,25,False
401026,109,10026,2026-03-24,129,34,False
401027,109,10027,2026-03-24,97,21,False
401028,109,10028,2026-03-24,22,6,False
401029,109,10029,2026-03-24,70,17,False
401030,109,10030,2026-03-24,26,6,False
401031,109,10031,2026-03-24,77,19,False
401032,109,10032,2026-03-24,45,12,False
401033,109,10033,2026-03-24,140,32,False
401034,109,10034,2026-03-24,83,29,False
401035,109,10035,2026-03-24,53,15,False
401036,109,10036,2026-03-24,53,13,False
401037,109,10037,2026-03-24,17,5,False
401038,109,10038,2026-03-24,44,11,False
401039,109,10039,2026-03-24,146,33,False
401040,109,10040,2026-03-24,130,35,False
401041,109,10041,2026-03-24,57,14,False
401042,109,10042,2026-03-24,117,27,False
401043,109,10043,2026-03-24,23,5,False
401044,109,10044,2026-03-24,18,5,False
401045,109,10045,2026-03-24,32,10,False
401046,109,10046,2026-03-24,62,13,False
401047,109,10047,2026-03-24,149,35,False
401048,109,10048,2026-03-24,25,5,False
401049,109,10049,2026-03-24,88,21,False
401050,109,10050,2026-03-24,67,17,False
401051,109,10051,2026-03-24,17,5,False
401052,109,10052,2026-03-24,57,13,False
401053,109,10053,2026-03-24,51,15,False
401054,109,10054,2026-03-24,25,6,False
401055,109,10055,2026-03-24,173,36,False
401056,109,10056,2026-03-24,114,25,False
401057,109,10057,2026-03-24,99,21,False
401058,109,10058,2026-03-24,82,16,False
401059,109,10059,2026-03-24,126,36,False
401060,109,10060,2026-03-24,44,14,False
401061,109,10061,2026-03-24,129,32,False
401062,109,10062,2026-03-24,66,21,False
401063,109,10063,2026-03-24,37,7,False
401064,109,10064,2026-03-24,96,27,False
401065,109,10065,2026-03-24,58,13,False
401066,109,10066,2026-03-24,117,35,False
401067,109,10067,2026-03-24,70,18,False
401068,109,10068,2026-03-24,9,5,False
401069,109,10069,2026-03-24,160,36,False
401070,109,10070,2026-03-24,22,6,False
401071,109,10071,2026-03-24,99,19,False
401072,109,10072,2026-03-24,23,5,False
401073,109,10073,2026-03-24,35,10,False
401074,109,10074,2026-03-24,51,11,False
401075,109,10075,2026-03-24,88,17,False
401076,109,10076,2026-03-24,118,35,False
401077,109,10077,2026-03-24,43,11,False
401078,109,10078,2026-03-24,58,14,False
401079,109,10079,2026-03-24,14,5,False
401080,109,10080,2026-03-24,9,5,False
401081,109,10081,2026-03-24,27,5,False
401082,109,10082,2026-03-24,27,6,False
401083,109,10083,2026-03-24,61,15,False
401084,109,10084,2026-03-24,142,37,False
401085,109,10085,2026-03-24,23,5,False
401086,109,10086,2026-03-24,20,5,False
401087,109,10087,2026-03-24,11,5,False
401088,109,10088,2026-03-24,96,23,False
401089,109,10089,2026-03-24,48,13,False
401090,109,10090,2026-03-24,15,5,False
401091,109,10091,2026-03-24,44,12,False
401092,109,10092,2026-03-24,156,35,False
401093,109,10093,2026-03-24,20,6,False
401094,109,10094,2026-03-24,22,7,False
401095,109,10095,2026-03-24,124,32,False
401096,109,10096,2026-03-24,41,9,False
401097,109,10097,2026-03-24,151,37,False
401098,109,10098,2026-03-24,7,5,False
401099,109,10099,2026-03-24,92,19,False
401100,109,10100,2026-03-24,27,6,False
401101,109,10101,2026-03-24,25,6,False
401102,109,10102,2026-03-24,96,21,False
401103,109,10103,2026-03-24,85,20,False
401104,109,10104,2026-03-24,99,30,False
401105,109,10105,2026-03-24,85,25,False
401106,109,10106,2026-03-24,65,18,False
401107,109,10107,2026-03-24,123,36,False
401108,109,10108,2026-03-24,56,14,False
401109,109,10109,2026-03-24,67,15,False
401110,109,10110,2026-03-24,116,32,False
401111,109,10111,2026-03-24,91,24,False
401112,109,10112,2026-03-24,43,9,False
401113,109,10113,2026-03-24,14,5,False
401114,109,10114,2026-03-24,101,25,False
401115,109,10115,2026-03-24,107,27,False
401116,109,10116,2026-03-24,154,32,False
401117,109,10117,2026-03-24,133,32,False
401118,109,10118,2026-03-24,38,12,False
401119,109,10119,2026-03-24,57,14,False
401120,109,10120,2026-03-24,103,24,False
401121,109,10121,2026-03-24,160,37,False
401122,109,10122,2026-03-24,31,7,False
401123,109,10123,2026-03-24,58,13,False
401124,109,10124,2026-03-24,11,5,False
401125,109,10125,2026-03-24,124,29,False
401126,109,10126,2026-03-24,79,18,False
401127,109,10127,2026-03-24,69,16,False
401128,109,10128,2026-03-24,52,12,False
401129,109,10129,2026-03-24,18,5,False
401130,109,10130,2026-03-24,104,28,False
401131,109,10131,2026-03-24,111,26,False
401132,109,10132,2026-03-24,38,10,False
401133,109,10133,2026-03-24,112,28,False
401134,109,10134,2026-03-24,117,32,False
401135,109,10135,2026-03-24,75,17,False
401136,109,10136,2026-03-24,45,12,False
401137,109,10137,2026-03-24,110,26,False
401138,109,10138,2026-03-24,109,28,False
401139,109,10139,2026-03-24,41,9,False
401140,109,10140,2026-03-24,31,7,False
401141,109,10141,2026-03-24,65,17,False
401142,109,10142,2026-03-24,51,13,False
401143,109,10143,2026-03-24,74,17,False
401144,109,10144,2026-03-24,110,26,False
401145,109,10145,2026-03-24,52,12,False
401146,109,10146,2026-03-24,119,31,False
401147,109,10147,2026-03-24,36,8,False
401148,109,10148,2026-03-24,70,14,False
401149,109,10149,2026-03-24,68,22,False
401150,109,10150,2026-03-24,118,27,False
401151,109,10151,2026-03-24,28,6,False
401152,109,10152,2026-03-24,137,29,False
401153,109,10153,2026-03-24,19,5,False
401154,109,10154,2026-03-24,27,7,False
401155,109,10155,2026-03-24,69,18,False
401156,109,10156,2026-03-24,20,5,False
401157,109,10157,2026-03-24,32,8,False
401158,109,10158,2026-03-24,125,29,False
401159,109,10159,2026-03-24,17,5,False
401160,109,10160,2026-03-24,58,14,False
401161,109,10161,2026-03-24,75,18,False
401162,109,10162,2026-03-24,44,13,False
401163,109,10163,2026-03-24,53,13,False
401164,109,10164,2026-03-24,33,9,False
401165,109,10165,2026-03-24,90,25,False
401166,109,10166,2026-03-24,68,15,False
401167,109,10167,2026-03-24,126,34,False
401168,109,10168,2026-03-24,18,5,False
401169,109,10169,2026-03-24,132,36,False
401170,109,10170,2026-03-24,136,32,False
401171,109,10171,2026-03-24,165,32,False
401172,109,10172,2026-03-24,112,26,False
401173,109,10173,2026-03-24,118,26,False
401174,109,10174,2026-03-24,5,5,False
401175,109,10175,2026-03-24,135,29,False
401176,109,10176,2026-03-24,168,37,False
401177,109,10177,2026-03-24,69,16,False
401178,109,10178,2026-03-24,133,35,False
401179,109,10179,2026-03-24,12,5,False
401180,109,10180,2026-03-24,151,29,False
401181,109,10181,2026-03-24,103,24,False
401182,109,10182,2026-03-24,133,31,False
401183,109,10183,2026-03-24,71,16,False
401184,109,10184,2026-03-24,124,27,False
401185,109,10185,2026-03-24,156,36,False
401186,109,10186,2026-03-24,116,35,False
401187,109,10187,2026-03-24,22,5,False
401188,109,10188,2026-03-24,105,27,False
401189,109,10189,2026-03-24,10,5,False
401190,109,10190,2026-03-24,52,14,False
401191,109,10191,2026-03-24,75,19,False
401192,109,10192,2026-03-24,113,24,False
401193,109,10193,2026-03-24,74,18,False
401194,109,10194,2026-03-24,96,22,False
401195,109,10195,2026-03-24,72,16,False
401196,109,10196,2026-03-24,67,18,False
401197,109,10197,2026-03-24,133,30,False
401198,109,10198,2026-03-24,115,29,False
401199,109,10199,2026-03-24,60,15,False
401200,109,10200,2026-03-24,51,13,False
401201,109,10201,2026-03-24,77,20,False
401202,109,10202,2026-03-24,173,34,False
401203,109,10203,2026-03-24,98,36,False
401204,109,10204,2026-03-24,25,6,False
401205,109,10205,2026-03-24,41,10,False
401206,109,10206,2026-03-24,102,29,False
401207,109,10207,2026-03-24,103,26,False
401208,109,10208,2026-03-24,125,30,False
401209,109,10209,2026-03-24,56,13,False
401210,109,10210,2026-03-24,80,24,False
401211,109,10211,2026-03-24,42,11,False
401212,109,10212,2026-03-24,20,5,False
401213,109,10213,2026-03-24,42,10,False
401214,109,10214,2026-03-24,42,14,False
401215,109,10215,2026-03-24,138,29,False
401216,109,10216,2026-03-24,36,9,False
401217,109,10217,2026-03-24,29,7,False
401218,109,10218,2026-03-24,77,18,False
401219,109,10219,2026-03-24,128,33,False
401220,109,10220,2026-03-24,73,20,False
401221,109,10221,2026-03-24,72,17,False
401222,109,10222,2026-03-24,141,37,False
401223,109,10223,2026-03-24,107,30,False
401224,109,10224,2026-03-24,57,17,False
401225,109,10225,2026-03-24,81,22,False
401226,109,10226,2026-03-24,62,17,False
401227,109,10227,2026-03-24,136,30,False
401228,109,10228,2026-03-24,16,5,False
401229,109,10229,2026-03-24,119,35,False
401230,109,10230,2026-03-24,136,33,False
401231,109,10231,2026-03-24,46,13,False
401232,109,10232,2026-03-24,123,30,False
401233,109,10233,2026-03-24,132,31,False
401234,109,10234,2026-03-24,39,7,False
401235,109,10235,2026-03-24,118,30,False
401236,109,10236,2026-03-24,75,15,False
401237,109,10237,2026-03-24,77,23,False
401238,109,10238,2026-03-24,78,21,False
401239,109,10239,2026-03-24,121,29,False
401240,109,10240,2026-03-24,42,14,False
401241,109,10241,2026-03-24,85,24,False
401242,109,10242,2026-03-24,98,25,False
401243,109,10243,2026-03-24,29,9,False
401244,109,10244,2026-03-24,151,36,False
401245,109,10245,2026-03-24,98,24,False
401246,109,10246,2026-03-24,115,28,False
401247,109,10247,2026-03-24,34,9,False
401248,109,10248,2026-03-24,117,33,False
401249,109,10249,2026-03-24,25,5,False
401250,109,10250,2026-03-24,102,28,False
401251,109,10251,2026-03-24,132,36,False
401252,109,10252,2026-03-24,120,36,False
401253,109,10253,2026-03-24,136,32,False
401254,109,10254,2026-03-24,32,7,False
401255,109,10255,2026-03-24,76,19,False
401256,109,10256,2026-03-24,16,5,False
401257,109,10257,2026-03-24,108,36,False
401258,109,10258,2026-03-24,91,23,False
401259,109,10259,2026-03-24,91,20,False
401260,109,10260,2026-03-24,15,5,False
401261,109,10261,2026-03-24,93,22,False
401262,109,10262,2026-03-24,48,9,False
401263,109,10263,2026-03-24,112,28,False
401264,109,10264,2026-03-24,63,15,False
401265,109,10265,2026-03-24,56,16,False
401266,109,10266,2026-03-24,83,21,False
401267,109,10267,2026-03-24,139,35,False
401268,109,10268,2026-03-24,39,9,False
401269,109,10269,2026-03-24,80,20,False
401270,109,10270,2026-03-24,131,29,False
401271,109,10271,2026-03-24,115,27,False
401272,109,10272,2026-03-24,22,5,False
401273,109,10273,2026-03-24,74,17,False
401274,109,10274,2026-03-24,109,26,False
401275,109,10275,2026-03-24,135,29,False
401276,109,10276,2026-03-24,118,31,False
401277,109,10277,2026-03-24,155,34,False
401278,109,10278,2026-03-24,120,31,False
401279,109,10279,2026-03-24,142,36,False
401280,109,10280,2026-03-24,108,29,False
401281,109,10281,2026-03-24,105,23,False
401282,109,10282,2026-03-24,73,20,False
401283,109,10283,2026-03-24,48,17,False
401284,109,10284,2026-03-24,70,21,False
401285,109,10285,2026-03-24,49,14,False
401286,109,10286,2026-03-24,38,8,False
401287,109,10287,2026-03-24,13,5,False
401288,109,10288,2026-03-24,95,24,False
401289,109,10289,2026-03-24,106,28,False
401290,109,10290,2026-03-24,76,20,False
401291,109,10291,2026-03-24,11,5,False
401292,109,10292,2026-03-24,83,19,False
401293,109,10293,2026-03-24,48,10,False
401294,109,10294,2026-03-24,50,11,False
401295,109,10295,2026-03-24,11,5,False
401296,109,10296,2026-03-24,16,5,False
401297,109,10297,2026-03-24,112,29,False
401298,109,10298,2026-03-24,55,13,False
401299,109,10299,2026-03-24,136,33,False
401300,109,10300,2026-03-24,120,34,False
401301,109,10301,2026-03-24,131,34,False
401302,109,10302,2026-03-24,143,35,False
401303,109,10303,2026-03-24,121,27,False
401304,109,10304,2026-03-24,13,5,False
401305,109,10305,2026-03-24,45,10,False
401306,109,10306,2026-03-24,102,27,False
401307,109,10307,2026-03-24,111,22,False
401308,109,10308,2026-03-24,34,9,False
401309,109,10309,2026-03-24,99,36,False
401310,109,10310,2026-03-24,146,31,False
401311,109,10311,2026-03-24,28,7,False
401312,109,10312,2026-03-24,23,5,False
401313,109,10313,2026-03-24,99,31,False
401314,109,10314,2026-03-24,15,5,False
401315,109,10315,2026-03-24,96,25,False
401316,109,10316,2026-03-24,67,20,False
401317,109,10317,2026-03-24,85,20,False
401318,109,10318,2026-03-24,26,7,False
401319,109,10319,2026-03-24,91,19,False
401320,109,10320,2026-03-24,97,25,False
401321,109,10321,2026-03-24,23,5,False
401322,109,10322,2026-03-24,97,26,False
401323,109,10323,2026-03-24,83,21,False
401324,109,10324,2026-03-24,69,17,False
401325,109,10325,2026-03-24,55,14,False
401326,109,10326,2026-03-24,27,7,False
401327,109,10327,2026-03-24,141,36,False
401328,109,10328,2026-03-24,89,29,False
401329,109,10329,2026-03-24,116,29,False
401330,109,10330,2026-03-24,55,12,False
401331,109,10331,2026-03-24,88,20,False
401332,109,10332,2026-03-24,6,5,False
401333,109,10333,2026-03-24,98,25,False
401334,109,10334,2026-03-24,98,23,False
401335,109,10335,2026-03-24,137,33,False
401336,109,10336,2026-03-24,37,7,False
401337,109,10337,2026-03-24,38,7,False
401338,109,10338,2026-03-24,25,6,False
401339,109,10339,2026-03-24,23,5,False
401340,109,10340,2026-03-24,88,17,False
401341,109,10341,2026-03-24,76,22,False
401342,109,10342,2026-03-24,38,10,False
401343,109,10343,2026-03-24,27,7,False
401344,109,10344,2026-03-24,113,32,False
401345,109,10345,2026-03-24,126,31,False
401346,109,10346,2026-03-24,145,36,False
401347,109,10347,2026-03-24,153,37,False
401348,109,10348,2026-03-24,152,36,False
401349,109,10349,2026-03-24,146,30,False
401350,109,10350,2026-03-24,100,25,False
401351,109,10351,2026-03-24,55,14,False
401352,109,10352,2026-03-24,26,8,False
401353,109,10353,2026-03-24,9,5,False
401354,109,10354,2026-03-24,59,15,False
401355,109,10355,2026-03-24,67,14,False
401356,109,10356,2026-03-24,8,5,False
401357,109,10357,2026-03-24,101,27,False
401358,109,10358,2026-03-24,104,27,False
401359,109,10359,2026-03-24,30,6,False
401360,109,10360,2026-03-24,92,27,False
401361,109,10361,2026-03-24,127,32,False
401362,109,10362,2026-03-24,16,5,False
401363,109,10363,2026-03-24,99,27,False
401364,109,10364,2026-03-24,31,7,False
401365,109,10365,2026-03-24,39,9,False
401366,109,10366,2026-03-24,36,9,False
401367,109,10367,2026-03-24,68,15,False
401368,109,10368,2026-03-24,98,22,False
401369,109,10369,2026-03-24,110,28,False
401370,109,10370,2026-03-24,18,5,False
401371,109,10371,2026-03-24,43,11,False
401372,109,10372,2026-03-24,131,34,False
401373,109,10373,2026-03-24,100,27,False
401374,109,10374,2026-03-24,42,9,False
401375,109,10375,2026-03-24,135,27,False
401376,109,10376,2026-03-24,80,22,False
401377,109,10377,2026-03-24,25,5,False
401378,109,10378,2026-03-24,112,29,False
401379,109,10379,2026-03-24,34,8,False
401380,109,10380,2026-03-24,138,28,False
401381,109,10381,2026-03-24,26,6,False
401382,109,10382,2026-03-24,29,8,False
401383,109,10383,2026-03-24,37,9,False
401384,109,10384,2026-03-24,104,20,False
401385,109,10385,2026-03-24,18,5,False
401386,109,10386,2026-03-24,101,23,False
401387,109,10387,2026-03-24,71,21,False
401388,109,10388,2026-03-24,31,8,False
401389,109,10389,2026-03-24,57,12,False
401390,109,10390,2026-03-24,108,25,False
401391,109,10391,2026-03-24,88,27,False
401392,109,10392,2026-03-24,115,29,False
401393,109,10393,2026-03-24,92,23,False
401394,109,10394,2026-03-24,96,19,False
401395,109,10395,2026-03-24,128,27,False
401396,109,10396,2026-03-24,112,25,False
401397,109,10397,2026-03-24,101,27,False
401398,109,10398,2026-03-24,129,31,False
401399,109,10399,2026-03-24,17,5,False
401400,109,10400,2026-03-24,61,15,False
401401,109,10401,2026-03-24,64,16,False
401402,109,10402,2026-03-24,33,10,False
401403,109,10403,2026-03-24,13,5,False
401404,109,10404,2026-03-24,70,16,False
401405,109,10405,2026-03-24,30,8,False
401406,109,10406,2026-03-24,93,23,False
401407,109,10407,2026-03-24,42,9,False
401408,109,10408,2026-03-24,107,30,False
401409,109,10409,2026-03-24,114,30,False
401410,109,10410,2026-03-24,74,19,False
401411,109,10411,2026-03-24,137,35,False
401412,109,10412,2026-03-24,32,7,False
401413,109,10413,2026-03-24,26,7,False
401414,109,10414,2026-03-24,88,20,False
401415,109,10415,2026-03-24,98,24,False
401416,109,10416,2026-03-24,134,33,False
401417,109,10417,2026-03-24,78,20,False
401418,109,10418,2026-03-24,135,26,False
401419,109,10419,2026-03-24,17,5,False
401420,109,10420,2026-03-24,102,31,False
401421,109,10421,2026-03-24,37,9,False
401422,109,10422,2026-03-24,144,31,False
401423,109,10423,2026-03-24,49,11,False
401424,109,10424,2026-03-24,108,30,False
401425,109,10425,2026-03-24,30,7,False
401426,109,10426,2026-03-24,31,8,False
401427,109,10427,2026-03-24,44,10,False
401428,109,10428,2026-03-24,97,25,False
401429,109,10429,2026-03-24,113,30,False
401430,109,10430,2026-03-24,22,5,False
401431,109,10431,2026-03-24,75,17,False
401432,109,10432,2026-03-24,100,22,False
401433,109,10433,2026-03-24,37,11,False
401434,109,10434,2026-03-24,124,29,False
401435,109,10435,2026-03-24,83,31,False
401436,109,10436,2026-03-24,106,26,False
401437,109,10437,2026-03-24,96,23,False
401438,109,10438,2026-03-24,103,28,False
401439,109,10439,2026-03-24,132,31,False
401440,109,10440,2026-03-24,79,18,False
401441,109,10441,2026-03-24,47,13,False
401442,109,10442,2026-03-24,106,25,False
401443,109,10443,2026-03-24,50,13,False
401444,109,10444,2026-03-24,125,30,False
401445,109,10445,2026-03-24,47,11,False
401446,109,10446,2026-03-24,143,35,False
401447,109,10447,2026-03-24,48,11,False
401448,109,10448,2026-03-24,93,26,False
401449,109,10449,2026-03-24,54,14,False
401450,109,10450,2026-03-24,124,32,False
401451,109,10451,2026-03-24,11,5,False
401452,109,10452,2026-03-24,158,37,False
401453,109,10453,2026-03-24,99,20,False
401454,109,10454,2026-03-24,103,23,False
401455,109,10455,2026-03-24,29,8,False
401456,109,10456,2026-03-24,89,23,False
401457,109,10457,2026-03-24,147,35,False
401458,109,10458,2026-03-24,147,34,False
401459,109,10459,2026-03-24,15,5,False
401460,109,10460,2026-03-24,6,5,False
401461,109,10461,2026-03-24,94,27,False
401462,109,10462,2026-03-24,72,20,False
401463,109,10463,2026-03-24,121,27,False
401464,109,10464,2026-03-24,115,26,False
401465,109,10465,2026-03-24,63,17,False
401466,109,10466,2026-03-24,77,22,False
401467,109,10467,2026-03-24,116,32,False
401468,109,10468,2026-03-24,17,5,False
401469,109,10469,2026-03-24,89,20,False
401470,109,10470,2026-03-24,104,23,False
401471,109,10471,2026-03-24,87,29,False
401472,109,10472,2026-03-24,28,6,False
401473,109,10473,2026-03-24,132,35,False
401474,109,10474,2026-03-24,110,26,False
401475,109,10475,2026-03-24,34,7,False
401476,109,10476,2026-03-24,122,37,False
401477,109,10477,2026-03-24,132,36,False
401478,109,10478,2026-03-24,99,22,False
401479,109,10479,2026-03-24,119,28,False
401480,109,10480,2026-03-24,93,18,False
401481,109,10481,2026-03-24,126,26,False
401482,109,10482,2026-03-24,92,22,False
401483,109,10483,2026-03-24,143,28,False
401484,109,10484,2026-03-24,133,35,False
401485,109,10485,2026-03-24,127,28,False
401486,109,10486,2026-03-24,133,32,False
401487,109,10487,2026-03-24,102,25,False
401488,109,10488,2026-03-24,83,23,False
401489,109,10489,2026-03-24,101,22,False
401490,109,10490,2026-03-24,26,6,False
401491,109,10491,2026-03-24,115,29,False
401492,109,10492,2026-03-24,142,36,False
401493,109,10493,2026-03-24,140,37,False
401494,109,10494,2026-03-24,54,15,False
401495,109,10495,2026-03-24,115,25,False
401496,109,10496,2026-03-24,128,32,False
401497,109,10497,2026-03-24,60,13,False
401498,109,10498,2026-03-24,87,26,False
401499,109,10499,2026-03-24,125,28,False
401500,109,10500,2026-03-24,37,8,False
401501,109,10001,2026-03-25,56,15,False
401502,109,10002,2026-03-25,26,7,False
401503,109,10003,2026-03-25,76,21,False
401504,109,10004,2026-03-25,89,24,False
