order_id,store_id,customer_id,order_datetime,order_status,order_created_at,picking_started_at,picking_completed_at,packed_at,dispatched_at
5006907,109,135726,2026-02-25 19:03:00,Delivered,2026-02-25 19:03:00,2026-02-25 19:06:00,2026-02-25 19:10:16.511514240,2026-02-25 19:12:02.379911556,2026-02-25 19:14:21.814892076
5006908,110,129564,2026-01-13 07:03:00,Delivered,2026-01-13 07:03:00,2026-01-13 07:04:00,2026-01-13 07:08:05.316903468,2026-01-13 07:09:35.884003890,2026-01-13 07:11:56.482632714
5006909,108,138050,2026-05-02 22:03:00,Delivered,2026-05-02 22:03:00,2026-05-02 22:06:00,2026-05-02 22:09:36.711789990,2026-05-02 22:10:06.711789990,2026-05-02 22:11:59.468954112
5006910,104,128633,2026-06-10 09:03:00,Delivered,2026-06-10 09:03:00,2026-06-10 09:06:00,2026-06-10 09:10:40.479471282,2026-06-10 09:12:00.292451838,2026-06-10 09:13:38.409161322
5006911,110,159677,2026-06-30 14:03:00,Delivered,2026-06-30 14:03:00,2026-06-30 14:05:00,2026-06-30 14:10:35.170759062,2026-06-30 14:12:17.684471118,2026-06-30 14:14:35.859596208
5006912,103,103137,2026-05-25 23:03:00,Delivered,2026-05-25 23:03:00,2026-05-25 23:05:00,2026-05-25 23:09:57.392155896,2026-05-25 23:11:57.372475434,2026-05-25 23:13:15.259849314
5006913,103,151871,2026-05-21 18:03:00,Delivered,2026-05-21 18:03:00,2026-05-21 18:06:00,2026-05-21 18:10:46.405856940,2026-05-21 18:12:28.456375098,2026-05-21 18:12:58.456375098
5006914,108,175137,2026-06-09 23:03:00,Delivered,2026-06-09 23:03:00,2026-06-09 23:05:00,2026-06-09 23:08:46.904232582,2026-06-09 23:10:16.279092954,2026-06-09 23:11:51.175663272
5006915,104,135346,2026-05-20 07:03:00,Delivered,2026-05-20 07:03:00,2026-05-20 07:06:00,2026-05-20 07:09:03.515203332,2026-05-20 07:10:44.255494422,2026-05-20 07:12:26.738107206
5006916,106,129796,2026-04-28 19:03:00,Delivered,2026-04-28 19:03:00,2026-04-28 19:04:00,2026-04-28 19:08:01.212901254,2026-04-28 19:10:14.942368626,2026-04-28 19:12:31.765770641
5006917,107,176692,2026-06-30 08:03:00,Delivered,2026-06-30 08:03:00,2026-06-30 08:06:00,2026-06-30 08:11:02.856127944,2026-06-30 08:12:32.975223924,2026-06-30 08:14:47.640091044
5006918,102,118892,2026-02-28 17:03:00,Delivered,2026-02-28 17:03:00,2026-02-28 17:04:00,2026-02-28 17:08:54.096439818,2026-02-28 17:09:47.874280446,2026-02-28 17:11:26.530575408
5006919,110,198071,2026-03-16 12:03:00,Delivered,2026-03-16 12:03:00,2026-03-16 12:06:00,2026-03-16 12:13:17.751834162,2026-03-16 12:14:35.959152222,2026-03-16 12:16:49.591914474
5006920,102,190608,2026-06-14 20:03:00,Delivered,2026-06-14 20:03:00,2026-06-14 20:06:00,2026-06-14 20:12:06.948903426,2026-06-14 20:13:18.501611112,2026-06-14 20:16:11.376829824
5006921,110,154101,2026-02-26 09:03:00,Delivered,2026-02-26 09:03:00,2026-02-26 09:06:00,2026-02-26 09:09:48.921567948,2026-02-26 09:10:50.455009566,2026-02-26 09:12:51.195984612
5006922,103,102991,2026-02-24 22:03:00,Delivered,2026-02-24 22:03:00,2026-02-24 22:05:00,2026-02-24 22:09:46.798308396,2026-02-24 22:10:59.168094348,2026-02-24 22:12:24.090558378
5006923,105,135221,2026-01-28 15:03:00,Delivered,2026-01-28 15:03:00,2026-01-28 15:05:00,2026-01-28 15:07:52.680889356,2026-01-28 15:10:28.355439966,2026-01-28 15:12:18.405490332
5006924,103,174948,2026-02-19 15:03:00,Delivered,2026-02-19 15:03:00,2026-02-19 15:06:00,2026-02-19 15:11:00.925678860,2026-02-19 15:12:05.840982066,2026-02-19 15:14:49.574008968
5006925,106,175337,2026-04-18 16:03:00,Delivered,2026-04-18 16:03:00,2026-04-18 16:05:00,2026-04-18 16:09:07.082470464,2026-04-18 16:10:24.396174018,2026-04-18 16:11:24.692092368
5006926,101,102795,2026-06-10 07:03:00,Delivered,2026-06-10 07:03:00,2026-06-10 07:05:00,2026-06-10 07:10:23.331990858,2026-06-10 07:12:59.707151202,2026-06-10 07:15:40.808093100
5006927,102,118845,2026-01-25 12:03:00,Delivered,2026-01-25 12:03:00,2026-01-25 12:04:00,2026-01-25 12:10:31.339743732,2026-01-25 12:12:14.359822392,2026-01-25 12:13:57.135884532
5006928,106,162871,2026-05-04 19:03:00,Delivered,2026-05-04 19:03:00,2026-05-04 19:04:00,2026-05-04 19:08:17.072499719,2026-05-04 19:09:54.558228929,2026-05-04 19:12:56.039865275
5006929,107,159845,2026-05-19 23:03:00,Delivered,2026-05-19 23:03:00,2026-05-19 23:06:00,2026-05-19 23:11:02.150101980,2026-05-19 23:12:44.223465162,2026-05-19 23:15:06.471216438
5006930,110,107923,2026-06-12 23:03:00,Delivered,2026-06-12 23:03:00,2026-06-12 23:04:00,2026-06-12 23:08:15.894239639,2026-06-12 23:09:49.590275255,2026-06-12 23:12:27.406248479
5006931,109,128253,2026-05-16 16:03:00,Delivered,2026-05-16 16:03:00,2026-05-16 16:05:00,2026-05-16 16:09:47.515467210,2026-05-16 16:11:05.459069256,2026-05-16 16:13:58.162032186
5006932,110,141037,2026-01-29 11:03:00,Delivered,2026-01-29 11:03:00,2026-01-29 11:06:00,2026-01-29 11:11:46.028863356,2026-01-29 11:13:22.857202332,2026-01-29 11:16:24.026688786
5006933,108,118910,2026-03-30 15:03:00,Delivered,2026-03-30 15:03:00,2026-03-30 15:04:00,2026-03-30 15:08:16.204134324,2026-03-30 15:09:58.473576924,2026-03-30 15:12:47.828273010
5006934,108,157986,2026-06-22 14:03:00,Delivered,2026-06-22 14:03:00,2026-06-22 14:06:00,2026-06-22 14:11:07.840705481,2026-06-22 14:11:56.339732915,2026-06-22 14:13:20.087551673
5006935,104,153265,2026-06-14 13:03:00,Delivered,2026-06-14 13:03:00,2026-06-14 13:06:00,2026-06-14 13:10:03.885020352,2026-06-14 13:11:21.976030788,2026-06-14 13:14:06.620216328
5006936,110,165089,2026-04-21 13:03:00,Delivered,2026-04-21 13:03:00,2026-04-21 13:05:00,2026-04-21 13:09:32.290225307,2026-04-21 13:10:20.585197577,2026-04-21 13:11:24.790397369
5006937,110,111847,2026-06-24 21:03:00,Delivered,2026-06-24 21:03:00,2026-06-24 21:04:00,2026-06-24 21:10:25.402881372,2026-06-24 21:11:32.844186618,2026-06-24 21:12:44.754903564
5006938,106,159700,2026-05-01 13:03:00,Delivered,2026-05-01 13:03:00,2026-05-01 13:04:00,2026-05-01 13:08:11.397820644,2026-05-01 13:09:52.956329586,2026-05-01 13:11:57.645323550
5006939,102,154061,2026-01-12 07:03:00,Delivered,2026-01-12 07:03:00,2026-01-12 07:05:00,2026-01-12 07:09:06.561850164,2026-01-12 07:10:25.259675034,2026-01-12 07:13:33.913542930
5006940,101,164469,2026-06-15 19:03:00,Delivered,2026-06-15 19:03:00,2026-06-15 19:06:00,2026-06-15 19:09:20.472539364,2026-06-15 19:10:43.753648968,2026-06-15 19:12:47.357658546
5006941,105,186380,2026-01-31 18:03:00,Delivered,2026-01-31 18:03:00,2026-01-31 18:06:00,2026-01-31 18:09:35.841669390,2026-01-31 18:10:05.841669390,2026-01-31 18:11:36.482766306
5006942,107,184929,2026-03-10 13:03:00,Delivered,2026-03-10 13:03:00,2026-03-10 13:04:00,2026-03-10 13:08:47.417140788,2026-03-10 13:09:44.019375552,2026-03-10 13:12:22.678437030
5006943,106,173723,2026-02-13 17:03:00,Delivered,2026-02-13 17:03:00,2026-02-13 17:05:00,2026-02-13 17:10:28.452201030,2026-02-13 17:11:29.569144278,2026-02-13 17:13:16.201807050
5006944,109,126779,2026-05-11 22:03:00,Delivered,2026-05-11 22:03:00,2026-05-11 22:04:00,2026-05-11 22:10:25.967722050,2026-05-11 22:11:13.792879170,2026-05-11 22:13:44.715116682
5006945,106,163519,2026-01-06 22:03:00,Delivered,2026-01-06 22:03:00,2026-01-06 22:04:00,2026-01-06 22:09:30.145054314,2026-01-06 22:11:03.736301922,2026-01-06 22:13:19.073909130
5006946,107,113189,2026-04-26 20:03:00,Delivered,2026-04-26 20:03:00,2026-04-26 20:04:00,2026-04-26 20:09:01.112778414,2026-04-26 20:10:32.147367096,2026-04-26 20:11:55.202658486
5006947,108,107277,2026-06-06 16:03:00,Delivered,2026-06-06 16:03:00,2026-06-06 16:04:00,2026-06-06 16:08:24.544498794,2026-06-06 16:10:13.764904692,2026-06-06 16:13:17.445905964
5006948,109,146479,2026-05-23 07:03:00,Delivered,2026-05-23 07:03:00,2026-05-23 07:04:00,2026-05-23 07:10:04.781666298,2026-05-23 07:12:05.263960368,2026-05-23 07:12:55.380933426
5006949,107,108772,2026-02-25 15:03:00,Delivered,2026-02-25 15:03:00,2026-02-25 15:05:00,2026-02-25 15:10:35.523569334,2026-02-25 15:12:38.466395526,2026-02-25 15:14:04.650044358
5006950,106,160684,2026-06-12 20:03:00,Delivered,2026-06-12 20:03:00,2026-06-12 20:04:00,2026-06-12 20:08:19.280763834,2026-06-12 20:09:57.768502080,2026-06-12 20:12:37.815431364
5006951,101,182221,2026-03-07 21:03:00,Delivered,2026-03-07 21:03:00,2026-03-07 21:04:00,2026-03-07 21:08:34.865086338,2026-03-07 21:10:09.428927178,2026-03-07 21:14:36.456741360
5006952,107,122620,2026-05-04 20:03:00,Delivered,2026-05-04 20:03:00,2026-05-04 20:05:00,2026-05-04 20:09:45.075328296,2026-05-04 20:11:21.832187928,2026-05-04 20:12:06.308227146
5006953,102,178672,2026-04-02 23:03:00,Delivered,2026-04-02 23:03:00,2026-04-02 23:04:00,2026-04-02 23:09:10.970981634,2026-04-02 23:10:16.635502308,2026-04-02 23:12:19.932662016
5006954,104,113886,2026-01-13 15:03:00,Delivered,2026-01-13 15:03:00,2026-01-13 15:05:00,2026-01-13 15:08:04.710426048,2026-01-13 15:09:41.214796758,2026-01-13 15:10:11.214796758
5006955,106,114410,2026-01-01 08:03:00,Delivered,2026-01-01 08:03:00,2026-01-01 08:04:00,2026-01-01 08:10:21.752905728,2026-01-01 08:11:39.395573526,2026-01-01 08:13:41.730138042
5006956,101,114503,2026-02-03 15:03:00,Delivered,2026-02-03 15:03:00,2026-02-03 15:06:00,2026-02-03 15:09:26.538092370,2026-02-03 15:10:27.028009187,2026-02-03 15:12:05.065208933
5006957,107,147993,2026-06-19 12:03:00,Delivered,2026-06-19 12:03:00,2026-06-19 12:04:00,2026-06-19 12:08:46.155800562,2026-06-19 12:09:33.002649396,2026-06-19 12:11:44.217088620
5006958,103,140445,2026-06-22 21:03:00,Delivered,2026-06-22 21:03:00,2026-06-22 21:05:00,2026-06-22 21:09:09.841498548,2026-06-22 21:09:41.673764154,2026-06-22 21:12:58.903910832
5006959,106,196304,2026-03-16 20:03:00,Delivered,2026-03-16 20:03:00,2026-03-16 20:06:00,2026-03-16 20:11:26.987426436,2026-03-16 20:12:50.827900410,2026-03-16 20:15:41.765045076
5006960,104,159932,2026-06-25 14:03:00,Delivered,2026-06-25 14:03:00,2026-06-25 14:05:00,2026-06-25 14:09:39.374372844,2026-06-25 14:10:53.007071988,2026-06-25 14:12:45.570122886
5006961,104,180236,2026-01-09 13:03:00,Delivered,2026-01-09 13:03:00,2026-01-09 13:05:00,2026-01-09 13:07:29.139187092,2026-01-09 13:08:41.094409362,2026-01-09 13:11:24.583711092
5006962,104,116429,2026-06-25 09:03:00,Delivered,2026-06-25 09:03:00,2026-06-25 09:04:00,2026-06-25 09:05:26.344646244,2026-06-25 09:06:28.574357370,2026-06-25 09:08:41.939069346
5006963,101,144537,2026-02-11 07:03:00,Delivered,2026-02-11 07:03:00,2026-02-11 07:05:00,2026-02-11 07:10:31.662701520,2026-02-11 07:11:48.139624458,2026-02-11 07:13:08.134426596
5006964,102,105150,2026-01-07 12:03:00,Delivered,2026-01-07 12:03:00,2026-01-07 12:06:00,2026-01-07 12:10:50.861011176,2026-01-07 12:11:54.500429478,2026-01-07 12:14:01.758366420
5006965,108,142278,2026-05-18 11:03:00,Delivered,2026-05-18 11:03:00,2026-05-18 11:06:00,2026-05-18 11:09:50.651622924,2026-05-18 11:11:22.856921178,2026-05-18 11:13:55.543231410
5006966,102,146137,2026-03-11 11:03:00,Delivered,2026-03-11 11:03:00,2026-03-11 11:04:00,2026-03-11 11:09:40.608324198,2026-03-11 11:11:28.287322920,2026-03-11 11:16:36.642232650
5006967,105,148010,2026-02-22 23:03:00,Delivered,2026-02-22 23:03:00,2026-02-22 23:04:00,2026-02-22 23:07:29.894176320,2026-02-22 23:08:48.161200236,2026-02-22 23:12:01.656123072
5006968,102,197971,2026-05-18 18:03:00,Delivered,2026-05-18 18:03:00,2026-05-18 18:04:00,2026-05-18 18:08:56.724879828,2026-05-18 18:10:52.842945348,2026-05-18 18:13:37.737283884
5006969,106,103185,2026-03-02 16:03:00,Delivered,2026-03-02 16:03:00,2026-03-02 16:04:00,2026-03-02 16:07:05.216893614,2026-03-02 16:08:16.567895070,2026-03-02 16:09:01.292220090
5006970,107,165551,2026-05-17 10:03:00,Delivered,2026-05-17 10:03:00,2026-05-17 10:06:00,2026-05-17 10:11:54.551371476,2026-05-17 10:12:38.215539162,2026-05-17 10:14:58.045157208
5006971,105,164354,2026-02-05 21:03:00,Delivered,2026-02-05 21:03:00,2026-02-05 21:04:00,2026-02-05 21:07:01.345968000,2026-02-05 21:09:04.032548790,2026-02-05 21:12:23.547891486
5006972,108,189526,2026-01-16 17:03:00,Delivered,2026-01-16 17:03:00,2026-01-16 17:05:00,2026-01-16 17:08:47.874589686,2026-01-16 17:09:28.791060252,2026-01-16 17:12:06.131926200
5006973,103,143179,2026-02-28 15:03:00,Delivered,2026-02-28 15:03:00,2026-02-28 15:06:00,2026-02-28 15:12:04.138795427,2026-02-28 15:13:20.686743143,2026-02-28 15:16:27.085403231
5006974,106,191190,2026-04-21 14:03:00,Delivered,2026-04-21 14:03:00,2026-04-21 14:06:00,2026-04-21 14:11:24.522219006,2026-04-21 14:13:13.320799140,2026-04-21 14:15:49.123742190
5006975,103,111060,2026-02-10 16:03:00,Delivered,2026-02-10 16:03:00,2026-02-10 16:04:00,2026-02-10 16:08:26.652536022,2026-02-10 16:10:26.387556750,2026-02-10 16:13:27.105344556
5006976,106,188337,2026-01-26 21:03:00,Delivered,2026-01-26 21:03:00,2026-01-26 21:05:00,2026-01-26 21:08:34.357219433,2026-01-26 21:10:00.455776763,2026-01-26 21:10:49.491728579
5006977,101,101335,2026-05-16 19:03:00,Delivered,2026-05-16 19:03:00,2026-05-16 19:06:00,2026-05-16 19:09:13.114950372,2026-05-16 19:10:29.350638581,2026-05-16 19:13:59.962018379
5006978,103,111128,2026-03-31 15:03:00,Delivered,2026-03-31 15:03:00,2026-03-31 15:06:00,2026-03-31 15:10:35.475077688,2026-03-31 15:12:55.869946890,2026-03-31 15:15:46.441349040
5006979,108,161352,2026-03-20 18:03:00,Delivered,2026-03-20 18:03:00,2026-03-20 18:05:00,2026-03-20 18:08:17.064739608,2026-03-20 18:10:09.123993042,2026-03-20 18:13:17.464432920
5006980,108,147286,2026-02-13 22:03:00,Delivered,2026-02-13 22:03:00,2026-02-13 22:06:00,2026-02-13 22:11:12.589704180,2026-02-13 22:13:08.410764690,2026-02-13 22:15:26.640440802
5006981,103,159453,2026-01-04 12:03:00,Delivered,2026-01-04 12:03:00,2026-01-04 12:05:00,2026-01-04 12:10:38.769192084,2026-01-04 12:12:20.152275588,2026-01-04 12:14:57.732059928
5006982,103,139689,2026-01-10 22:03:00,Delivered,2026-01-10 22:03:00,2026-01-10 22:04:00,2026-01-10 22:08:10.421973186,2026-01-10 22:09:54.916003350,2026-01-10 22:12:41.974528650
5006983,103,176974,2026-05-04 17:03:00,Delivered,2026-05-04 17:03:00,2026-05-04 17:06:00,2026-05-04 17:10:09.536383344,2026-05-04 17:11:45.710043630,2026-05-04 17:13:49.232785734
5006984,103,172093,2026-01-15 10:03:00,Delivered,2026-01-15 10:03:00,2026-01-15 10:05:00,2026-01-15 10:09:05.703881130,2026-01-15 10:10:32.535168678,2026-01-15 10:12:06.274941593
5006985,110,112221,2026-02-14 23:03:00,Delivered,2026-02-14 23:03:00,2026-02-14 23:04:00,2026-02-14 23:09:34.298489832,2026-02-14 23:10:19.803145464,2026-02-14 23:11:38.318416914
5006986,107,166621,2026-06-14 18:03:00,Delivered,2026-06-14 18:03:00,2026-06-14 18:05:00,2026-06-14 18:09:19.788452250,2026-06-14 18:10:17.622862446,2026-06-14 18:12:23.347926582
5006987,104,106317,2026-03-04 13:03:00,Delivered,2026-03-04 13:03:00,2026-03-04 13:04:00,2026-03-04 13:06:55.020714144,2026-03-04 13:08:41.261358732,2026-03-04 13:10:11.552077422
5006988,105,189772,2026-05-15 10:03:00,Delivered,2026-05-15 10:03:00,2026-05-15 10:06:00,2026-05-15 10:10:18.948214956,2026-05-15 10:12:17.772885318,2026-05-15 10:13:54.923129268
5006989,106,183861,2026-03-04 22:03:00,Delivered,2026-03-04 22:03:00,2026-03-04 22:05:00,2026-03-04 22:09:11.180713518,2026-03-04 22:10:45.486475344,2026-03-04 22:14:08.018208462
5006990,106,118898,2026-06-18 20:03:00,Delivered,2026-06-18 20:03:00,2026-06-18 20:05:00,2026-06-18 20:09:16.575099126,2026-06-18 20:10:20.109034416,2026-06-18 20:13:49.950936912
5006991,104,111546,2026-05-29 07:03:00,Delivered,2026-05-29 07:03:00,2026-05-29 07:04:00,2026-05-29 07:10:13.957541538,2026-05-29 07:11:48.767837688,2026-05-29 07:13:43.768194732
5006992,110,101692,2026-03-27 17:03:00,Delivered,2026-03-27 17:03:00,2026-03-27 17:05:00,2026-03-27 17:12:23.230911210,2026-03-27 17:14:02.282023986,2026-03-27 17:17:16.720466868
5006993,103,112032,2026-05-04 08:03:00,Delivered,2026-05-04 08:03:00,2026-05-04 08:06:00,2026-05-04 08:10:19.044377748,2026-05-04 08:11:03.291394098,2026-05-04 08:13:06.221016906
5006994,105,180108,2026-03-16 12:03:00,Delivered,2026-03-16 12:03:00,2026-03-16 12:04:00,2026-03-16 12:07:40.560707004,2026-03-16 12:09:46.573744356,2026-03-16 12:11:40.460874882
5006995,101,193956,2026-06-20 16:03:00,Delivered,2026-06-20 16:03:00,2026-06-20 16:05:00,2026-06-20 16:10:29.107397766,2026-06-20 16:12:19.772673138,2026-06-20 16:14:49.465538568
5006996,105,158294,2026-03-06 11:03:00,Delivered,2026-03-06 11:03:00,2026-03-06 11:05:00,2026-03-06 11:08:32.594341608,2026-03-06 11:09:37.081924002,2026-03-06 11:11:13.238012784
5006997,109,112313,2026-06-01 15:03:00,Delivered,2026-06-01 15:03:00,2026-06-01 15:04:00,2026-06-01 15:07:19.637127348,2026-06-01 15:08:47.587631790,2026-06-01 15:10:43.411519194
5006998,110,151068,2026-04-22 14:03:00,Delivered,2026-04-22 14:03:00,2026-04-22 14:05:00,2026-04-22 14:08:04.638543066,2026-04-22 14:09:26.627170692,2026-04-22 14:12:43.001479158
5006999,105,145972,2026-04-27 16:03:00,Delivered,2026-04-27 16:03:00,2026-04-27 16:04:00,2026-04-27 16:09:34.714445634,2026-04-27 16:11:35.618812164,2026-04-27 16:14:03.524468850
5007000,102,183199,2026-03-05 20:03:00,Delivered,2026-03-05 20:03:00,2026-03-05 20:06:00,2026-03-05 20:10:37.363411266,2026-03-05 20:11:53.699269332,2026-03-05 20:14:23.920862670
5007001,108,188557,2026-05-31 09:03:00,Delivered,2026-05-31 09:03:00,2026-05-31 09:05:00,2026-05-31 09:08:39.037427664,2026-05-31 09:09:40.261678818,2026-05-31 09:11:41.318316162
5007002,107,166263,2026-05-16 20:03:00,Delivered,2026-05-16 20:03:00,2026-05-16 20:05:00,2026-05-16 20:11:46.321723320,2026-05-16 20:13:13.443365760,2026-05-16 20:15:10.154989806
5007003,110,126053,2026-05-28 10:03:00,Delivered,2026-05-28 10:03:00,2026-05-28 10:06:00,2026-05-28 10:11:52.383180018,2026-05-28 10:12:57.255636624,2026-05-28 10:15:14.726240730
5007004,106,188569,2026-05-26 07:03:00,Delivered,2026-05-26 07:03:00,2026-05-26 07:05:00,2026-05-26 07:09:35.268354150,2026-05-26 07:11:28.367787360,2026-05-26 07:14:17.598979116
5007005,101,144795,2026-01-29 14:03:00,Delivered,2026-01-29 14:03:00,2026-01-29 14:05:00,2026-01-29 14:09:42.686097738,2026-01-29 14:11:10.360234392,2026-01-29 14:13:38.792795694
5007006,110,154340,2026-06-08 12:03:00,Delivered,2026-06-08 12:03:00,2026-06-08 12:04:00,2026-06-08 12:09:06.488439690,2026-06-08 12:10:07.869419940,2026-06-08 12:12:49.036181460
5007007,107,197821,2026-06-02 10:03:00,Delivered,2026-06-02 10:03:00,2026-06-02 10:04:00,2026-06-02 10:09:24.985012926,2026-06-02 10:10:37.256903130,2026-06-02 10:11:22.717660602
5007008,109,167626,2026-02-13 14:03:00,Delivered,2026-02-13 14:03:00,2026-02-13 14:06:00,2026-02-13 14:09:59.454918186,2026-02-13 14:11:18.099687732,2026-02-13 14:12:41.872815738
5007009,102,129403,2026-06-27 21:03:00,Delivered,2026-06-27 21:03:00,2026-06-27 21:06:00,2026-06-27 21:10:51.930368664,2026-06-27 21:12:14.133522024,2026-06-27 21:13:56.665901646
5007010,105,163504,2026-04-06 16:03:00,Delivered,2026-04-06 16:03:00,2026-04-06 16:06:00,2026-04-06 16:10:12.638051388,2026-04-06 16:11:02.910516708,2026-04-06 16:13:35.766817434
5007011,105,176563,2026-02-28 19:03:00,Delivered,2026-02-28 19:03:00,2026-02-28 19:05:00,2026-02-28 19:07:25.026764748,2026-02-28 19:08:26.707283628,2026-02-28 19:10:56.192039724
5007012,103,128896,2026-02-10 09:03:00,Delivered,2026-02-10 09:03:00,2026-02-10 09:05:00,2026-02-10 09:09:11.168789532,2026-02-10 09:10:47.236886628,2026-02-10 09:13:30.393689916
5007013,109,163587,2026-03-08 08:03:00,Delivered,2026-03-08 08:03:00,2026-03-08 08:06:00,2026-03-08 08:11:29.042057190,2026-03-08 08:13:29.335162440,2026-03-08 08:15:24.759189078
5007014,102,199402,2026-01-07 12:03:00,Delivered,2026-01-07 12:03:00,2026-01-07 12:04:00,2026-01-07 12:09:19.572836304,2026-01-07 12:10:36.718324110,2026-01-07 12:12:53.855376438
5007015,101,172137,2026-05-06 20:03:00,Delivered,2026-05-06 20:03:00,2026-05-06 20:05:00,2026-05-06 20:09:02.163976926,2026-05-06 20:10:33.935010852,2026-05-06 20:14:10.966171908
5007016,103,135725,2026-05-09 22:03:00,Delivered,2026-05-09 22:03:00,2026-05-09 22:06:00,2026-05-09 22:09:46.226831028,2026-05-09 22:12:11.772200046,2026-05-09 22:14:25.355811234
5007017,110,137468,2026-05-01 08:03:00,Delivered,2026-05-01 08:03:00,2026-05-01 08:05:00,2026-05-01 08:09:45.893443332,2026-05-01 08:11:21.210191652,2026-05-01 08:12:03.946272756
5007018,102,124876,2026-04-10 15:03:00,Delivered,2026-04-10 15:03:00,2026-04-10 15:05:00,2026-04-10 15:10:47.314786776,2026-04-10 15:11:30.071353614,2026-04-10 15:14:05.336820078
5007019,106,171622,2026-03-07 13:03:00,Delivered,2026-03-07 13:03:00,2026-03-07 13:05:00,2026-03-07 13:08:26.179353120,2026-03-07 13:10:09.194065290,2026-03-07 13:13:17.988533742
5007020,102,195311,2026-05-12 19:03:00,Delivered,2026-05-12 19:03:00,2026-05-12 19:06:00,2026-05-12 19:10:27.631942056,2026-05-12 19:12:02.327180670,2026-05-12 19:15:09.125853030
5007021,104,157629,2026-06-07 10:03:00,Delivered,2026-06-07 10:03:00,2026-06-07 10:06:00,2026-06-07 10:07:47.609997330,2026-06-07 10:09:06.686423208,2026-06-07 10:11:02.960192790
5007022,106,120000,2026-01-16 15:03:00,Delivered,2026-01-16 15:03:00,2026-01-16 15:06:00,2026-01-16 15:11:02.616162018,2026-01-16 15:12:04.926932808,2026-01-16 15:14:04.452186018
5007023,101,187110,2026-03-11 21:03:00,Delivered,2026-03-11 21:03:00,2026-03-11 21:05:00,2026-03-11 21:09:05.969083788,2026-03-11 21:10:55.176878136,2026-03-11 21:13:43.489265760
5007024,103,103231,2026-06-30 14:03:00,Delivered,2026-06-30 14:03:00,2026-06-30 14:06:00,2026-06-30 14:08:41.151826812,2026-06-30 14:09:11.151826812,2026-06-30 14:11:29.954448222
5007025,106,128307,2026-06-06 20:03:00,Delivered,2026-06-06 20:03:00,2026-06-06 20:05:00,2026-06-06 20:09:16.521633186,2026-06-06 20:10:35.776411074,2026-06-06 20:13:14.047145070
5007026,101,149145,2026-06-29 17:03:00,Delivered,2026-06-29 17:03:00,2026-06-29 17:06:00,2026-06-29 17:11:59.662092072,2026-06-29 17:13:20.605867296,2026-06-29 17:15:05.062560348
5007027,105,108255,2026-02-03 17:03:00,Delivered,2026-02-03 17:03:00,2026-02-03 17:04:00,2026-02-03 17:07:53.859994338,2026-02-03 17:09:06.413794254,2026-02-03 17:11:35.921779932
5007028,107,188333,2026-03-26 11:03:00,Delivered,2026-03-26 11:03:00,2026-03-26 11:04:00,2026-03-26 11:08:01.796517732,2026-03-26 11:09:28.735862580,2026-03-26 11:11:14.908500780
5007029,103,132589,2026-01-24 23:03:00,Delivered,2026-01-24 23:03:00,2026-01-24 23:04:00,2026-01-24 23:07:31.101904890,2026-01-24 23:08:30.712316274,2026-01-24 23:10:32.444747232
5007030,102,127755,2026-06-06 11:03:00,Delivered,2026-06-06 11:03:00,2026-06-06 11:04:00,2026-06-06 11:08:20.832373518,2026-06-06 11:10:03.679283676,2026-06-06 11:11:23.729494824
5007031,105,174707,2026-04-04 22:03:00,Delivered,2026-04-04 22:03:00,2026-04-04 22:04:00,2026-04-04 22:08:57.122252988,2026-04-04 22:11:36.774468504,2026-04-04 22:13:09.757570667
5007032,108,175632,2026-02-14 23:03:00,Delivered,2026-02-14 23:03:00,2026-02-14 23:06:00,2026-02-14 23:09:59.839195878,2026-02-14 23:11:07.721575553,2026-02-14 23:12:10.864441397
5007033,101,151412,2026-01-17 15:03:00,Delivered,2026-01-17 15:03:00,2026-01-17 15:06:00,2026-01-17 15:10:58.064110272,2026-01-17 15:12:37.611563070,2026-01-17 15:13:34.254094500
5007034,104,148696,2026-05-14 21:03:00,Delivered,2026-05-14 21:03:00,2026-05-14 21:06:00,2026-05-14 21:10:43.285349562,2026-05-14 21:12:16.748688516,2026-05-14 21:13:43.605663936
5007035,110,153375,2026-05-27 19:03:00,Delivered,2026-05-27 19:03:00,2026-05-27 19:06:00,2026-05-27 19:10:24.741437664,2026-05-27 19:11:59.426959092,2026-05-27 19:14:31.710542100
5007036,104,154679,2026-06-09 19:03:00,Delivered,2026-06-09 19:03:00,2026-06-09 19:05:00,2026-06-09 19:08:03.043421082,2026-06-09 19:09:21.650048886,2026-06-09 19:11:45.000275196
5007037,104,115029,2026-06-25 08:03:00,Delivered,2026-06-25 08:03:00,2026-06-25 08:06:00,2026-06-25 08:12:11.988408246,2026-06-25 08:13:42.054525792,2026-06-25 08:16:34.058721744
5007038,108,110623,2026-05-28 09:03:00,Delivered,2026-05-28 09:03:00,2026-05-28 09:04:00,2026-05-28 09:09:52.412796642,2026-05-28 09:11:27.357296484,2026-05-28 09:13:17.281430082
5007039,105,115541,2026-05-23 08:03:00,Delivered,2026-05-23 08:03:00,2026-05-23 08:05:00,2026-05-23 08:10:37.297667166,2026-05-23 08:12:26.420783364,2026-05-23 08:13:25.794303810
5007040,104,134918,2026-05-27 07:03:00,Delivered,2026-05-27 07:03:00,2026-05-27 07:06:00,2026-05-27 07:08:41.678438706,2026-05-27 07:10:29.120975214,2026-05-27 07:12:57.940211880
