order_id,store_id,customer_id,order_datetime,order_status,order_created_at,picking_started_at,picking_completed_at,packed_at,dispatched_at,picking_time_minutes,fulfillment_time_minutes
5006802,103,110905,2026-05-31 08:03:00,Delivered,2026-05-31 08:03:00,2026-05-31 08:05:00,2026-05-31 08:10:15.395564610,2026-05-31 08:12:05.358443838,2026-05-31 08:13:36.746915952,5.2565927435,10.6124485992
5006803,109,135048,2026-06-25 20:03:00,Delivered,2026-06-25 20:03:00,2026-06-25 20:05:00,2026-06-25 20:08:18.628807224,2026-06-25 20:09:45.541032276,2026-06-25 20:11:15.474108018,3.3104801204000003,8.257901800299999
5006804,109,124327,2026-04-22 10:03:00,Delivered,2026-04-22 10:03:00,2026-04-22 10:05:00,2026-04-22 10:09:24.037429200,2026-04-22 10:10:47.447664150,2026-04-22 10:13:36.581627796,4.400623820000001,10.6096937966
5006805,101,183263,2026-04-16 18:03:00,Delivered,2026-04-16 18:03:00,2026-04-16 18:05:00,2026-04-16 18:10:29.505722244,2026-04-16 18:11:03.122332572,2026-04-16 18:15:12.531864810,5.4917620374,12.2088644135
5006806,109,184752,2026-06-07 20:03:00,Delivered,2026-06-07 20:03:00,2026-06-07 20:06:00,2026-06-07 20:10:44.972000838,2026-06-07 20:12:33.800978190,2026-06-07 20:14:16.958502630,4.7495333473,11.2826417105
5006807,107,155468,2026-05-04 21:03:00,Delivered,2026-05-04 21:03:00,2026-05-04 21:05:00,2026-05-04 21:09:49.036727310,2026-05-04 21:10:40.080782226,2026-05-04 21:12:20.016827124,4.8172787885,9.333613785399999
5006808,103,139863,2026-03-07 11:03:00,Delivered,2026-03-07 11:03:00,2026-03-07 11:05:00,2026-03-07 11:09:01.905522233,2026-03-07 11:10:20.607486557,2026-03-07 11:14:30.292327277,4.031758703883333,11.504872121283334
5006809,106,139318,2026-04-25 08:03:00,Delivered,2026-04-25 08:03:00,2026-04-25 08:05:00,2026-04-25 08:14:06.041287602,2026-04-25 08:15:15.487175934,2026-04-25 08:17:08.621443758,9.1006881267,14.143690729300001
5006810,103,126377,2026-04-10 19:03:00,Delivered,2026-04-10 19:03:00,2026-04-10 19:06:00,2026-04-10 19:09:50.802147120,2026-04-10 19:10:26.051653068,2026-04-10 19:12:21.074086500,3.846702452,9.351234775
5006811,102,120848,2026-02-11 14:03:00,Delivered,2026-02-11 14:03:00,2026-02-11 14:05:00,2026-02-11 14:10:14.948330964,2026-02-11 14:11:48.283523826,2026-02-11 14:14:08.928767376,5.2491388493999995,11.148812789599999
5006812,102,154100,2026-04-04 23:03:00,Delivered,2026-04-04 23:03:00,2026-04-04 23:04:00,2026-04-04 23:09:24.299573574,2026-04-04 23:10:44.175744246,2026-04-04 23:13:15.703460916,5.4049928929,10.261724348600001
5006813,102,160531,2026-04-23 10:03:00,Delivered,2026-04-23 10:03:00,2026-04-23 10:06:00,2026-04-23 10:11:43.788468762,2026-04-23 10:13:26.110700472,2026-04-23 10:15:49.955000538,5.7298078127,12.832583342300001
5006814,106,157724,2026-06-13 16:03:00,Delivered,2026-06-13 16:03:00,2026-06-13 16:06:00,2026-06-13 16:12:35.584413780,2026-06-13 16:14:18.651734970,2026-06-13 16:17:16.823688360,6.593073563,14.280394806
5006815,109,140397,2026-04-16 09:03:00,Delivered,2026-04-16 09:03:00,2026-04-16 09:05:00,2026-04-16 09:08:20.733702486,2026-04-16 09:10:05.497103508,2026-04-16 09:11:10.478366658,3.3455617081,8.1746394443
5006816,105,179127,2026-01-30 15:03:00,Delivered,2026-01-30 15:03:00,2026-01-30 15:05:00,2026-01-30 15:07:48.478575744,2026-01-30 15:09:30.647489802,2026-01-30 15:11:31.694103756,2.8079762624,8.5282350626
5006817,101,132186,2026-06-28 07:03:00,Delivered,2026-06-28 07:03:00,2026-06-28 07:04:00,2026-06-28 07:10:59.922856368,2026-06-28 07:12:41.755021062,2026-06-28 07:15:45.932359511,6.9987142728,12.765539325183333
5006818,105,171860,2026-04-15 19:03:00,Delivered,2026-04-15 19:03:00,2026-04-15 19:06:00,2026-04-15 19:09:19.369499082,2026-04-15 19:11:12.283866408,2026-04-15 19:11:42.283866408,3.3228249847,8.7047311068
5006819,108,164044,2026-02-21 17:03:00,Delivered,2026-02-21 17:03:00,2026-02-21 17:06:00,2026-02-21 17:10:06.922110432,2026-02-21 17:11:45.532736718,2026-02-21 17:12:54.338358456,4.1153685072,9.905639307600001
5006820,109,136120,2026-05-17 08:03:00,Delivered,2026-05-17 08:03:00,2026-05-17 08:04:00,2026-05-17 08:06:24.782875914,2026-05-17 08:07:59.931306720,2026-05-17 08:10:45.884362848,2.4130479319,7.7647393808
5006821,108,158838,2026-03-11 15:03:00,Delivered,2026-03-11 15:03:00,2026-03-11 15:06:00,2026-03-11 15:10:36.619382664,2026-03-11 15:12:02.605661064,2026-03-11 15:14:18.578708388,4.6103230444,11.3096451398
5006822,104,121506,2026-03-08 14:03:00,Delivered,2026-03-08 14:03:00,2026-03-08 14:04:00,2026-03-08 14:07:44.888841402,2026-03-08 14:09:21.076369536,2026-03-08 14:11:02.023368834,3.7481473567,8.0337228139
5006823,107,121310,2026-06-01 18:03:00,Delivered,2026-06-01 18:03:00,2026-06-01 18:05:00,2026-06-01 18:10:02.568830400,2026-06-01 18:11:45.044807760,2026-06-01 18:14:12.131148180,5.04281384,11.202185802999999
5006824,101,137213,2026-06-07 15:03:00,Delivered,2026-06-07 15:03:00,2026-06-07 15:06:00,2026-06-07 15:12:09.988718358,2026-06-07 15:13:51.765875682,2026-06-07 15:16:24.846251388,6.1664786393,13.414104189800002
5006825,105,176736,2026-04-05 14:03:00,Delivered,2026-04-05 14:03:00,2026-04-05 14:04:00,2026-04-05 14:08:16.837846889,2026-04-05 14:09:42.524668511,2026-04-05 14:11:11.852431163,4.2806307814833335,8.197540519383333
5006826,106,178047,2026-03-09 21:03:00,Delivered,2026-03-09 21:03:00,2026-03-09 21:06:00,2026-03-09 21:12:30.451304885,2026-03-09 21:14:51.378019025,2026-03-09 21:16:59.699876135,6.507521748083334,13.994997935583333
5006827,101,177724,2026-06-06 15:03:00,Delivered,2026-06-06 15:03:00,2026-06-06 15:05:00,2026-06-06 15:09:25.428811974,2026-06-06 15:11:32.180350116,2026-06-06 15:12:47.736984887,4.4238135329,9.795616414783332
5006828,101,138630,2026-02-01 20:03:00,Delivered,2026-02-01 20:03:00,2026-02-01 20:06:00,2026-02-01 20:10:49.553142498,2026-02-01 20:11:59.872283220,2026-02-01 20:15:07.226423580,4.8258857083,12.120440392999999
5006829,109,160959,2026-05-16 22:03:00,Delivered,2026-05-16 22:03:00,2026-05-16 22:06:00,2026-05-16 22:11:30.261607919,2026-05-16 22:13:00.056874467,2026-05-16 22:13:57.151462925,5.504360131983334,10.952524382083334
5006830,103,197853,2026-04-16 21:03:00,Delivered,2026-04-16 21:03:00,2026-04-16 21:05:00,2026-04-16 21:08:53.967974580,2026-04-16 21:11:02.627551980,2026-04-16 21:13:08.424792984,3.899466243,10.140413216399999
5006831,102,160839,2026-06-04 23:03:00,Delivered,2026-06-04 23:03:00,2026-06-04 23:04:00,2026-06-04 23:10:22.513130646,2026-06-04 23:11:31.235383212,2026-06-04 23:14:21.299107722,6.3752188441,11.354985128700001
5006832,106,177502,2026-03-18 18:03:00,Delivered,2026-03-18 18:03:00,2026-03-18 18:06:00,2026-03-18 18:11:19.146065004,2026-03-18 18:12:19.472878728,2026-03-18 18:16:07.536378036,5.3191010834,13.1256063006
5006833,103,129208,2026-05-31 16:03:00,Delivered,2026-05-31 16:03:00,2026-05-31 16:05:00,2026-05-31 16:08:38.607837858,2026-05-31 16:11:12.827138454,2026-05-31 16:13:15.590526294,3.6434639643,10.2598421049
5006834,110,162898,2026-01-03 16:03:00,Delivered,2026-01-03 16:03:00,2026-01-03 16:05:00,2026-01-03 16:09:27.971364744,2026-01-03 16:10:46.294057854,2026-01-03 16:15:10.313374332,4.4661894124,12.1718895722
5006835,110,139781,2026-05-18 10:03:00,Delivered,2026-05-18 10:03:00,2026-05-18 10:04:00,2026-05-18 10:09:13.271744982,2026-05-18 10:09:54.788451678,2026-05-18 10:11:12.240801126,5.2211957497,8.2040133521
5006836,109,188774,2026-01-13 21:03:00,Delivered,2026-01-13 21:03:00,2026-01-13 21:05:00,2026-01-13 21:09:22.855243800,2026-01-13 21:10:33.099791568,2026-01-13 21:13:13.327400100,4.38092073,10.222123335
5006837,104,185856,2026-04-27 18:03:00,Delivered,2026-04-27 18:03:00,2026-04-27 18:05:00,2026-04-27 18:06:59.108298066,2026-04-27 18:08:18.813567006,2026-04-27 18:09:57.274524996,1.9851383011000001,6.9545754166
5006838,109,180636,2026-02-05 21:03:00,Delivered,2026-02-05 21:03:00,2026-02-05 21:04:00,2026-02-05 21:09:24.041307654,2026-02-05 21:11:13.453628910,2026-02-05 21:14:44.145990300,5.4006884609,11.735766504999999
5006839,103,183725,2026-06-24 18:03:00,Delivered,2026-06-24 18:03:00,2026-06-24 18:05:00,2026-06-24 18:06:56.236880208,2026-06-24 18:08:27.023469780,2026-06-24 18:10:34.768484796,1.9372813368000001,7.5794747466
5006840,103,153970,2026-05-20 15:03:00,Delivered,2026-05-20 15:03:00,2026-05-20 15:04:00,2026-05-20 15:08:43.646608776,2026-05-20 15:09:39.773471388,2026-05-20 15:11:02.275334718,4.7274434796,8.0379222453
5006841,110,186079,2026-01-19 12:03:00,Delivered,2026-01-19 12:03:00,2026-01-19 12:06:00,2026-01-19 12:12:15.339411930,2026-01-19 12:12:45.339411930,2026-01-19 12:15:56.850583170,6.2556568655,12.947509719500001
5006842,107,104151,2026-06-11 23:03:00,Delivered,2026-06-11 23:03:00,2026-06-11 23:05:00,2026-06-11 23:08:21.664290912,2026-06-11 23:10:03.370774002,2026-06-11 23:11:54.326404878,3.3610715152000004,8.905440081299998
5006843,101,185541,2026-02-15 19:03:00,Delivered,2026-02-15 19:03:00,2026-02-15 19:05:00,2026-02-15 19:14:00.593171076,2026-02-15 19:15:32.013589487,2026-02-15 19:16:41.652768605,9.0098861846,13.694212810083334
5006844,109,158992,2026-04-09 21:03:00,Delivered,2026-04-09 21:03:00,2026-04-09 21:05:00,2026-04-09 21:10:49.785200580,2026-04-09 21:12:48.696771576,2026-04-09 21:14:45.277062672,5.829753342999999,11.754617711200002
5006845,102,184159,2026-01-16 16:03:00,Delivered,2026-01-16 16:03:00,2026-01-16 16:06:00,2026-01-16 16:10:24.421701984,2026-01-16 16:11:39.102489798,2026-01-16 16:14:39.539355864,4.4070283664,11.658989264399999
5006846,107,173221,2026-01-20 15:03:00,Delivered,2026-01-20 15:03:00,2026-01-20 15:06:00,2026-01-20 15:10:13.506500496,2026-01-20 15:11:36.928526814,2026-01-20 15:13:41.768185218,4.2251083416,10.6961364203
5006847,105,147462,2026-02-13 07:03:00,Delivered,2026-02-13 07:03:00,2026-02-13 07:06:00,2026-02-13 07:09:32.639207826,2026-02-13 07:10:49.579294140,2026-02-13 07:12:42.728324472,3.5439867970999996,9.7121387412
5006848,101,180624,2026-04-07 08:03:00,Delivered,2026-04-07 08:03:00,2026-04-07 08:06:00,2026-04-07 08:11:29.084974398,2026-04-07 08:12:44.255508714,2026-04-07 08:14:56.103156210,5.484749573299999,11.935052603499999
5006849,108,134939,2026-04-09 19:03:00,Delivered,2026-04-09 19:03:00,2026-04-09 19:06:00,2026-04-09 19:12:14.596031904,2026-04-09 19:13:53.676343608,2026-04-09 19:14:23.676343608,6.2432671984,11.3946057268
5006850,107,146049,2026-06-04 10:03:00,Delivered,2026-06-04 10:03:00,2026-06-04 10:06:00,2026-06-04 10:11:15.651357425,2026-06-04 10:12:34.542368633,2026-06-04 10:17:03.814437911,5.260855957083334,14.063573965183334
5006851,109,195793,2026-01-30 08:03:00,Delivered,2026-01-30 08:03:00,2026-01-30 08:05:00,2026-01-30 08:10:42.281192172,2026-01-30 08:11:31.721821776,2026-01-30 08:13:41.025398178,5.7046865362,10.6837566363
5006852,107,155360,2026-05-16 20:03:00,Delivered,2026-05-16 20:03:00,2026-05-16 20:04:00,2026-05-16 20:07:40.060276518,2026-05-16 20:09:41.419173612,2026-05-16 20:12:39.668425536,3.6676712753,9.6611404256
5006853,108,176221,2026-01-02 17:03:00,Delivered,2026-01-02 17:03:00,2026-01-02 17:04:00,2026-01-02 17:07:47.393263434,2026-01-02 17:09:22.534969050,2026-01-02 17:12:46.276167648,3.7898877239,9.7712694608
5006854,110,141926,2026-02-22 08:03:00,Delivered,2026-02-22 08:03:00,2026-02-22 08:04:00,2026-02-22 08:07:45.235735806,2026-02-22 08:09:30.892431828,2026-02-22 08:10:51.169394364,3.7539289301000003,7.8528232394
5006855,110,101420,2026-02-01 15:03:00,Delivered,2026-02-01 15:03:00,2026-02-01 15:05:00,2026-02-01 15:09:28.863765336,2026-02-01 15:11:30.176187462,2026-02-01 15:12:40.601152632,4.481062755599999,9.676685877199999
5006856,106,199306,2026-01-23 14:03:00,Delivered,2026-01-23 14:03:00,2026-01-23 14:05:00,2026-01-23 14:09:16.432969740,2026-01-23 14:10:41.283400584,2026-01-23 14:14:09.645727878,4.273882829,11.1607621313
5006857,101,115641,2026-04-16 07:03:00,Delivered,2026-04-16 07:03:00,2026-04-16 07:06:00,2026-04-16 07:11:53.248160736,2026-04-16 07:13:18.222369888,2026-04-16 07:14:50.761459770,5.8874693456,11.8460243295
5006858,104,156919,2026-06-13 17:03:00,Delivered,2026-06-13 17:03:00,2026-06-13 17:05:00,2026-06-13 17:07:48.788934186,2026-06-13 17:08:52.753336170,2026-06-13 17:10:45.785440638,2.8131489031,7.7630906773
5006859,107,168416,2026-05-01 13:03:00,Delivered,2026-05-01 13:03:00,2026-05-01 13:05:00,2026-05-01 13:11:10.874781120,2026-05-01 13:13:01.321370670,2026-05-01 13:14:36.593242710,6.1812463520000005,11.6098873785
5006860,102,185398,2026-06-04 21:03:00,Delivered,2026-06-04 21:03:00,2026-06-04 21:04:00,2026-06-04 21:09:53.411169240,2026-06-04 21:10:46.000733100,2026-06-04 21:11:16.000733100,5.890186154,8.266678885
5006861,102,176384,2026-04-18 08:03:00,Delivered,2026-04-18 08:03:00,2026-04-18 08:06:00,2026-04-18 08:10:48.523103058,2026-04-18 08:12:23.203368924,2026-04-18 08:14:24.054821802,4.8087183843,11.4009136967
5006862,104,181397,2026-01-10 21:03:00,Delivered,2026-01-10 21:03:00,2026-01-10 21:05:00,2026-01-10 21:09:50.527869540,2026-01-10 21:11:32.920314294,2026-01-10 21:13:41.082587652,4.842131159,10.6847097942
5006863,110,110951,2026-03-04 07:03:00,Delivered,2026-03-04 07:03:00,2026-03-04 07:04:00,2026-03-04 07:08:18.670334904,2026-03-04 07:09:16.903826004,2026-03-04 07:12:19.994635704,4.3111722484,9.3332439284
5006864,104,134696,2026-05-30 19:03:00,Delivered,2026-05-30 19:03:00,2026-05-30 19:05:00,2026-05-30 19:07:40.477536966,2026-05-30 19:09:39.955582236,2026-05-30 19:11:29.884306122,2.6746256161,8.4980717687
5006865,110,156312,2026-01-09 20:03:00,Delivered,2026-01-09 20:03:00,2026-01-09 20:06:00,2026-01-09 20:10:11.333984238,2026-01-09 20:10:53.648495604,2026-01-09 20:12:35.838009996,4.1888997373,9.5973001666
5006866,109,183549,2026-01-18 13:03:00,Delivered,2026-01-18 13:03:00,2026-01-18 13:04:00,2026-01-18 13:09:49.823000868,2026-01-18 13:10:47.932279422,2026-01-18 13:13:25.400974950,5.8303833478,10.4233495825
5006867,104,156453,2026-05-31 11:03:00,Delivered,2026-05-31 11:03:00,2026-05-31 11:06:00,2026-05-31 11:10:30.615985590,2026-05-31 11:11:59.790729966,2026-05-31 11:14:54.411146160,4.510266426499999,11.906852436000001
5006868,103,193250,2026-01-12 09:03:00,Delivered,2026-01-12 09:03:00,2026-01-12 09:04:00,2026-01-12 09:09:19.245165042,2026-01-12 09:11:06.354483294,2026-01-12 09:12:21.856329780,5.3207527507,9.364272163
5006869,109,140694,2026-06-23 12:03:00,Delivered,2026-06-23 12:03:00,2026-06-23 12:05:00,2026-06-23 12:10:55.279241760,2026-06-23 12:11:52.448112786,2026-06-23 12:12:28.670249982,5.9213206959999996,9.4778374997
5006870,108,136991,2026-05-18 18:03:00,Delivered,2026-05-18 18:03:00,2026-05-18 18:05:00,2026-05-18 18:10:56.088685308,2026-05-18 18:12:43.452878772,2026-05-18 18:16:42.079093062,5.9348114218,13.701318217699999
5006871,107,154983,2026-05-01 19:03:00,Delivered,2026-05-01 19:03:00,2026-05-01 19:06:00,2026-05-01 19:09:17.412530754,2026-05-01 19:11:07.035888858,2026-05-01 19:14:33.553802112,3.2902088458999996,11.559230035199999
5006872,110,111182,2026-04-08 10:03:00,Delivered,2026-04-08 10:03:00,2026-04-08 10:04:00,2026-04-08 10:09:19.436507526,2026-04-08 10:10:39.949907694,2026-04-08 10:12:19.130675280,5.3239417921,9.318844588
5006873,102,105135,2026-01-17 07:03:00,Delivered,2026-01-17 07:03:00,2026-01-17 07:04:00,2026-01-17 07:08:46.111974318,2026-01-17 07:10:19.248492894,2026-01-17 07:12:14.709148740,4.768532905300001,9.245152479000001
5006874,104,129884,2026-03-17 16:03:00,Delivered,2026-03-17 16:03:00,2026-03-17 16:04:00,2026-03-17 16:08:33.495142937,2026-03-17 16:10:31.519757237,2026-03-17 16:12:40.773585287,4.558252382283333,9.679559754783332
5006875,107,141261,2026-05-27 16:03:00,Delivered,2026-05-27 16:03:00,2026-05-27 16:05:00,2026-05-27 16:10:34.304559942,2026-05-27 16:12:40.932497940,2026-05-27 16:14:10.751762046,5.5717426657,11.179196034099999
5006876,101,138304,2026-06-13 23:03:00,Delivered,2026-06-13 23:03:00,2026-06-13 23:04:00,2026-06-13 23:09:34.306061052,2026-06-13 23:10:51.919180908,2026-06-13 23:12:34.705303758,5.5717676842,9.5784217293
5006877,110,117233,2026-03-22 19:03:00,Delivered,2026-03-22 19:03:00,2026-03-22 19:04:00,2026-03-22 19:08:48.285558006,2026-03-22 19:09:58.291891608,2026-03-22 19:12:03.463566036,4.8047593001,9.0577261006
5006878,106,184169,2026-06-01 16:03:00,Delivered,2026-06-01 16:03:00,2026-06-01 16:05:00,2026-06-01 16:11:42.853820406,2026-06-01 16:13:09.021955578,2026-06-01 16:14:11.747974266,6.7142303401,11.1957995711
5006879,104,161501,2026-05-21 17:03:00,Delivered,2026-05-21 17:03:00,2026-05-21 17:04:00,2026-05-21 17:06:13.785065238,2026-05-21 17:07:17.835701982,2026-05-21 17:11:21.181006146,2.2297510873,8.3530167691
5006880,103,144313,2026-01-11 17:03:00,Delivered,2026-01-11 17:03:00,2026-01-11 17:04:00,2026-01-11 17:09:39.832723290,2026-01-11 17:11:39.860222394,2026-01-11 17:12:29.741378970,5.6638787215,9.495689649500001
5006881,101,155144,2026-04-23 14:03:00,Delivered,2026-04-23 14:03:00,2026-04-23 14:04:00,2026-04-23 14:08:00.726163380,2026-04-23 14:09:42.456643944,2026-04-23 14:10:12.456643944,4.012102723,7.2076107324
5006882,106,166784,2026-04-22 18:03:00,Delivered,2026-04-22 18:03:00,2026-04-22 18:04:00,2026-04-22 18:08:24.366686898,2026-04-22 18:09:54.267954282,2026-04-22 18:12:48.670409214,4.4061114483,9.8111734869
5006883,110,100329,2026-04-09 10:03:00,Delivered,2026-04-09 10:03:00,2026-04-09 10:04:00,2026-04-09 10:11:23.333682090,2026-04-09 10:13:20.168791944,2026-04-09 10:15:12.037804608,7.388894701500001,12.2006300768
5006884,101,191126,2026-05-20 21:03:00,Delivered,2026-05-20 21:03:00,2026-05-20 21:06:00,2026-05-20 21:08:53.780996598,2026-05-20 21:10:42.340102188,2026-05-20 21:13:13.706332092,2.8963499433,10.2284388682
5006885,105,196076,2026-06-10 21:03:00,Delivered,2026-06-10 21:03:00,2026-06-10 21:04:00,2026-06-10 21:05:12.000000000,2026-06-10 21:07:05.384908842,2026-06-10 21:09:16.345589256,1.2,6.2724264876
5006886,107,112735,2026-04-10 14:03:00,Delivered,2026-04-10 14:03:00,2026-04-10 14:06:00,2026-04-10 14:13:33.589236552,2026-04-10 14:15:16.909139070,2026-04-10 14:17:09.566114700,7.5598206092,14.159435245
5006887,105,140162,2026-02-27 14:03:00,Delivered,2026-02-27 14:03:00,2026-02-27 14:06:00,2026-02-27 14:09:44.274472836,2026-02-27 14:11:48.243049836,2026-02-27 14:13:54.536471034,3.7379078806,10.9089411839
5006888,107,183841,2026-06-27 15:03:00,Delivered,2026-06-27 15:03:00,2026-06-27 15:04:00,2026-06-27 15:09:42.193744842,2026-06-27 15:10:39.301769778,2026-06-27 15:13:09.699141977,5.7032290807,10.161652366283333
5006889,108,122219,2026-06-24 20:03:00,Delivered,2026-06-24 20:03:00,2026-06-24 20:04:00,2026-06-24 20:10:23.181147168,2026-06-24 20:12:05.717320872,2026-06-24 20:15:11.347090050,6.3863524528,12.1891181675
5006890,110,152113,2026-05-05 09:03:00,Delivered,2026-05-05 09:03:00,2026-05-05 09:04:00,2026-05-05 09:10:21.205175370,2026-05-05 09:12:28.915697850,2026-05-05 09:14:03.628332900,6.3534195895000005,11.060472215
5006891,107,149604,2026-04-26 12:03:00,Delivered,2026-04-26 12:03:00,2026-04-26 12:05:00,2026-04-26 12:09:06.991102170,2026-04-26 12:10:29.375052918,2026-04-26 12:13:02.985597888,4.1165183695000005,10.0497599648
5006892,108,171893,2026-01-19 17:03:00,Delivered,2026-01-19 17:03:00,2026-01-19 17:04:00,2026-01-19 17:07:26.448337158,2026-01-19 17:08:42.723893688,2026-01-19 17:10:31.431840444,3.4408056193,7.523864007399999
5006893,104,161121,2026-03-14 18:03:00,Delivered,2026-03-14 18:03:00,2026-03-14 18:06:00,2026-03-14 18:08:43.428893106,2026-03-14 18:10:04.571215404,2026-03-14 18:11:58.017587094,2.7238148851,8.9669597849
5006894,102,106550,2026-02-05 12:03:00,Delivered,2026-02-05 12:03:00,2026-02-05 12:05:00,2026-02-05 12:09:15.075637818,2026-02-05 12:10:45.123784541,2026-02-05 12:12:13.964340911,4.2512606303,9.232739015183334
5006895,101,194824,2026-04-04 08:03:00,Delivered,2026-04-04 08:03:00,2026-04-04 08:06:00,2026-04-04 08:12:27.409500420,2026-04-04 08:14:23.349119826,2026-04-04 08:16:20.332841232,6.456825007,13.3388806872
5006896,102,183907,2026-05-30 15:03:00,Delivered,2026-05-30 15:03:00,2026-05-30 15:06:00,2026-05-30 15:11:51.669091344,2026-05-30 15:13:21.809645826,2026-05-30 15:14:33.893387364,5.861151522399999,11.5648897894
5006897,109,194755,2026-02-10 17:03:00,Delivered,2026-02-10 17:03:00,2026-02-10 17:06:00,2026-02-10 17:11:26.582232234,2026-02-10 17:13:23.761378602,2026-02-10 17:14:40.144439634,5.4430372039,11.669073993900001
5006898,101,106038,2026-06-30 20:03:00,Delivered,2026-06-30 20:03:00,2026-06-30 20:04:00,2026-06-30 20:10:12.627635220,2026-06-30 20:11:54.222163236,2026-06-30 20:13:21.471308484,6.210460587,10.3578551414
5006899,105,172123,2026-01-24 07:03:00,Delivered,2026-01-24 07:03:00,2026-01-24 07:06:00,2026-01-24 07:09:00.741121236,2026-01-24 07:10:53.227911810,2026-01-24 07:11:23.227911810,3.0123520206,8.3871318635
5006900,107,146839,2026-01-18 07:03:00,Delivered,2026-01-18 07:03:00,2026-01-18 07:05:00,2026-01-18 07:08:40.981495008,2026-01-18 07:10:12.150465125,2026-01-18 07:11:37.581382889,3.6830249168,8.626356381483333
5006901,107,175157,2026-06-26 13:03:00,Delivered,2026-06-26 13:03:00,2026-06-26 13:05:00,2026-06-26 13:09:29.787524526,2026-06-26 13:10:53.953934514,2026-06-26 13:12:40.799896872,4.496458742100001,9.6799982812
5006902,101,137497,2026-01-19 16:03:00,Delivered,2026-01-19 16:03:00,2026-01-19 16:04:00,2026-01-19 16:08:24.640355916,2026-01-19 16:09:22.746777582,2026-01-19 16:11:50.867020938,4.4106725986,8.8477836823
5006903,109,135349,2026-05-14 07:03:00,Delivered,2026-05-14 07:03:00,2026-05-14 07:04:00,2026-05-14 07:08:26.615141760,2026-05-14 07:08:58.262397270,2026-05-14 07:10:02.203332798,4.4435856959999995,7.0367222133
5006904,105,145250,2026-05-19 09:03:00,Delivered,2026-05-19 09:03:00,2026-05-19 09:04:00,2026-05-19 09:07:31.573236222,2026-05-19 09:08:52.150557540,2026-05-19 09:11:01.031015280,3.5262206036999997,8.017183588
5006905,101,132256,2026-03-01 14:03:00,Delivered,2026-03-01 14:03:00,2026-03-01 14:04:00,2026-03-01 14:09:30.052875828,2026-03-01 14:10:00.052875828,2026-03-01 14:12:28.686821256,5.5008812638,9.4781136876
5006906,102,191859,2026-01-12 11:03:00,Delivered,2026-01-12 11:03:00,2026-01-12 11:04:00,2026-01-12 11:09:52.581811554,2026-01-12 11:11:20.323780710,2026-01-12 11:13:17.891662416,5.8763635259,10.298194373600001
5006907,109,135726,2026-02-25 19:03:00,Delivered,2026-02-25 19:03:00,2026-02-25 19:06:00,2026-02-25 19:10:16.511514240,2026-02-25 19:12:02.379911556,2026-02-25 19:14:21.814892076,4.275191904,11.3635815346
5006908,110,129564,2026-01-13 07:03:00,Delivered,2026-01-13 07:03:00,2026-01-13 07:04:00,2026-01-13 07:08:05.316903468,2026-01-13 07:09:35.884003890,2026-01-13 07:11:56.482632714,4.0886150578,8.9413772119
5006909,108,138050,2026-05-02 22:03:00,Delivered,2026-05-02 22:03:00,2026-05-02 22:06:00,2026-05-02 22:09:36.711789990,2026-05-02 22:10:06.711789990,2026-05-02 22:11:59.468954112,3.6118631665,8.9911492352
5006910,104,128633,2026-06-10 09:03:00,Delivered,2026-06-10 09:03:00,2026-06-10 09:06:00,2026-06-10 09:10:40.479471282,2026-06-10 09:12:00.292451838,2026-06-10 09:13:38.409161322,4.6746578547,10.6401526887
5006911,110,159677,2026-06-30 14:03:00,Delivered,2026-06-30 14:03:00,2026-06-30 14:05:00,2026-06-30 14:10:35.170759062,2026-06-30 14:12:17.684471118,2026-06-30 14:14:35.859596208,5.5861793177,11.5976599368
5006912,103,103137,2026-05-25 23:03:00,Delivered,2026-05-25 23:03:00,2026-05-25 23:05:00,2026-05-25 23:09:57.392155896,2026-05-25 23:11:57.372475434,2026-05-25 23:13:15.259849314,4.9565359316,10.2543308219
5006913,103,151871,2026-05-21 18:03:00,Delivered,2026-05-21 18:03:00,2026-05-21 18:06:00,2026-05-21 18:10:46.405856940,2026-05-21 18:12:28.456375098,2026-05-21 18:12:58.456375098,4.773430949,9.974272918299999
5006914,108,175137,2026-06-09 23:03:00,Delivered,2026-06-09 23:03:00,2026-06-09 23:05:00,2026-06-09 23:08:46.904232582,2026-06-09 23:10:16.279092954,2026-06-09 23:11:51.175663272,3.7817372096999997,8.852927721199999
5006915,104,135346,2026-05-20 07:03:00,Delivered,2026-05-20 07:03:00,2026-05-20 07:06:00,2026-05-20 07:09:03.515203332,2026-05-20 07:10:44.255494422,2026-05-20 07:12:26.738107206,3.0585867222,9.4456351201
5006916,106,129796,2026-04-28 19:03:00,Delivered,2026-04-28 19:03:00,2026-04-28 19:04:00,2026-04-28 19:08:01.212901254,2026-04-28 19:10:14.942368626,2026-04-28 19:12:31.765770641,4.0202150209,9.529429510683334
5006917,107,176692,2026-06-30 08:03:00,Delivered,2026-06-30 08:03:00,2026-06-30 08:06:00,2026-06-30 08:11:02.856127944,2026-06-30 08:12:32.975223924,2026-06-30 08:14:47.640091044,5.0476021324,11.7940015174
5006918,102,118892,2026-02-28 17:03:00,Delivered,2026-02-28 17:03:00,2026-02-28 17:04:00,2026-02-28 17:08:54.096439818,2026-02-28 17:09:47.874280446,2026-02-28 17:11:26.530575408,4.9016073303,8.4421762568
